,SP5448_05775
SRX1726505,-0.12002419780000001
SRX1726506,0.12477525240000001
SRX1726507,-0.0047510546
SRX1726508,0.1516423403
SRX1726509,0.0544815104
SRX1726510,0.2168836394
SRX1726511,-0.7909178825000001
SRX1726512,-0.8820453442
SRX1726513,-0.7443585337
SRX1081650,0.2154680717
SRX1081651,0.0199475183
SRX1081652,0.044423571200000005
SRX1081653,-0.0584044441
SRX1081654,-0.317710241
SRX1081655,-0.1149451876
SRX1081656,-0.18130258400000002
SRX1081657,-0.134086323
SRX1081658,0.153305139
SRX1081659,0.2665826248
SRX1081660,0.0299879374
SRX1081661,-0.2225527561
SRX1081662,-0.21091878890000001
SRX1081663,-0.0672745527
SRX1081664,-0.0875576195
SRX1081665,-0.0231465756
SRX1081666,0.2682201657
SRX1081668,0.0947041493
SRX1081669,0.0044567408
SRX1081670,0.1773243633
SRX1081671,0.14347879090000001
SRX1081672,0.07751257310000001
SRX1081673,0.13840279590000001
SRX1081674,-0.0358263769
SRX1081675,0.1171910886
SRX1081676,0.0804059271
SRX1081677,0.0190697375
SRX1081678,0.218222137
SRX1081679,0.0911182905
SRX1081680,0.3002261885
SRX1081681,0.0487041438
SRX1081682,0.057306250700000005
SRX1081683,0.1918708225
SRX1081684,-0.25642231990000003
SRX1081685,0.0151284917
SRX1081686,-0.0762491451
SRX1081687,0.0002324162
SRX1081688,-0.2326130018
SRX1081689,0.0662937591
SRX1081690,-0.1306779368
SRX1081691,0.2284090872
SRX1081692,-0.0986739965
SRX1962715,0.033769992900000004
SRX1962716,-0.0056116265
SRX1962717,-0.028158366400000003
SRX1962718,-0.485224967
SRX1962719,-0.2338334706
SRX1962720,-0.2790198108
SRX1962721,-0.2499946449
SRX4892146,0.0925486482
SRX4892147,-0.012592986300000001
SRX4892148,0.0003949668
SRX4892149,-0.0803506286
SRX4892150,-0.1356238994
SRX4892151,0.020259183
SRX4892152,-0.0734351556
SRX4892153,-0.14762129070000002
SRX4892154,-0.1038247198
SRX4892155,0.0300014897
SRX4892156,0.0700315668
SRX4892157,0.048650301800000004
SRX4892158,0.0473322918
SRX4892159,0.0544280003
SRX4892160,0.0397226295
SRX4892161,0.022507006700000002
SRX7620814,1.0899413307999999
SRX7620815,0.8926183831000001
SRX7620816,0.9628021325
SRX7620817,0.7736174786000001
SRX7620818,0.7320615946
SRX7620819,0.7996378612
SRX7620856,-1.1035862651
SRX7620857,-2.2356368807
SRX7620858,-0.7127234548
SRX7620859,-1.7850960701
SRX7620860,-0.9065318973000001
SRX7620861,-1.8426155082000002
SRX7620862,-1.2732962015
SRX7620863,-0.9882425879000001
SRX7620864,-0.7100410164000001
SRX7620865,-1.5226948398
SRX7620866,-0.9620246285
SRX7620867,-1.2991692675
SRX2161502,-0.1175642784
SRX2161503,-0.0419008918
SRX2161504,0.1594651702
SRX2161505,0.0174520376
SRX2161506,0.3368958443
SRX2161507,0.2881038231
SRX2161508,0.2547379952
SRX2161509,0.2604746717
SRX2161510,0.3046852709
SRX2161511,0.3164912134
SRX2161512,0.24252400340000002
SRX2161513,0.4073852025
SRX2161514,0.0014694792
SRX2161515,-0.0065513814
SRX2161516,0.13284490670000001
SRX2161517,0.2770826704
SRX2161518,0.2330760997
SRX2161519,0.3325993098
SRX2161520,0.1436516397
SRX2161521,0.1984813537
SRX2161522,0.2682987811
SRX2161523,0.6011631531
SRX2161524,0.3909341073
SRX2161525,0.668811904
