,new_2735457_2735681_c
LBexp_1,10.258
LBexp_2,10.8315
LBexp_3,10.6471
LBtran_1,10.9602
LBtran_2,10.9511
LBtran_3,10.9354
LBstat_1,11.6495
LBstat_2,11.5601
LBstat_3,11.453
LBGexp_1,9.7161
LBGexp_2,10.1917
LBGexp_3,10.1129
LBGtran_2,10.5162
LBGtran_3,10.51
LBGstat_1,9.6614
LBGstat_2,9.3918
LBGstat_3,10.1105
S0_1,10.2466
S0_2,10.2524
S0_3,10.2246
S1_1,11.8385
S1_2,11.4689
S1_3,11.5829
S2_1,11.5395
S2_2,11.4902
S2_3,11.1722
S3_1,11.702
S3_2,11.5128
S4_1,10.9603
S4_2,10.7162
S4_3,10.3477
S5_1,10.3666
S5_2,10.4373
S5_3,10.4853
S6_1,9.4036
S6_2,7.7138
S6_3,9.5345
S6/t_1,9.3526
S6/t_2,7.5853
S6_4,9.2865
S6_5,9.7042
S6_6,9.4857
S7_4,10.0817
S7_5,9.9532
S7_6,10.3933
S8_4,9.4945
S8_5,9.7256
G135_1,9.9139
G135_3,8.7042
G150_1,9.7063
G150_2,10.0252
G150_3,9.9722
G180_1,9.5271
G180_2,9.8975
G180_3,9.6187
C30_1,10.2056
C30_2,10.3169
C90_1,10.6374
C90_2,10.2439
BI_1,10.8305
BI_2,11.4124
BC_2,10.8497
BC/t_1,10.0848
BC/t_2,10.8526
BC_1,10.305
Sw_1,10.0935
Sw_2,10.62
BT_1,11.3857
BT_2,10.8029
B36_1,11.0233
B36_2,10.8127
B60_1,11.1437
B60_2,11.5891
M9exp_1,11.2531
M9exp_2,10.9842
M9exp_3,10.5714
M9tran_1,11.0227
M9tran_2,11.1146
M9tran_3,11.1901
M9stat_1,10.0705
M9stat_2,10.1811
M9stat_3,9.9105
M+G_1,11.0881
M+G_2,10.9758
M+G_3,11.1213
Glu_1,11.6188
Glu_2,11.4071
Glu_3,11.5068
Fru_1,11.2529
Fru_2,11.7577
Fru_3,10.9469
Mal_1,10.3806
Mal_2,11.0569
Mal_3,11.3239
G+S_2,11.1201
G+S_3,11.6387
Pyr_1,10.5648
Pyr_2,11.1731
Pyr_3,11.1317
Gly_1,10.5071
Gly_2,11.5105
Gly_3,10.2396
Glucon_1,10.8345
Glucon_2,11.0977
Glucon_3,9.9205
aero_1,10.9812
aero_2,9.9608
aero_3,10.6277
nit_1,10.7725
nit_2,11.436
nit_3,10.9953
ferm_1,11.5844
ferm_2,10.7595
ferm_3,11.1285
T-5.40H_1,11.8661
T-4.40H_1,11.4538
T-3.40H_1,11.5168
T-2.40H_1,11.0527
T-1.40H_1,11.1776
