,PN96_RS19720
SBRG_BHIN_Growth_Late_1,-2.9718495325
SBRG_BHIN_Growth_Late_2,-1.6441866065
SBRG_BHIN_Growth_Mid_1,-1.6325842274999998
SBRG_BHIN_Growth_Mid_2,-3.5915369095
SBRG_BHIN_Growth_Stat_1,-3.4037959185
SBRG_BHIN_Growth_Stat_2,-3.5210017335
SBRG_LBv2_Growth_Late_1,0.0652907794999997
SBRG_LBv2_Growth_Late_2,0.6958758974999997
SBRG_LBv2_Growth_Mid_1,0.1016350294999997
SBRG_LBv2_Growth_Mid_2,-0.1016350294999997
SBRG_LBv2_Growth_Stat_1,-2.5126389105
SBRG_LBv2_Growth_Stat_2,-2.2073265095
SBRG_MHB_Rich_Mid_1,-1.7962547705
SBRG_MHB_Rich_Mid_2,-1.8672764775
SBRG_NBO_Rich_Mid_1,-0.6098107024999999
SBRG_NBO_Rich_Mid_2,-0.3120248984999998
SBRG_M9Na_Arabinose_Mid_1,0.5753587885
SBRG_M9Na_Arabinose_Mid_2,0.7052992025
SBRG_M9Na_Galactose_Mid_1,0.5367656805000003
SBRG_M9Na_Galactose_Mid_2,0.4876521624999999
SBRG_M9Na_GlcNAcGrowth_Late_1,0.1392897775000001
SBRG_M9Na_GlcNAcGrowth_Late_2,0.1731560964999996
SBRG_M9Na_GlcNAcGrowth_Mid_1,0.1419997004999995
SBRG_M9Na_GlcNAcGrowth_Mid_2,-0.1093851934999996
SBRG_M9Na_GlcNAcGrowth_Stat_1,-1.8721817295000005
SBRG_M9Na_GlcNAcGrowth_Stat_2,-2.0964842275
SBRG_M9Na_GlcNAc_Mid_1,0.1217396265000001
SBRG_M9Na_GlcNAc_Mid_2,0.2387398295
SBRG_M9Na_Gluconate_Mid_1,-0.5233383475000002
SBRG_M9Na_Gluconate_Mid_2,-0.9745151215
SBRG_M9Na_Glucosamine_Mid_1,-0.7631924115000004
SBRG_M9Na_Glucosamine_Mid_2,-0.2933540465000002
SBRG_M9Na_Glycerol_Mid_1,0.2612714584999995
SBRG_M9Na_Glycerol_Mid_2,-0.0745971005000001
SBRG_M9Na_Maltose_Mid_1,0.6258166185
SBRG_M9Na_Maltose_Mid_2,0.1212508845000002
SBRG_M9Na_Mannitol_Mid_1,0.6049044495000002
SBRG_M9Na_Mannitol_Mid_2,0.7277100294999999
SBRG_M9Na_Trehalose_Mid_1,-0.2100021305000003
SBRG_M9Na_Trehalose_Mid_2,0.0469024254999999
SBRG_M9Na_ethanol_Mid_1,-0.6236152385000002
SBRG_M9Na_ethanol_Mid_2,0.6663571135000002
SBRG_M9Na_fructose_Mid_1,-0.6088804075
SBRG_M9Na_fructose_Mid_2,-0.7287832285000002
SBRG_M9Na_fumarate_Mid_1,0.8323793485
SBRG_M9Na_fumarate_Mid_2,0.6489992415000003
SBRG_M9Na_glucoseGrowth_Late_1,-0.2357538315000003
SBRG_M9Na_glucoseGrowth_Late_2,0.4213018674999995
SBRG_M9Na_glucoseGrowth_Mid_1,0.0146570935000003
SBRG_M9Na_glucoseGrowth_Mid_2,-0.0146570935000003
SBRG_M9Na_glucoseGrowth_Stat_1,-0.4995986075000003
SBRG_M9Na_glucoseGrowth_Stat_2,-1.0792852865000002
SBRG_M9Na_ribose_Mid_1,0.4110544454999996
SBRG_M9Na_ribose_Mid_2,0.1563155624999996
SBRG_M9Na_succinate_Mid_1,0.0513039954999996
SBRG_M9Na_succinate_Mid_2,0.4328390185000001
SBRG_M9Na_sucrose_Mid_1,0.3104890075000002
SBRG_M9Na_sucrose_Mid_2,0.0106779034999995
SBRG_LBv2_HapROver_Late_1,-1.0288185355
SBRG_LBv2_HapROver_Late_2,-1.6215502334999998
SBRG_LBv2_HapROver_Mid_1,-1.0281591944999997
SBRG_LBv2_HapROver_Mid_2,-1.4182548555
SBRG_LBv2_HapROver_Stat_1,-1.4120370074999995
SBRG_LBv2_HapROver_Stat_2,-1.5499574385
SBRG_LBv2_LuxOOver_Late_1,-1.5062455324999997
SBRG_LBv2_LuxOOver_Late_2,-1.5502855034999996
SBRG_LBv2_LuxOOver_Mid_1,-1.2799274625
SBRG_LBv2_LuxOOver_Mid_2,-1.1732702564999995
SBRG_LBv2_LuxOOver_Stat_1,-0.9682767725000004
SBRG_LBv2_LuxOOver_Stat_2,-1.5054413574999996
SBRG_LBv2_QstROver_Late_1,-1.7398080845
SBRG_LBv2_QstROver_Late_2,-1.4129619525
SBRG_LBv2_QstROver_Mid_1,-1.7644207615000005
SBRG_LBv2_QstROver_Mid_2,-1.1851587905
SBRG_LBv2_QstROver_Stat_1,-0.4417045074999999
SBRG_LBv2_QstROver_Stat_2,-0.7111431834999999
SBRG_LBv2_TfoXOver_Late_1,-3.1244414135
SBRG_LBv2_TfoXOver_Late_2,-2.8255775435
SBRG_LBv2_TfoXOver_Mid_1,-0.7445766124999995
SBRG_LBv2_TfoXOver_Mid_2,-1.1358189495
SBRG_LBv2_TfoXOver_Stat_1,-1.1687154145000005
SBRG_LBv2_TfoXOver_Stat_2,-1.1891876904999998
SRX12193062,-0.0484808979999993
SRX12193071,-0.2692789909999993
SRX12193063,0.0484808980000002
SRX12193072,-0.0464944479999998
SBRG_LBv2_LowpH_Mid_1,-0.9569462545
SBRG_LBv2_LowpH_Mid_2,-0.5474615534999998
SBRG_LBv2_highSalt_Mid_1,-1.9817241365
SBRG_LBv2_highSalt_Mid_2,-2.0051011585
SBRG_M9Na_glucoseKanamycin_Mid_1,0.8549246874999996
SBRG_M9Na_glucoseKanamycin_Mid_2,0.6367564344999996
SRX8117098,-0.0550897049999998
SRX8117099,0.0550897050000003
SRX8117100,0.7206946800000003
