sample,new_2014633_2014704_c
LBexp_1,11.4633
LBexp_2,11.1087
LBexp_3,10.3328
LBtran_1,13.5306
LBtran_2,12.4844
LBtran_3,12.0885
LBstat_1,10.1212
LBstat_2,9.749
LBstat_3,9.5653
LBGexp_1,12.948
LBGexp_2,13.225
LBGexp_3,11.8046
LBGtran_2,10.9574
LBGtran_3,11.1772
LBGstat_1,9.9135
LBGstat_2,9.1112
LBGstat_3,8.221
S0_1,12.5249
S0_2,9.948
S0_3,9.7762
S1_1,13.8641
S1_2,13.1465
S1_3,14.3605
S2_1,10.9542
S2_2,10.5381
S2_3,9.0656
S3_1,9.8763
S3_2,10.1693
S4_1,10.7541
S4_2,9.4605
S4_3,9.7595
S5_1,10.28
S5_2,9.9688
S5_3,10.8146
S6_1,10.0214
S6_2,12.422
S6_3,10.0325
S6/t_1,10.1171
S6/t_2,11.048
S6_4,8.6092
S6_5,9.2709
S6_6,9.0825
S7_4,9.6459
S7_5,9.5536
S7_6,9.7698
S8_4,9.056
S8_5,10.057
G135_1,13.1068
G135_3,10.8557
G150_1,11.7003
G150_2,11.4409
G150_3,12.234000000000002
G180_1,10.5517
G180_2,12.0283
G180_3,11.8656
C30_1,9.7382
C30_2,9.7345
C90_1,11.2949
C90_2,11.6037
BI_1,12.3091
BI_2,12.8786
BC_2,10.4906
BC/t_1,10.3404
BC/t_2,10.7519
BC_1,10.2462
Sw_1,8.3486
Sw_2,9.7119
BT_1,9.4077
BT_2,8.9933
B36_1,11.0321
B36_2,11.1341
B60_1,9.6905
B60_2,12.4436
M9exp_1,15.6436
M9exp_2,13.7797
M9exp_3,14.909
M9tran_1,14.4503
M9tran_2,12.4841
M9tran_3,14.3844
M9stat_1,9.1071
M9stat_2,9.3908
M9stat_3,8.6272
M+G_1,10.7933
M+G_2,14.6338
M+G_3,14.0785
Glu_1,15.1181
Glu_2,14.9534
Glu_3,14.9104
Fru_1,15.16
Fru_2,14.6026
Fru_3,14.0212
Mal_1,12.4723
Mal_2,13.4043
Mal_3,13.711
G+S_2,10.4842
G+S_3,11.6012
Pyr_1,12.5634
Pyr_2,13.144
Pyr_3,12.8544
Gly_1,12.1538
Gly_2,12.7426
Gly_3,10.0359
Glucon_1,13.6687
Glucon_2,13.9149
Glucon_3,8.7517
aero_1,13.1551
aero_2,13.0146
aero_3,13.017
nit_1,12.5388
nit_2,12.5853
nit_3,11.8991
ferm_1,10.6356
ferm_2,9.9939
ferm_3,11.6406
T-5.40H_1,15.3416
T-4.40H_1,15.0338
T-3.40H_1,14.8154
T-2.40H_1,14.7379
T-1.40H_1,14.5174
T-1.10H_1,14.1396
T-0.40H_1,13.7204
T0.0H_1,14.2071
T0.30H_1,11.0691
T1.0H_1,10.159
T1.30H_1,9.8709
T2.0H_1,8.2294
T2.30H_1,10.852
T3.0H_1,10.7803
T3.30H_1,11.1724
T4.0H_1,11.2475
T5.0H_1,10.558
HPh_1,9.7309
HPh_2,9.7281
HPh_3,9.4077
LPh_1,9.877
LPh_2,10.3241
LPh_3,8.7938
LPhT_1,8.3773
LPhT_2,8.666
LPhT_3,8.6943
SMMPr_1,14.1583
SMMPr_2,13.8329
SMMPr_3,13.7957
HiTm_1,12.7275
HiTm_2,14.755999999999998
HiTm_3,15.0775
LoTm_1,12.7771
LoTm_2,13.0084
LoTm_3,13.3648
HiOs_1,15.3825
HiOs_2,15.0952
