,PSPTOB0031
SRX1828913,0.5283540846
SRX1828914,0.0312791475
SRX1828915,-0.0820371465
SRX1828916,0.13242867560000002
SRX1828917,-0.4463169381
SRX1828918,-0.47305746130000004
SRX3983989,0.6485502809
SRX3983990,0.5273914644000001
SRX3983993,3.0467224631
SRX3983994,2.6321293079
SRX3983995,0.2910106091
SRX3983996,2.9326768496
SRX3983997,3.5444873639
SRX3983998,-0.2861187646
SRX3983999,0.5591262637000001
SRX3984000,-0.1059416893
SRX3984001,3.917763185
SRX3984002,3.9676361768
SRX3984003,3.5305916645
SRX3984004,0.5961693645
SRX3984005,0.7030074689
SRX3984006,3.8808980513
SRX3984007,2.321506312
SRX3984008,0.2497150881
SRX3984009,0.06315556380000001
SRX3984010,4.2565646115
SRX3984011,0.22574196070000002
SRX3984012,0.09387889
SRX3984013,0.07236685300000001
SRX3984014,0.4541948662
SRX3984015,2.9200787936
SRX3984016,0.5110217517
SRX3984017,4.3132051799
SRX3984019,0.16369641570000001
SRX3984020,4.2949654321
SRX3984021,4.2784043449
SRX3984022,4.2186364045
SRX3984023,-0.20552784170000002
SRX3984024,0.1848154004
SRX3984025,0.4258768525
SRX3984026,-0.0154730471
SRX3984027,0.5305717703
SRX3984028,0.051195312800000004
SRX3984029,0.7299149966
SRX3984031,4.3371756832
SRX3984032,4.3845877134
SRX3984034,0.1728317725
SRX3984035,0.7830543362
SRX3984036,5.508400621
SRX3984037,5.6449433407
SRX3984038,5.023420984
SRX3984039,5.7040522506
SRX3984040,0.2419848763
SRX3984041,5.4061452357
SRX3984042,2.3457992336
SRX3984043,1.5080899284
SRX3984045,-0.6319700166000001
SRX3984046,-0.0982717832
SRX3984047,4.5421908788
SRX3984048,3.6590807977
SRX3984049,3.3044399341
SRX3984050,2.695857136
SRX3984051,4.1750750253
SRX3984052,0.5580887506000001
SRX3984056,4.6287343588
SRX3984057,4.8434044734
SRX3984058,4.7239192811
SRX3984059,-0.3868041511
SRX3984061,-0.0568633741
SRX3984062,-0.3404020166
SRX3984063,0.6457597167
SRX3984064,0.7121140542000001
SRX3984065,0.1212837848
SRX3984066,0.2052909332
SRX3984067,0.5146625578
SRX3984068,0.3190707051
SRX3984069,2.9645080210000003
SRX3984070,3.8558925507
SRX3984071,3.5150425192
SRX3984073,0.4222973733
SRX3984074,0.5293761508
SRX3984077,1.3315674424
SRX3984078,0.8980820889000001
SRX3984079,3.7023494634
SRX3984080,0.1309678524
SRX3984082,0.3384343365
SRX3984084,4.2547233811
SRX6997963,1.1087800041
SRX6997964,0.9697075058
SRX6997965,1.1133084787
SRX6997967,-0.9392565225
SRX6997968,-0.8194968904000001
SRX6997969,0.043062668000000005
SRX6997971,-0.1695234816
SRX6997972,-0.6059557566
SRX6997973,0.6013273963
SRX3159100,-1.0419782893
SRX3159101,0.29081836380000003
SRX3159102,0.37712625240000003
SRX3159103,0.3740336731
SRX3159000,0.1832436629
SRX3159001,-0.4033159068
SRX3159002,-1.531132049
SRX3159003,-1.0289825212
SRX3159004,0.7140730778000001
SRX3159005,-1.8793857650999999
SRX3159006,-3.0648626073
SRX3159007,-3.0648626073
SRX3159008,0.35398698630000003
SRX3159009,0.4115777607
SRX3159010,-0.22482956850000002
SRX3159012,-1.6248429272
