,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,-0.7814867597873367,0.12939760317137183,2.0,0.0,-0.6899888371155738,1.0,-0.8729846824590997,,
1,Chrom__sac_sta,-0.8039384349377117,0.41861186655167043,2.0,2.0,-1.099941724461556,3.0,-0.5079351454138674,,
2,Chrom__sac_MW001,0.0,0.08287184184758553,2.0,4.0,0.058599241339846835,5.0,-0.058599241339846835,,
3,Chrom__sac_fadR,1.120747282837276,0.08903489826314412,2.0,6.0,1.1837044631613995,7.0,1.0577901025131524,,
4,FadR__wt_p,4.440892098500626e-16,0.18366781569566462,2.0,8.0,0.1298727579641259,9.0,-0.129872757964125,,
5,FadR__ko_p,1.0180480533165863,0.09558859551244894,2.0,10.0,0.9504567092256356,11.0,1.085639397407537,,
6,GDGT__75_2.4_log,-5.736152293896642e-16,0.21207433994210984,3.0,12.0,0.16968079542607484,27.0,0.06807083931538394,50.0,-0.2377516347414605
7,GDGT__80_3.5_stat,-1.852240792045407,0.0976989305969386,3.0,13.0,-1.7581173937463106,20.0,-1.953160363964474,42.0,-1.845444618425436
8,GDGT__80_2.4_log,-0.9446572629938963,0.7751241515175658,3.0,14.0,-1.6864054324862607,37.0,-0.1399921109620088,41.0,-1.0075742455334191
9,GDGT__75_3.5_stat,-2.0895878830115158,0.037480136679841444,3.0,15.0,-2.0463983184769337,24.0,-2.113581994773578,28.0,-2.108783335784035
10,GDGT__80_1.6_stat,-3.018651922953133,0.34472516699811956,3.0,16.0,-3.365446977468024,17.0,-2.6760346173454845,33.0,-3.0144741740458896
11,GDGT__75_2.4_stat,-1.4385931061170247,0.2748993692185569,3.0,18.0,-1.3335699336406694,26.0,-1.2316875319185578,31.0,-1.750521852791847
12,GDGT__80_2.4_stat,-1.3210611605967433,0.23096662381185326,3.0,19.0,-1.5647785458677197,29.0,-1.2929945699877852,30.0,-1.1054103659347252
13,GDGT__80_1.6_log,-0.9119100342155457,0.06674781095746679,2.0,21.0,-0.8647122044581632,39.0,-0.9591078639729282,,
14,GDGT__65_3.5_stat,-1.7638364134887443,0.1475385233471868,3.0,22.0,-1.6155263077266255,23.0,-1.9105910549918492,34.0,-1.7653918777477582
15,GDGT__75_1.6_stat,-2.8069530416994284,0.13991430158118248,3.0,25.0,-2.9359093662398363,32.0,-2.8267583983265863,38.0,-2.6581913605318634
16,GDGT__75_1.6_log,-1.0529166744998593,0.1839161373484575,2.0,35.0,-1.1829650223885901,36.0,-0.9228683266111286,,
17,GDGT__65_2.4_stat,-1.589429238742106,0.202910418821006,3.0,40.0,-1.3839083304567428,46.0,-1.5947550724499262,49.0,-1.7896243133196492
18,GDGT__65_2.4_log,0.49119088552763596,0.18367472594094245,3.0,43.0,0.2810991469823634,44.0,0.6213863272767366,47.0,0.571087182323808
19,GDGT__80_3.5_log,-1.0743499834940333,0.49185605452071735,3.0,45.0,-0.5084420213274559,51.0,-1.3156684972923178,52.0,-1.3989394318623258
20,GDGT__65_1.6_log,-0.4885192335123841,0.5617759266596243,3.0,48.0,-0.7744555666015316,53.0,0.15870333493556288,54.0,-0.8498054688711836
21,NutLim__t0,0.0,0.08065401474203181,2.0,55.0,-0.057031000754010464,56.0,0.057031000754010464,,
22,NutLim__t05,0.17212354753284073,0.26486500793148143,3.0,57.0,0.3807016733431734,58.0,0.2615477947063329,59.0,-0.12587882545098414
23,NutLim__t1,0.014432168367052375,0.4734392003711829,3.0,60.0,0.2407676462057058,61.0,0.33222134730816144,62.0,-0.5296924884127101
24,NutLim__t15,-0.5154942982494705,0.34559463344009417,3.0,63.0,-0.4931934484499703,64.0,-0.18159015538310894,65.0,-0.8716992909153323
25,NutLim__t2,-0.6553354644077167,0.31137859831559306,3.0,66.0,-0.9840944511290192,67.0,-0.3648814772885327,68.0,-0.6170304648055982
26,NutLim__t4,-1.6119344059983303,0.46718249673457574,2.0,69.0,-1.9422823174910109,70.0,-1.2815864945056497,,
27,UV_irr__wt0,-1.1796119636642288e-15,0.09629443506691061,3.0,71.0,-0.10250569218398907,72.0,0.01394258574357643,73.0,0.0885631064404091
28,UV_irr__wt1,-0.3523921113726258,0.07921959932826295,3.0,74.0,-0.2897397648249065,75.0,-0.3259969062691557,76.0,-0.4414396630238153
29,UV_irr__wt2,-0.33056017634823753,0.07652792245673552,3.0,77.0,-0.2527249083694105,78.0,-0.405710064056434,79.0,-0.3332455566188681
30,UV_irr__mut0,-0.4971097126692345,0.01653566608316026,3.0,80.0,-0.5004211895605692,81.0,-0.4791688938303853,82.0,-0.5117390546167488
31,UV_irr__mut1,-0.17248379683329537,0.2380414513319892,3.0,83.0,-0.4472004300757693,84.0,-0.04298748486607806,85.0,-0.027263475558038763
32,UV_irr__mut2,-0.4645177339694202,0.09811477375108853,3.0,86.0,-0.5776549499429011,87.0,-0.41309563932228605,88.0,-0.4028026126430735
33,YtrA__overexpr,-0.26158215981566385,0.1007580438034617,3.0,89.0,-0.15239381360587956,90.0,-0.281382480301458,91.0,-0.3509701855396541
34,YtrA__wt,0.0,0.2329370887130018,3.0,92.0,-0.10216198841243253,93.0,0.26656158124551865,94.0,-0.16439959283308614
