,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,13.663933333333333,0.8657922518325821,3.0,0.0,14.6221,1.0,13.4319,2.0,12.9378,,,,,,,,,,
1,LB__LBtran,10.268133333333333,0.4173106317041695,3.0,3.0,10.5834,4.0,10.4261,5.0,9.7949,,,,,,,,,,
2,LB__LBstat,10.641166666666667,0.23908229406071344,3.0,6.0,10.8861,7.0,10.629,8.0,10.4084,,,,,,,,,,
3,LB__LBGexp,14.385833333333332,1.3896498203984098,3.0,9.0,14.3428,10.0,15.7965,11.0,13.0182,,,,,,,,,,
4,LB__LBGtran,12.94925,1.428002144606232,2.0,12.0,11.9395,13.0,13.959,,,,,,,,,,,,
5,LB__LBGstat,12.7483,0.7846362405599169,3.0,14.0,13.5617,15.0,12.6872,16.0,11.996,,,,,,,,,,
6,Life Cycle__S0,11.9604,0.10083932764551784,3.0,17.0,11.8453,18.0,12.0027,19.0,12.0332,,,,,,,,,,
7,Life Cycle__S1,11.426066666666665,0.35891460451385043,3.0,20.0,11.3868,21.0,11.0884,22.0,11.803,,,,,,,,,,
8,Life Cycle__S2,11.2891,0.6990834499542953,3.0,23.0,11.9529,24.0,11.355,25.0,10.5594,,,,,,,,,,
9,Life Cycle__S3,13.3941,0.038749451609022934,2.0,26.0,13.4215,27.0,13.3667,,,,,,,,,,,,
10,Life Cycle__S4,11.923200000000001,1.4076492034594419,3.0,28.0,13.5378,29.0,11.278,30.0,10.9538,,,,,,,,,,
11,Life Cycle__S5,12.212666666666665,0.18446604927013963,3.0,31.0,12.0407,32.0,12.1898,33.0,12.4075,,,,,,,,,,
12,Life Cycle__S6,9.65945,1.0173679963513695,8.0,34.0,9.8413,35.0,8.276,36.0,9.8336,37.0,9.9667,38.0,7.9173,39.0,10.2481,40.0,10.4611,41.0,10.7315
13,Life Cycle__S7,10.576066666666668,0.15212246163316354,3.0,42.0,10.7379,43.0,10.436,44.0,10.5543,,,,,,,,,,
14,Life Cycle__S8,10.159600000000001,0.13703729419395383,2.0,45.0,10.2565,46.0,10.0627,,,,,,,,,,,,
15,Life Cycle__G135,12.4017,1.0540133680366681,2.0,47.0,13.147,48.0,11.6564,,,,,,,,,,,,
16,Life Cycle__G150,12.7403,0.6123547746200723,3.0,49.0,12.343,50.0,13.4455,51.0,12.4324,,,,,,,,,,
17,Life Cycle__G180,12.794033333333333,0.508555821255969,3.0,52.0,12.9402,53.0,13.2135,54.0,12.2284,,,,,,,,,,
18,Stress Time Course__C30,11.36535,0.35489689347752884,2.0,55.0,11.1144,56.0,11.6163,,,,,,,,,,,,
19,Stress Time Course__C90,12.53955,0.1781201981808907,2.0,57.0,12.4136,58.0,12.6655,,,,,,,,,,,,
20,Biofilm__BI,14.1777,0.02248599564173256,2.0,59.0,14.1618,60.0,14.1936,,,,,,,,,,,,
21,Biofilm__BC,12.930025,0.25367006622776717,4.0,61.0,13.2053,62.0,12.8669,63.0,13.037,64.0,12.6109,,,,,,,,
22,Biofilm__Sw,12.88115,0.16525085476329537,2.0,65.0,12.7643,66.0,12.998,,,,,,,,,,,,
23,Life Cycle__BT,9.62225,0.44526514011316876,2.0,67.0,9.9371,68.0,9.3074,,,,,,,,,,,,
24,Life Cycle__B36,12.10135,0.2508107752868692,2.0,69.0,11.924,70.0,12.2787,,,,,,,,,,,,
25,Life Cycle__B60,13.6294,1.2606299694993768,2.0,71.0,12.738,72.0,14.5208,,,,,,,,,,,,
26,M9__M9exp,14.618533333333334,0.2895705498377439,3.0,73.0,14.9529,74.0,14.4519,75.0,14.4508,,,,,,,,,,
27,M9__M9tran,14.2784,0.33432457283304834,3.0,76.0,13.93,77.0,14.3086,78.0,14.5966,,,,,,,,,,
28,M9__M9stat,10.886333333333333,0.051484107580236055,3.0,79.0,10.8278,80.0,10.9246,81.0,10.9066,,,,,,,,,,
29,Supplement__M+G,13.107266666666666,1.022963036152007,3.0,82.0,12.1494,83.0,14.1848,84.0,12.9876,,,,,,,,,,
30,Supplement__Glu,14.633799999999999,0.16559296482640748,3.0,85.0,14.6215,86.0,14.4747,87.0,14.8052,,,,,,,,,,
31,Supplement__Fru,14.169366666666667,0.36166794623429566,3.0,88.0,14.0954,89.0,14.5623,90.0,13.8504,,,,,,,,,,
