,b3594
SRX1125282,-0.0681608592
SRX1125283,-0.736838161
SRX1125284,-0.5491942404
SRX1125285,-0.2981486132
SRX1125286,-0.0501264784
SRX1125287,-0.3501839702
SRX1125288,0.4553416194
SRX1125289,-0.07900783930000001
SRX1125290,-0.2194067062
SRX1125291,-0.14486586840000001
SRX1125292,-0.1270649257
SRX1125293,0.4135815295
SRX1125294,-0.38718076020000003
SRX1125295,0.1293590803
SRX1125296,-0.339396117
SRX1125297,0.1393546879
SRX1125298,-0.009565705
SRX1125299,-0.14105151870000002
SRX5694250,-3.4698069325
SRX5694251,0.8650686205
SRX5694252,-0.9569043085000001
SRX5694253,0.9438765046
SRX5694254,3.097698132
SRX5694255,1.8585844327
SRX5694256,-0.280031228
SRX5694257,0.8571059553
SRX5694258,0.8197409963000001
SRX5694259,0.10115929130000001
SRX5694260,0.08932741300000001
SRX5694261,-2.2020587357
SRX5694262,-4.0393023799
SRX5694263,-0.3316382183
SRX5694264,0.5594928124
SRX5694265,-0.21737214970000002
SRX5694267,0.8764790775
SRX5694268,-1.2511845877
SRX5694269,0.1840125189
SRX5694271,-0.2680968304
SRX5694273,-2.0029149338
SRX5694274,-0.5563442504
SRX5694275,-3.2876961253
SRX5694276,-0.8210889629
SRX5694277,-0.24882783060000002
SRX5694278,-1.1461097512
SRX5694279,-0.9923254749
SRX5694280,-1.2599576915
SRX5694281,-0.9666808074000001
SRX5694282,-1.4934342737000001
SRX5694283,-0.34485280090000003
SRX5694284,-0.8122643890000001
SRX5694285,-1.4508615062
SRX5694286,-1.9929240407000002
SRX5694287,0.0495389279
SRX5694288,0.36118347510000004
SRX5694289,0.5049663437
SRX5694290,0.2528304806
SRX5694291,1.7124816431
SRX5694292,-0.2499100759
SRX5694293,-0.0442453505
SRX5694294,0.8324165199
SRX5694295,-0.8949338147
SRX5694296,0.6792065229
SRX5694297,1.9763350757
SRX5694298,-0.0983464799
SRX5694299,0.0067775666
SRX5694300,-0.11167544780000001
SRX5694301,-1.1218526725
SRX5694302,0.42174377830000004
SRX5694303,0.1972636965
SRX5694304,-0.1399630183
SRX5694305,0.2510619195
SRX5694306,-4.0393023799
SRX5694307,-1.1589169655
SRX5694308,-0.7059919984
SRX5694309,-0.10788743640000001
SRX5694310,-2.6137288966
SRX5694311,-0.3400695624
SRX5694312,-1.5601233315
SRX5694313,-4.0393023799
SRX5694315,-0.7240500459
SRX5694317,0.9825714219
SRX5694319,0.3143363918
SRX5694320,1.7095713752
SRX5694321,0.8638938638
SRX5694322,-2.1549850979
SRX5694323,1.48300044
SRX5694324,0.5396333027
SRX5694325,-0.813662709
SRX5694326,0.060785638200000006
SRX5694327,-1.8357053744
SRX5694328,0.8340040419
SRX5694329,1.3801804672
SRX5694330,-1.0462605194
SRX5694331,-0.3000380683
SRX5694332,0.5757861428000001
SRX5694334,-1.8888442456
SRX5694335,1.7835745219999999
SRX5694336,-0.3652623855
SRX5694337,0.5048564743
SRX5694338,-1.8829300253
SRX5694339,0.44197988390000004
SRX5694340,-2.1268443377
SRX5694341,0.040342538500000004
SRX5694342,1.4278242712
SRX5694343,2.5346909512
SRX5694344,0.8399838535
SRX5694345,-0.7656265619
SRX5694346,1.5528597626
SRX5694347,0.5529582558
SRX5694348,-0.43633261510000004
SRX5694349,-1.9706487476
SRX5694350,1.9287164191000001
SRX5694351,-0.24155281550000002
SRX5694352,-2.317093667
SRX5694353,-0.2166537822
SRX5694354,-1.2996107351
SRX5694356,-0.0277631524
SRX5694357,1.9054112316
SRX5694358,1.1032613205
SRX5694359,-2.2002753591
SRX5694360,-1.6102276353
SRX5694361,-1.4662222357
SRX5694362,-4.0393023799
SRX5694363,0.9325933797
SRX5694364,0.5822799194
SRX5694365,-4.0393023799
SRX5694366,0.39731889880000004
SRX5694367,-0.7890686633
SRX5694368,0.1661583667
SRX5694369,-0.237324516
SRX5694370,-0.015304975
SRX5694371,-0.2222906516
SRX5694372,-2.3471540349
SRX5694373,1.6638657861000001
SRX5694374,1.1422418252
SRX5694375,-0.9744967528
SRX5694376,-2.6699204864
SRX5694377,0.4922115251
SRX5694378,-3.1137838719
SRX5694379,-1.6141354182
SRX5694380,1.7178376234
SRX5694381,2.9284716448
SRX5694382,1.0255529502
SRX5694383,-1.2215069655
SRX5694384,-0.3850470603
SRX5694385,3.4865897265
SRX5694386,-2.3720948904
SRX5694387,0.3509773302
SRX5694388,1.0471439972
SRX5694389,-1.2335553596
SRX5694390,-0.6118080828
SRX5694391,0.0605012626
SRX5694392,0.4762330162
SRX5694393,-0.1959720567
SRX5694394,-0.7946547311000001
SRX5694395,0.8485367056
SRX5694396,-0.4598391834
SRX5694397,-1.6733810008
SRX5694398,-1.4460686654
SRX5694399,1.3738760968000001
SRX5694400,-1.1159050373
SRX5694401,0.0127162216
SRX5694402,-2.0834201097
SRX5694403,0.1678077956
SRX5694404,-0.9100883457000001
SRX5694405,1.461812715
SRX5694406,-0.0083016083
SRX5694407,-0.2727123316
SRX5694408,1.0172682191
SRX5694409,0.13431292120000002
SRX5694410,-1.7050296326
SRX5694411,-2.0497723854
SRX5694412,-2.1504652385
SRX5694413,1.4265845645000002
SRX5694414,3.3408098374
SRX5694415,-0.5226092414
SRX5694416,0.1303667424
SRX5694417,0.2774325557
SRX5694418,-0.2682508852
SRX5694419,-0.6091210714
SRX5694420,0.2236817365
SRX5694421,0.2650570062
SRX5694422,0.582685346
SRX5694423,-0.7496579613000001
SRX5694424,-1.6514294495000001
SRX5694425,-2.0955328219
SRX5694426,-0.7283397684
SRX5694427,0.8163704065
SRX5694428,0.0755267298
SRX5694429,-1.9680117144
SRX5694430,0.7790964690000001
SRX5694431,0.9496013463
SRX5694432,-2.0766654398
SRX5694433,1.3076994658
SRX5694434,0.3555166627
SRX5694435,-0.1571852974
SRX5694436,0.0566407767
SRX5694437,0.8549025703
SRX5694438,-0.0051476806
SRX5694439,1.2418017903
SRX5694440,-0.13600386180000001
SRX5694441,0.7036157057
SRX5694442,0.46712194100000004
SRX5694443,0.3549141322
SRX5694444,-1.1082342124
SRX5694445,-1.6134131905
SRX5694446,0.1629003947
SRX5694447,-1.7164312766
SRX5694448,-2.4174196978999998
SRX5694449,0.48434277810000004
SRX5694450,-1.1213678358
SRX5694451,-0.3881883411
SRX5694452,-0.2849150485
SRX5694453,1.0199733928
SRX5694454,-0.46601367460000004
SRX5694455,-0.0758415945
SRX5694456,0.272167111
SRX5694457,0.9622505365
SRX5694459,0.3283517387
SRX5694460,-0.7767557516
SRX5694461,-2.1176944003
SRX5694462,-1.12058225
SRX5694463,0.4728233183
SRX5694464,-1.6004232008
SRX5694465,0.22907368120000002
SRX5694466,1.6310481847
SRX5694467,-0.48716698490000004
SRX5694468,1.3415390426
SRX5694469,0.1571115038
SRX5694470,0.3687518272
SRX5694471,0.40226161
SRX5694472,-0.3769920896
SRX5694474,-1.462786868
SRX5694475,-0.09623510090000001
SRX5694476,-0.5494040853000001
SRX5694477,-1.3894808128
SRX5694478,-1.0312195344
SRX5694479,1.6142375778
SRX5694480,2.7718547198
SRX5694481,-1.7439773249
SRX5694482,0.2510386154
SRX5694483,0.6313571255
SRX5694484,-1.3390241028
SRX5694485,0.08713153900000001
SRX5694486,-0.3224474646
SRX5694487,-1.4665102039
SRX5694488,-1.4558472506
SRX5694489,-0.3825121307
SRX5694491,-1.6243900479
SRX5694492,-1.040628219
SRX5694493,0.171389422
SRX5694494,-1.4804898391
SRX5694495,0.061260114500000004
SRX5694496,-0.5385011435
SRX5694497,-2.6107656322
SRX5694498,0.2873833686
SRX5694499,-1.9700324383
SRX5694500,-1.0587999163
SRX5694501,-0.7190857537
SRX5694502,-3.7557567047
SRX5694503,-2.8583889086000003
SRX5694504,-0.052303782
SRX5694505,-0.4063436285
SRX5694506,-1.938839758
SRX5694507,-0.6554638135
SRX5694508,1.8635949779
SRX5694509,-0.12280731090000001
SRX5694510,0.1174964676
SRX5694511,-1.1252239450000001
SRX5694512,-1.5657320066
SRX5694513,3.0305779427
SRX5694514,-1.7699335814000001
SRX5694515,3.3717468678999998
SRX5694516,1.1585459136
SRX5694517,-0.4438536214
SRX5694518,0.1428948914
SRX5694519,0.3718565136
SRX5694520,-4.0393023799
SRX5694521,-0.8876047963
SRX5694522,-1.2977756857
SRX5694523,-1.6550796444
SRX5694524,-1.2272176104
SRX5694525,-0.2360155357
SRX5694526,-1.539518144
SRX5694527,-1.9614891251
SRX5694528,1.2201796864
SRX5694529,-0.9198851556000001
SRX5694530,-1.0682861325
SRX5694532,0.3335755368
SRX5694533,-2.0445800151
SRX5694534,-2.0712535439
SRX5694535,-4.0393023799
SRX5694536,-1.3616935752
SRX5694537,0.32728944860000003
SRX5694538,0.22285560140000002
SRX5694539,-1.2770944965
SRX5694540,0.052447862500000005
SRX5694541,-1.6679945542999999
SRX5694543,1.2016817108
SRX5694544,-0.9099647722
SRX5694545,-0.9938365233
SRX5694546,-0.5590860670000001
SRX5694547,0.5292526119000001
SRX5694548,-0.4991185696
SRX5694550,2.0612093314
SRX5694551,-1.2454436347
SRX5694552,0.2922817869
SRX5694553,-0.0802237408
SRX5694554,-0.3833297001
SRX5694555,-0.4653246044
SRX6072760,-1.2489473763
SRX6072761,-1.0563114977
SRX6072762,-1.3388525743
SRX6072763,-0.4303446778
SRX6072764,-1.9409055676
SRX6072765,-0.8977110754000001
SRX6376491,1.9211510768000002
SRX6376492,-0.3018690536
SRX6376493,-0.5896463591000001
SRX6376494,-0.30356789160000003
SRX6376495,2.193782045
SRX6376496,1.5346113403000001
SRX2723951,0.4516986988
SRX2723952,0.2332727818
SRX2723953,-0.5643814032000001
SRX2723954,1.1460601367
SRX2723955,-0.22701102
SRX2723956,0.17552067170000002
SRX2723957,-0.0486244902
SRX2723958,-1.1630019445
SRX2723959,0.25628196270000003
SRX2723960,0.493683723
SRX2723961,0.6754042516000001
SRX2723962,0.23078513450000002
SRX2723963,-0.5554915373
SRX2723964,-0.1561942157
SRX2723965,0.18678278710000001
SRX2723966,-0.10895676430000001
SRX2723967,0.0625954999
SRX2723968,0.046361264400000005
SRX6977206,0.7596479879
SRX6977207,0.1030287903
SRX6977208,0.22522564820000002
SRX6977209,0.0033600221000000003
SRX6977210,-0.022407405800000002
SRX6977211,-0.2297459477
SRX6977212,-0.1138034437
SRX6977213,0.3435493914
SRX6977214,-0.121347325
SRX1153733,-0.0087628675
SRX1153734,0.0087628675
SRX1153735,-0.5521948950000001
SRX1153736,-0.7329682894
