,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.04486726616893125,3.0,0.0,-0.0518036164,1.0,0.026502282500000002,2.0,0.0253013339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.5613558202333334,0.667130492773711,3.0,3.0,-1.0206769437,4.0,-0.8672614762,5.0,0.2038709592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.311835749,0.2607572324179166,3.0,6.0,-1.4688810495,7.0,-1.455792119,8.0,-1.0108340785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-1.982541115402065e-18,0.17024017007231557,21.0,9.0,0.13500722440000001,10.0,-0.0313344178,11.0,-0.1054309362,12.0,-0.1472609144,13.0,-0.15029335800000002,14.0,-0.13499888100000002,15.0,-0.0764557022,16.0,-0.1073320506,17.0,0.1574241329,18.0,-0.0038867483000000003,19.0,-0.2398740519,20.0,-0.1850874919,21.0,0.0162151924,22.0,-0.0325805209,23.0,0.0750680003,24.0,0.2842603459,25.0,0.4280588883,26.0,0.1365677639,27.0,0.12194712170000001,28.0,-0.2088042641,29.0,0.0687906675
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.4088875607904762,0.2784777126900349,21.0,30.0,-0.334200304,31.0,-0.5464063893000001,32.0,-0.3485481761,33.0,-0.2852617723,34.0,-0.3078699905,35.0,-0.21221252370000002,36.0,-0.2131780574,37.0,-0.3517717546,38.0,-0.3634026393,39.0,-0.3940470511,40.0,-0.23723102100000001,41.0,-0.4730820423,42.0,-0.6208061187,43.0,-0.5733702707,44.0,-0.5873318955,45.0,-0.423729354,46.0,-1.381763697,47.0,-0.5794028308,48.0,-0.2564239904,49.0,0.0475494736,50.0,-0.1441483715
5,WT_vs_Del_ccpA__THY_None_WT_exponential,2.3129646346357427e-18,0.13204310915230752,3.0,51.0,-0.12055907190000001,52.0,0.14111588490000002,53.0,-0.020556813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.24839842932500003,0.20293885242611365,4.0,54.0,-0.0641604871,55.0,-0.48163089670000003,56.0,-0.354306877,57.0,-0.0934954565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-2.5000002068509275e-11,0.05629986394759758,4.0,58.0,-0.06943191380000001,59.0,-0.0021861437,60.0,0.0032599804,61.0,0.068358077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.007416929525000001,0.043765978933072346,4.0,62.0,-0.008027275300000001,63.0,0.0569080379,64.0,-0.0448123005,65.0,0.025599256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.04700300592500001,0.032822056989431206,4.0,66.0,0.0796658892,67.0,0.0642652685,68.0,0.039657931800000004,69.0,0.0044229342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.029385110500000002,0.0733984327969888,4.0,70.0,-0.0578096455,71.0,-0.0045650744,72.0,0.0958056973,73.0,0.0841094646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
