,PSPTOB0036
SRX1828913,0.036103032300000004
SRX1828914,0.0531385674
SRX1828915,0.1858066382
SRX1828916,0.196843505
SRX1828917,-0.22190967050000002
SRX1828918,-0.1743508528
SRX3983989,2.4424595233
SRX3983990,0.7781290144
SRX3983993,3.422859766
SRX3983994,3.3467256391999998
SRX3983995,1.4431386203
SRX3983996,3.1908146208
SRX3983997,3.7185151519
SRX3983998,0.9836771271
SRX3983999,2.1053398256
SRX3984000,2.5794673904
SRX3984001,3.852199664
SRX3984002,3.8479253293
SRX3984003,3.8976415449
SRX3984004,1.1648466668
SRX3984005,2.6156190917
SRX3984006,4.333107383
SRX3984007,3.0804262773
SRX3984008,1.8830698574
SRX3984009,0.9447244516000001
SRX3984010,4.5429399994
SRX3984011,1.5188112317
SRX3984012,0.7778664782
SRX3984013,1.23402693
SRX3984014,1.0386365214
SRX3984015,3.4847292223
SRX3984016,1.2042710956
SRX3984017,4.4069521078000005
SRX3984019,0.7082954714
SRX3984020,4.3727299042
SRX3984021,4.3525002965
SRX3984022,4.2871735585
SRX3984023,-0.018189938000000003
SRX3984024,1.4289353507
SRX3984025,2.5645843594
SRX3984026,2.5119877107
SRX3984027,2.2941724871
SRX3984028,1.7129535781
SRX3984029,2.4370201605
SRX3984031,3.7173172203
SRX3984032,3.7905308188999998
SRX3984034,0.0040294233
SRX3984035,1.1234924302
SRX3984036,4.9699998865
SRX3984037,4.9776734431000005
SRX3984038,5.0879179158
SRX3984039,5.0009634829
SRX3984040,2.3957068026
SRX3984041,4.8286245287
SRX3984042,2.7075683553000003
SRX3984043,1.5732741855999999
SRX3984045,1.031306389
SRX3984046,0.1632830716
SRX3984047,4.6600973258
SRX3984048,3.836575506
SRX3984049,3.5791827465
SRX3984050,3.2081208598
SRX3984051,4.7115280806
SRX3984052,1.3847019642
SRX3984056,3.8006672785
SRX3984057,4.0363712149
SRX3984058,3.8889930117000002
SRX3984059,0.9591114425
SRX3984061,0.7597345794
SRX3984062,1.1261689366
SRX3984063,1.2144288456
SRX3984064,1.3374044676999999
SRX3984065,1.230651683
SRX3984066,1.3120212025
SRX3984067,1.3581104778
SRX3984068,1.3740129067
SRX3984069,3.3912119008
SRX3984070,4.2245428666
SRX3984071,3.9049250324
SRX3984073,1.7965767349
SRX3984074,2.1514259947
SRX3984077,0.5990685537
SRX3984078,0.7812077558
SRX3984079,3.5206739876
SRX3984080,-0.1491225569
SRX3984082,1.3349707990000002
SRX3984084,3.5782737053
SRX6997963,0.49558984380000004
SRX6997964,0.0705043554
SRX6997965,-0.2223035781
SRX6997967,-0.1278950113
SRX6997968,0.092598948
SRX6997969,0.0960030917
SRX6997971,-0.3676948325
SRX6997972,-0.1201698389
SRX6997973,0.1804591258
SRX3159100,-0.22241637420000002
SRX3159101,0.0241815643
SRX3159102,0.11016899740000001
SRX3159103,0.0880658125
SRX3159000,-0.01923584
SRX3159001,0.016920484
SRX3159002,-0.9256630943
SRX3159003,-0.47790945030000004
SRX3159004,0.1487197272
SRX3159005,-0.2646299085
SRX3159006,-0.4972690389
SRX3159007,0.0334861366
SRX3159008,-0.1825620228
SRX3159009,-0.14650353870000002
SRX3159010,0.4497721511
SRX3159012,0.1455682005
SRX3159013,0.1405444816
SRX3159014,0.5626237882
SRX3159015,0.5196519924
SRX3159016,-0.058246011900000005
SRX3159017,-0.10859189300000001
SRX3159018,0.6233254297
SRX3159019,-0.0273528803
SRX3159020,-0.044422150300000005
SRX3159021,-0.40390730900000005
SRX3159022,0.4927006111
SRX3159023,0.277858213
SRX3159024,0.21816112000000001
SRX3159025,0.2845087136
SRX3159026,-0.34788501310000003
SRX3159027,-0.2972929532
SRX3159028,-0.3162702402
SRX3159029,-0.3631813109
SRX3159030,0.0045195022
SRX3159034,0.7192988231
SRX3159036,-0.4186051932
SRX3159037,-0.3543075713
SRX3159041,-0.4783722715
SRX3159042,0.0025096919
SRX3159043,-0.4525833227
SRX3159045,-0.552725482
