,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,12.834299999999999,0.15927356968436449,3.0,0.0,12.8821,1.0,12.9642,2.0,12.6566,,,,,,,,,,
1,LB__LBtran,13.184166666666668,0.052086690558465626,3.0,3.0,13.2222,4.0,13.1248,5.0,13.2055,,,,,,,,,,
2,LB__LBstat,13.1121,0.2573495482801555,3.0,6.0,13.3634,7.0,13.1238,8.0,12.8491,,,,,,,,,,
3,LB__LBGexp,11.592766666666668,2.05327948495409,3.0,9.0,9.224,10.0,12.6896,11.0,12.8647,,,,,,,,,,
4,LB__LBGtran,13.4389,0.44604295757247464,2.0,12.0,13.1235,13.0,13.7543,,,,,,,,,,,,
5,LB__LBGstat,11.7209,0.7720300706578722,3.0,14.0,12.099,15.0,10.8327,16.0,12.231,,,,,,,,,,
6,Life Cycle__S0,11.085966666666666,0.3323891895554564,3.0,17.0,11.0231,18.0,10.7895,19.0,11.4453,,,,,,,,,,
7,Life Cycle__S1,13.466366666666667,0.1460020661954256,3.0,20.0,13.325,21.0,13.6166,22.0,13.4575,,,,,,,,,,
8,Life Cycle__S2,13.7064,0.2406722044607565,3.0,23.0,13.8643,24.0,13.4294,25.0,13.8255,,,,,,,,,,
9,Life Cycle__S3,13.3403,0.06646803743153505,2.0,26.0,13.3873,27.0,13.2933,,,,,,,,,,,,
10,Life Cycle__S4,13.340866666666665,0.07969249232727856,3.0,28.0,13.2552,29.0,13.3546,30.0,13.4128,,,,,,,,,,
11,Life Cycle__S5,13.202666666666666,0.36461026224358095,3.0,31.0,12.7834,32.0,13.4455,33.0,13.3791,,,,,,,,,,
12,Life Cycle__S6,11.17115,1.96300599082122,8.0,34.0,12.4883,35.0,8.4168,36.0,13.002,37.0,12.2224,38.0,7.7922,39.0,11.2222,40.0,12.0771,41.0,12.1482
13,Life Cycle__S7,12.048933333333332,0.5255412955547197,3.0,42.0,12.4932,43.0,12.1848,44.0,11.4688,,,,,,,,,,
14,Life Cycle__S8,10.90135,0.8716505291686568,2.0,45.0,11.5177,46.0,10.285,,,,,,,,,,,,
15,Life Cycle__G135,10.07025,0.9994954352071843,2.0,47.0,10.777,48.0,9.3635,,,,,,,,,,,,
16,Life Cycle__G150,11.929366666666667,1.0894547550648137,3.0,49.0,11.1764,50.0,13.1786,51.0,11.4331,,,,,,,,,,
17,Life Cycle__G180,12.068266666666666,0.43929027229536277,3.0,52.0,11.5681,53.0,12.2452,54.0,12.3915,,,,,,,,,,
18,Stress Time Course__C30,11.05495,0.18858537854245233,2.0,55.0,10.9216,56.0,11.1883,,,,,,,,,,,,
19,Stress Time Course__C90,12.87475,0.28234773772778854,2.0,57.0,12.6751,58.0,13.0744,,,,,,,,,,,,
20,Biofilm__BI,12.95035,0.05069955621107537,2.0,59.0,12.9145,60.0,12.9862,,,,,,,,,,,,
21,Biofilm__BC,12.415775,0.45486889228289357,4.0,61.0,12.4653,62.0,11.759,63.0,12.6838,64.0,12.755,,,,,,,,
22,Biofilm__Sw,11.919550000000001,0.10868231226837154,2.0,65.0,11.8427,66.0,11.9964,,,,,,,,,,,,
23,Life Cycle__BT,11.09035,0.8580740789698765,2.0,67.0,11.6971,68.0,10.4836,,,,,,,,,,,,
24,Life Cycle__B36,12.6656,0.33757277733845736,2.0,69.0,12.9043,70.0,12.4269,,,,,,,,,,,,
25,Life Cycle__B60,13.0592,0.03337544007200514,2.0,71.0,13.0356,72.0,13.0828,,,,,,,,,,,,
26,M9__M9exp,13.6177,0.3026102608967512,3.0,73.0,13.9614,74.0,13.5004,75.0,13.3913,,,,,,,,,,
27,M9__M9tran,13.524966666666666,0.24383745268791895,3.0,76.0,13.7254,77.0,13.2535,78.0,13.595999999999998,,,,,,,,,,
28,M9__M9stat,12.566166666666666,0.8775702611946995,3.0,79.0,13.5716,80.0,12.1728,81.0,11.9541,,,,,,,,,,
29,Supplement__M+G,13.219133333333332,0.372526943097185,3.0,82.0,13.3428,83.0,12.8005,84.0,13.5141,,,,,,,,,,
30,Supplement__Glu,13.774333333333333,0.4172784002717289,3.0,85.0,14.2561,86.0,13.5403,87.0,13.5266,,,,,,,,,,
31,Supplement__Fru,12.9702,0.13255523377068135,3.0,88.0,12.955,89.0,12.8459,90.0,13.1097,,,,,,,,,,
32,Supplement__Mal,12.375266666666667,0.4288071866624125,3.0,91.0,12.0892,92.0,12.1683,93.0,12.8683,,,,,,,,,,
33,Supplement__G+S,13.3625,0.13986572131869845,2.0,94.0,13.4614,95.0,13.2636,,,,,,,,,,,,
34,Supplement__Pyr,13.179133333333333,0.2212094105894531,3.0,96.0,12.9331,97.0,13.3616,98.0,13.2427,,,,,,,,,,
35,Supplement__Gly,11.842699999999999,1.0917214800488266,3.0,99.0,11.5525,100.0,13.0502,101.0,10.9254,,,,,,,,,,
36,Supplement__Glucon,12.8954,0.48763066966711627,3.0,102.0,12.5321,103.0,13.4496,104.0,12.7045,,,,,,,,,,
