,-0.05779230322658455,-0.04890117965326385,-0.040010056079943145,-0.03111893250662244,-0.022227808933301736,-0.013336685359981032,-0.004445561786660328,0.004445561786660376,0.01333668535998108,0.022227808933301778,0.03111893250662249,0.0400100560799432,0.0489011796532639,0.057792303226584595,0.0666834267999053,0.07557455037322602,0.08446567394654672,0.09335679751986742,0.10224792109318812,0.11113904466650884
thresh,-0.0444556178666035,0.0444556178666035,1,,,,,,,,,,,,,,,,,
unreg,2,0,10,29,140,755,1700,920,338,142,92,36,28,22,16,9,12,2,4,0
unreg_genes,['pyrL' 'pyrE'],[],[],[],[],[],[],[],[],[],[],[],"['bglJ' 'fetA' 'ybcY' 'hdhA' 'ydbA' 'cspG' 'ybjD' 'yihG' 'cadC' 'ftnA'
 'ymgD' 'ydiP' 'ymdB' 'pinR' 'ydcL' 'adiC' 'nanM' 'yhcF' 'bssS' 'casC'
 'leuO' 'maa' 'mepS' 'dosP' 'crfC' 'kch' 'tdk' 'bluR']","['casD' 'spy' 'yehR' 'glcA' 'yffB' 'yahN' 'ftnB' 'yfdK' 'dgcN' 'hha'
 'yjhD' 'yhjB' 'yfiB' 'stpA' 'gnsA' 'hprS' 'yciX' 'mdfA' 'dgcZ' 'mppA'
 'ymiA' 'phoA']","['ybjM' 'ycgJ' 'nudI' 'ybjL' 'chaA' 'yahD' 'hprR' 'yjbE' 'cnu' 'ykiA'
 'yceI' 'bluF' 'ppsR' 'caiF' 'yceJ' 'adiY']",['yjiT' 'chaB' 'ycaK' 'bcsF' 'iap' 'yjhZ' 'ymdA' 'aqpZ' 'bcsG'],"['bcsE' 'yfiR' 'ycaN' 'casE' 'ybcW' 'dosC' 'yhjR' 'yhdV' 'yecF' 'bcsQ'
 'uspD' 'yiiS']",['iraP' 'yicS'],['zapC' 'yahO' 'nlpA' 'yagU'],[]
