,Value,list
TF,rpoE,
reg_genes,107,"['ksgA' 'clpX' 'yfgD' 'sgbH' 'apaH' 'yqjB' 'mdoG' 'dsbC' 'yhbN' 'ybaW'
 'yaeT' 'lpxB' 'STM0327' 'apaG' 'STM0566' 'yicI' 'sbmA' 'rfaF' 'malQ'
 'yicJ' 'ycfR' 'yhbG' 'narW' 'yqjA' 'yjeP' 'yieF' 'nlpB' 'rfaD' 'wzc'
 'surA' 'ydiV' 'rnhB' 'ftnB' 'narV' 'greA' 'sgbU' 'lon' 'ydhI' 'ahpF'
 'STM1441' 'rfaC' 'yiaN' 'STM2446' 'yiaM' 'smpA' 'mdoH' 'yfgL' 'STM0565'
 'yhbH' 'hcp' 'psd' 'STM2494' 'pdxA' 'recR' 'lpxA' 'tufB' 'yaiW' 'yiaL'
 'recJ' 'rpoD' 'wzb' 'yiaK' 'hcr' 'fabZ' 'wza' 'ptsN' 'rpoN' 'yhbJ' 'lpxD'
 'dnaE' 'yiaO' 'ycdC' 'bacA' 'ybaB' 'phoQ' 'yrbA' 'lyxK' 'yieE' 'engA'
 'yidQ' 'fusA' 'yaeL' 'plsB' 'imp' 'ydhJ' 'STM0564' 'hlpA' 'ytfJ' 'yraP']"
comp_genes,30,"['ybfN' 'cutC' 'ybfM' 'ybhQ' 'STM1254' 'STM1250' 'yfeL' 'yabI' 'yiaD'
 'ompA' 'hfq' 'STM1253']"
both_genes,18,"['sixA' 'rpoH' 'cca' 'yhjJ' 'yggN' 'STM2447' 'rseA' 'rseC' 'ygiM' 'yhjW'
 'yfiO' 'fkpA' 'slp' 'ddg' 'rpoE' 'yfeK' 'rseB' 'htrA']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
