,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-1.850371707708594e-17,0.28748366799924296,3.0,0.0,0.050098445000000005,1.0,0.2591416794,2.0,-0.30924012440000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,1.5745795496000001,0.2365274504673768,3.0,3.0,1.4455582356,4.0,1.4306187212,5.0,1.8475616920000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,1.2841870422333335,0.42707328059371763,3.0,6.0,0.9899731689000001,7.0,1.088554669,8.0,1.7740332888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-4.956352788505163e-19,0.5743028598424348,21.0,9.0,0.09161982090000001,10.0,-0.3954058666,11.0,-0.7143315888,12.0,0.3119835306,13.0,-0.6502266645,14.0,-0.44599455870000004,15.0,0.28859001830000003,16.0,-0.3798866118,17.0,-0.8830362675000001,18.0,1.6244144219,19.0,0.9141744895,20.0,-0.2032704083,21.0,-0.2359399764,22.0,-0.34306076010000003,23.0,0.0401545217,24.0,0.347460702,25.0,-0.24265224970000002,26.0,0.2237587362,27.0,0.4898799901,28.0,0.1848180225,29.0,-0.023049301300000002
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,0.8004885731666666,0.5084877290206867,21.0,30.0,0.5815192174,31.0,1.2202742126000001,32.0,0.8581467612,33.0,1.1282423067,34.0,1.7876131373000002,35.0,1.075874551,36.0,0.8248188091,37.0,1.0429163254,38.0,0.5454674608,39.0,0.9180906244,40.0,0.8750913116,41.0,0.9796817076000001,42.0,0.9511005266,43.0,0.3638625876,44.0,0.7132493321000001,45.0,0.7328441468,46.0,-1.0376274105,47.0,0.8153190785000001,48.0,0.7722857609,49.0,0.8700788907,50.0,0.7914106987
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.11824788147526581,3.0,51.0,0.0698788671,52.0,-0.13652816040000001,53.0,0.06664929330000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,2.175763977575,0.20571924864434493,4.0,54.0,2.4158964947,55.0,1.9943103880000002,56.0,2.0147989301,57.0,2.2780500975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-1.734723475976807e-18,0.06639988939469167,4.0,58.0,-0.050777456400000004,59.0,0.0380779186,60.0,0.0738698357,61.0,-0.061170297900000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.717598364675,0.10827005646177917,4.0,62.0,0.5841655112,63.0,0.8200769349,64.0,0.7895642123000001,65.0,0.6765868003000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.513822487075,0.09644313749444429,4.0,66.0,0.5085613649,67.0,0.41209401090000003,68.0,0.49049252800000004,69.0,0.6441420445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
