k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.027081603016704318,,,
3,Cadmium,False,-0.008353298790752887,,,
14,UC-7,False,-0.006840597498230636,,,
5,Lead,False,0.0053501851670444,,,
10,Copper,False,-0.0049798711761832246,,,
7,Zinc - Steady,False,-0.004556509456597269,,,
11,Chromium,False,-0.002864708781708032,,,
0,UC-1,False,-0.002444364367984235,,,
4,UC-4,False,-0.002226435020565986,,,
1,UC-2,False,-0.001413899379549548,,,
13,UC-6,False,0.0010522003006190061,,,
9,UC-5,False,-0.0005362151686455607,,,
8,Zinc - Fast,False,0.000394572822842747,,,
2,UC-3,False,-0.0003247048135381192,,,
12,Zinc - Intermediate,False,5.236968569210674e-05,,,
