,-0.0914791032,-0.0457395516,0.0,0.04573955160000001,0.0914791032,0.13721865479999998,0.18295820640000002,0.228697758,0.2744373096,0.3201768612,0.3659164128,0.41165596439999996,0.45739551600000006,0.5031350676,0.5488746192,0.5946141708,0.6403537224,0.686093274,0.7318328256,0.7775723771999999
thresh,-0.114348879,0.114348879,1,,,,,,,,,,,,,,,,,
unreg,1,106,4002,98,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
unreg_genes,[],[],[],[],[],['yniD' 'rcbA'],[],[],[],[],[],[],[],[],[],[],['ldrA'],[],[],[]
