k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,-0.05286348894238472,,,
14,UC-7,False,-0.015138194393366574,,,
10,Copper,False,-0.012326060291379693,,,
7,Zinc - Steady,False,-0.004426515125669539,,,
11,Chromium,False,-0.003294401164166629,,,
6,Iron,False,-0.001752591161057353,,,
0,UC-1,False,0.0015221967571415007,,,
4,UC-4,False,0.001449884546454996,,,
13,UC-6,False,0.0013714076892938464,,,
2,UC-3,False,-0.0010324592737015338,,,
1,UC-2,False,0.0005245204834500327,,,
3,Cadmium,False,0.0004803742628428153,,,
9,UC-5,False,-0.00034620292261747796,,,
12,Zinc - Intermediate,False,0.00011365430209370532,,,
8,Zinc - Fast,False,0.00010596770497613762,,,
