sample,new_1219686_1219848
LBexp_1,12.8944
LBexp_2,14.6956
LBexp_3,14.5618
LBtran_1,15.3835
LBtran_2,15.5295
LBtran_3,15.642
LBstat_1,14.6873
LBstat_2,14.4217
LBstat_3,13.9555
LBGexp_1,11.8924
LBGexp_2,13.3543
LBGexp_3,12.1461
LBGtran_2,13.3727
LBGtran_3,14.5088
LBGstat_1,9.8357
LBGstat_2,9.4799
LBGstat_3,10.7201
S0_1,15.2032
S0_2,15.0858
S0_3,15.1437
S1_1,16.1469
S1_2,16.342
S1_3,16.377
S2_1,15.5199
S2_2,15.5859
S2_3,14.7468
S3_1,14.0458
S3_2,14.7718
S4_1,15.0588
S4_2,13.9209
S4_3,14.0589
S5_1,13.5421
S5_2,14.1605
S5_3,14.4803
S6_1,13.8503
S6_2,10.7624
S6_3,14.5381
S6/t_1,14.3033
S6/t_2,9.7705
S6_4,13.0078
S6_5,14.3912
S6_6,13.9854
S7_4,13.8631
S7_5,13.837
S7_6,13.3626
S8_4,13.123
S8_5,11.5589
G135_1,9.802
G135_3,8.2378
G150_1,11.0662
G150_2,11.1914
G150_3,10.6798
G180_1,9.9687
G180_2,9.8141
G180_3,8.6338
C30_1,11.4771
C30_2,11.3632
C90_1,14.8962
C90_2,15.1674
BI_1,14.6389
BI_2,14.9823
BC_2,15.7163
BC/t_1,14.9303
BC/t_2,15.9413
BC_1,15.2098
Sw_1,15.4261
Sw_2,15.5611
BT_1,16.1141
BT_2,14.8896
B36_1,14.9221
B36_2,14.6679
B60_1,15.2219
B60_2,15.5521
M9exp_1,14.6004
M9exp_2,14.2075
M9exp_3,13.9914
M9tran_1,13.8547
M9tran_2,13.0934
M9tran_3,14.1578
M9stat_1,15.3229
M9stat_2,14.6144
M9stat_3,14.3319
M+G_1,14.1288
M+G_2,13.9326
M+G_3,13.3856
Glu_1,14.3702
Glu_2,14.2237
Glu_3,14.626
Fru_1,15.0059
Fru_2,14.1952
Fru_3,13.9882
Mal_1,13.5753
Mal_2,12.9682
Mal_3,13.3373
G+S_2,13.518
G+S_3,13.7751
Pyr_1,13.7161
Pyr_2,13.6748
Pyr_3,13.2446
Gly_1,13.6405
Gly_2,14.9253
Gly_3,12.5358
Glucon_1,13.9452
Glucon_2,14.1944
Glucon_3,12.5155
aero_1,15.1195
aero_2,15.2614
aero_3,15.6166
nit_1,14.751
nit_2,14.7231
nit_3,14.4234
ferm_1,14.4578
ferm_2,14.0131
ferm_3,14.5246
T-5.40H_1,14.3075
T-4.40H_1,13.9876
T-3.40H_1,13.9983
T-2.40H_1,13.7461
T-1.40H_1,13.7105
T-1.10H_1,13.5491
T-0.40H_1,13.8636
T0.0H_1,13.9589
T0.30H_1,14.0318
T1.0H_1,14.8866
T1.30H_1,15.5218
T2.0H_1,15.3818
T2.30H_1,16.1093
T3.0H_1,16.143
T3.30H_1,16.2945
T4.0H_1,16.0684
T5.0H_1,15.8303
HPh_1,15.4085
HPh_2,14.6705
HPh_3,14.6033
LPh_1,15.1253
LPh_2,15.3757
LPh_3,15.395
LPhT_1,13.505999999999998
LPhT_2,13.5646
LPhT_3,13.9409
SMMPr_1,13.8608
SMMPr_2,13.8207
SMMPr_3,13.9689
HiTm_1,12.8416
HiTm_2,13.737
HiTm_3,14.1602
LoTm_1,16.0816
LoTm_2,16.1957
LoTm_3,15.8825
HiOs_1,13.7857
HiOs_2,13.056
HiOs_3,12.8503
BMM_1,14.1367
BMM_2,14.0705
BMM_3,13.2804
Heat_1,13.2535
Heat_2,13.0227
Heat_3,12.725
Cold_1,14.1709
Cold_2,13.2524
Cold_3,12.4063
Etha_1,13.3769
Etha_2,12.4461
Etha_3,13.4238
SMM_1,13.4669
SMM_2,13.6174
SMM_3,13.7515
Salt_1,13.5263
Salt_2,13.1634
Salt_3,13.5345
Mt0_1,13.4557
Mt0_3,12.6464
M0t45_1,13.8019
M0t45_2,14.3102
M0t45_3,13.8795
M0t90_1,15.0189
M0t90_2,15.4335
M0t90_3,15.8792
M40t45_1,14.0935
M40t45_2,15.4887
M40t45_3,13.828
M40t90_1,16.0199
M40t90_2,15.8426
M40t90_3,16.3656
dia0_1,13.6048
dia0_2,14.2939
dia0_3,14.3229
dia5_1,15.6584
dia5_2,14.5722
dia5_3,14.306
dia15_1,14.1408
dia15_2,13.554
dia15_3,13.0334
Diami_1,12.665
Diami_2,13.5715
Diami_3,12.009
Paraq_1,10.2161
Paraq_2,11.4944
Paraq_3,9.2096
H2O2_1,9.3957
H2O2_2,10.4985
H2O2_3,9.8923
Oxctl_1,10.7186
Oxctl_2,11.1887
Oxctl_3,11.519
GM-0.1_1,13.6365
GM-0.2_1,13.4485
GM+5_1,13.446
GM+15_1,13.4118
GM+25_1,13.4667
GM+45_1,14.1308
GM+60_1,14.1037
GM+90_1,13.9531
GM+120_1,11.987
GM+150_1,13.3201
GM-0.1_2,14.0648
GM-0.2_2,14.8923
GM+5_2,13.5345
GM+10_2,13.1727
GM+15_2,12.918
GM+25_2,13.6728
GM+45_2,12.683
GM+60_2,12.843
GM+90_2,13.9957
GM+150_2,12.2198
GM-0.1_3,14.0776
GM-0.2_3,14.325
GM+5_3,14.0897
GM+10_3,12.4169
GM+15_3,13.1398
GM+25_3,12.4497
GM+45_3,11.6328
GM+60_3,12.6721
GM+90_3,13.913
GM+120_3,12.8458
GM+150_3,14.0076
MG-0.1_1,13.5281
MG+5_1,13.5465
MG+10_1,14.2001
