,-0.05707724924999999,-0.04076946374999999,-0.024461678249999994,-0.008153892749999996,0.008153892750000002,0.024461678250000007,0.04076946375,0.05707724924999999,0.07338503475,0.08969282025,0.10600060575,0.12230839124999998,0.13861617675,0.15492396225,0.17123174774999997,0.18753953324999997,0.20384731874999998,0.22015510424999998,0.23646288975,0.25277067524999997
thresh,-0.06523114199999999,0.06523114199999999,2,,,,,,,,,,,,,,,,,
unreg,0,17,224,2795,2297,183,17,7,7,3,1,2,0,0,0,1,2,0,0,0
Sfa2,0,0,0,0,0,0,0,0,0,2,2,8,4,0,0,0,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],['PA0262' 'PA5530' 'PA0261' 'PA1510' 'PA1511' 'PA3291' 'PA3293'],['PA3486' 'PA3488' 'PA3292'],['pldA'],['PA3294' 'PA5266'],[],[],[],['hcpA'],['hcpC' 'hcpB'],[],[],[]
Sfa2_genes,[],[],[],[],[],[],[],[],[],['PA1664' 'PA1656'],['stk1' 'PA1667'],['PA1669' 'stp1' 'PA1662' 'PA1660' 'PA1659' 'PA1661' 'PA1658' 'PA1668'],['PA1657' 'sfa2' 'PA1665' 'PA1666'],[],[],[],[],[],[],[]
