,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-1.1564823173178713e-18,0.17163871216354942,3.0,0.0,0.173170129,1.0,-0.1700651659,2.0,-0.0031049631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,0.2548537041666667,0.05055464158909804,3.0,3.0,0.3118827353,4.0,0.23713451130000002,5.0,0.21554386590000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,0.4932990884,0.11364809160153018,3.0,6.0,0.3667769806,7.0,0.5867264464,8.0,0.5263938382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-3.96508223080413e-18,0.29175417754043925,21.0,9.0,-0.3704589549,10.0,-0.1999040538,11.0,0.297813023,12.0,-0.1563126179,13.0,-0.2298050955,14.0,-0.2849944198,15.0,0.244938482,16.0,0.3917382562,17.0,0.4070212164,18.0,0.5653676295,19.0,0.022040457000000003,20.0,0.052061936100000004,21.0,-0.0654539683,22.0,-0.1039686851,23.0,-0.3472186756,24.0,-0.3916511039,25.0,-0.0961716601,26.0,-0.3713671874,27.0,0.2638629862,28.0,0.1650435268,29.0,0.20741890910000002
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,0.6230474554761906,0.34383557522000474,21.0,30.0,0.7888094074,31.0,0.6207761944,32.0,0.8247129309000001,33.0,0.41722022550000004,34.0,0.0517910904,35.0,0.2580764696,36.0,0.1496239578,37.0,0.5531607449,38.0,0.923330478,39.0,0.4184708748,40.0,0.5540105178,41.0,0.9189050204,42.0,0.4758398462,43.0,0.6952508269000001,44.0,0.24552296,45.0,0.43239214930000003,46.0,0.6237476074,47.0,0.8035601518000001,48.0,1.2292335777,49.0,1.4805150246,50.0,0.6190465092
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-3.333333146541643e-11,0.051926473953815666,3.0,51.0,-0.0594077233,52.0,0.0367324112,53.0,0.022675312000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.1994212025,0.23554560176439732,4.0,54.0,0.034486122200000004,55.0,-0.0486834032,56.0,-0.30504101040000003,57.0,-0.47844651860000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.0501225854909419,4.0,58.0,0.0067722933,59.0,0.0075536414,60.0,0.0533815744,61.0,-0.06770750910000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.034895371075,0.06145010953494309,4.0,62.0,-0.0164241322,63.0,0.036043955600000004,64.0,-0.0483144865,65.0,-0.1108868212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.040039137025000004,0.018950442125252723,4.0,66.0,-0.06563168450000001,67.0,-0.022151414600000002,68.0,-0.0301565294,69.0,-0.0422169196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,-0.012303287900000003,0.10025536291490231,4.0,70.0,-0.10148118710000001,71.0,-0.09517506240000001,72.0,0.09003779170000001,73.0,0.0574053062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,0.0,0.649394706139485,6.0,74.0,-0.4531633941,75.0,-0.6604571965,76.0,-0.5952978531,86.0,0.8733963159,88.0,0.3983011038,90.0,0.437221024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.4298322316,0.6125545045830884,6.0,77.0,-0.1219186039,78.0,-0.1175417995,79.0,-0.1359462542,87.0,1.0547258205,89.0,1.0514745683,91.0,0.8481996584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,0.5454454900000001,0.2964473211555832,3.0,80.0,0.7836668158000001,82.0,0.21345231450000002,84.0,0.6392173397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,0.6779691200333334,0.07351124716818674,3.0,81.0,0.5964624305,83.0,0.6981944807,85.0,0.7392504489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,-5.782411586589357e-19,0.18810726699551425,3.0,92.0,0.1943561043,93.0,-0.1811638988,94.0,-0.0131922055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-0.16863644163333333,0.11801988826677529,3.0,95.0,-0.0818710715,96.0,-0.3030274886,97.0,-0.1210107648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
