,-0.094986839598,-0.079155699665,-0.06332455973199999,-0.047493419798999986,-0.03166227986599998,-0.015831139932999977,2.7755575615628914e-17,0.015831139933000032,0.03166227986600004,0.04749341979900004,0.06332455973200005,0.07915569966500005,0.09498683959800006,0.11081797953100006,0.12664911946400007,0.14248025939700007,0.15831139933000007,0.17414253926300008,0.18997367919600008,0.2058048191290001
thresh,-0.1029024095645,0.1029024095645,2,,,,,,,,,,,,,,,,,
unreg,0,0,3,19,105,879,2029,691,147,28,6,3,1,0,0,1,0,0,0,0
RbsR,0,0,0,0,0,1,3,1,0,0,0,1,0,1,0,1,1,1,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['uhpT'],[],[],[],[]
RbsR_genes,[],[],[],[],[],['purH'],['purD' 'udk' 'add'],['dcd'],[],[],[],['rbsR'],[],['rbsK'],[],['rbsB'],['rbsD'],['rbsC'],['rbsA'],[]
