,-0.04201189919725136,-0.014003966399083786,0.014003966399083786,0.04201189919725136,0.07001983199541893,0.0980277647935865,0.1260356975917541,0.15404363038992164,0.18205156318808924,0.21005949598625684,0.23806742878442438,0.26607536158259193,0.29408329438075953,0.32209122717892713,0.3500991599770947,0.3781070927752622,0.4061150255734298,0.4341229583715974,0.462130891169765,0.4901388239679325
thresh,-0.056015865596335146,0.056015865596335146,2,,,,,,,,,,,,,,,,,
unreg,23,2995,2501,33,4,1,1,1,2,1,1,0,0,0,1,0,0,0,0,0
BexR,0,0,0,0,2,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0
unreg_genes,[],[],[],[],['gcd' 'PA2433' 'pagL' 'PA0571'],['PA2699'],['PA2428'],['PA2431'],['PA0572' 'PA2430'],['PA2697'],['PA2696'],[],[],[],['bexR'],[],[],[],[],[]
BexR_genes,[],[],[],[],['aprA' 'PA1206'],['kefB'],[],['PA1205' 'PA1204'],[],['PA2698'],['PA1203'],[],[],['PA1202'],[],[],[],[],[],[]
