,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,7.4796000000000005,0.18080788146538293,3.0,0.0,7.6829,1.0,7.3368,2.0,7.4191,,,,,,,,,,
1,LB__LBtran,7.3434,0.11730115088949486,3.0,3.0,7.344,4.0,7.2258,5.0,7.4604,,,,,,,,,,
2,LB__LBstat,7.348233333333333,0.16914237592434767,3.0,6.0,7.1634,7.0,7.386,8.0,7.4953,,,,,,,,,,
3,LB__LBGexp,7.198033333333332,0.08160590256429576,3.0,9.0,7.168,10.0,7.1357,11.0,7.2904,,,,,,,,,,
4,LB__LBGtran,7.58495,0.005727564927611503,2.0,12.0,7.589,13.0,7.5809,,,,,,,,,,,,
5,LB__LBGstat,7.4936,0.21215388283036427,3.0,14.0,7.3289,15.0,7.4189,16.0,7.733,,,,,,,,,,
6,Life Cycle__S0,6.970733333333333,0.3025740460339146,3.0,17.0,6.661,18.0,6.9856,19.0,7.2656,,,,,,,,,,
7,Life Cycle__S1,6.883733333333333,0.08535644869213663,3.0,20.0,6.9109,21.0,6.9522,22.0,6.7881,,,,,,,,,,
8,Life Cycle__S2,7.0796,0.29443856744659,3.0,23.0,7.4145,24.0,6.8614,25.0,6.9629,,,,,,,,,,
9,Life Cycle__S3,7.9138,0.16065466068558348,2.0,26.0,7.8002,27.0,8.0274,,,,,,,,,,,,
10,Life Cycle__S4,10.733966666666666,0.4448559804401124,3.0,28.0,11.0168,29.0,10.9639,30.0,10.2212,,,,,,,,,,
11,Life Cycle__S5,11.5371,0.06269577338226216,3.0,31.0,11.4765,32.0,11.5331,33.0,11.6017,,,,,,,,,,
12,Life Cycle__S6,10.479275,0.6477439590058491,8.0,34.0,10.7265,35.0,9.8164,36.0,10.8049,37.0,10.7934,38.0,9.261800000000001,39.0,10.2972,40.0,10.954,41.0,11.18
13,Life Cycle__S7,10.677,0.019738540979515506,3.0,42.0,10.6995,43.0,10.6689,44.0,10.6626,,,,,,,,,,
14,Life Cycle__S8,10.228,0.12968338366961202,2.0,45.0,10.1363,46.0,10.3197,,,,,,,,,,,,
15,Life Cycle__G135,7.678850000000001,0.15068445507085318,2.0,47.0,7.7854,48.0,7.5723,,,,,,,,,,,,
16,Life Cycle__G150,7.912700000000001,0.28623794297751615,3.0,49.0,7.8303,50.0,7.6767,51.0,8.2311,,,,,,,,,,
17,Life Cycle__G180,7.5481333333333325,0.17316008008006134,3.0,52.0,7.646,53.0,7.6502,54.0,7.3482,,,,,,,,,,
18,Stress Time Course__C30,8.40285,0.06583164132846865,2.0,55.0,8.4494,56.0,8.3563,,,,,,,,,,,,
19,Stress Time Course__C90,7.23085,0.4134453349597742,2.0,57.0,7.5232,58.0,6.9385,,,,,,,,,,,,
20,Biofilm__BI,7.2593,0.09531799410394616,2.0,59.0,7.3267,60.0,7.1919,,,,,,,,,,,,
21,Biofilm__BC,7.769550000000001,0.8023083634114754,4.0,61.0,7.2095,62.0,7.7196,63.0,8.9198,64.0,7.2293,,,,,,,,
22,Biofilm__Sw,6.8053,0.1656044081538891,2.0,65.0,6.9224,66.0,6.6882,,,,,,,,,,,,
23,Life Cycle__BT,8.2599,0.19685852788233577,2.0,67.0,8.3991,68.0,8.1207,,,,,,,,,,,,
24,Life Cycle__B36,7.74835,0.2378000105130363,2.0,69.0,7.5802,70.0,7.9165,,,,,,,,,,,,
25,Life Cycle__B60,7.5732,0.10210621920333753,2.0,71.0,7.6454,72.0,7.501,,,,,,,,,,,,
26,M9__M9exp,7.148700000000001,0.06623828198255166,3.0,73.0,7.1737,74.0,7.1988,75.0,7.0736,,,,,,,,,,
27,M9__M9tran,7.312366666666667,0.13713268513863983,3.0,76.0,7.3785,77.0,7.4039,78.0,7.1547,,,,,,,,,,
28,M9__M9stat,7.8322666666666665,0.1677156025339721,3.0,79.0,7.9471,80.0,7.9099,81.0,7.6398,,,,,,,,,,
29,Supplement__M+G,7.5489999999999995,0.5900295162108414,3.0,82.0,8.2303,83.0,7.2056000000000004,84.0,7.2111,,,,,,,,,,
30,Supplement__Glu,7.253733333333334,0.08899102951047021,3.0,85.0,7.1803,86.0,7.2282,87.0,7.3527000000000005,,,,,,,,,,
31,Supplement__Fru,7.362833333333334,0.20915846464662463,3.0,88.0,7.1426,89.0,7.5588,90.0,7.3871,,,,,,,,,,
32,Supplement__Mal,7.1968,0.17907565440338352,3.0,91.0,7.0195,92.0,7.3776,93.0,7.1933,,,,,,,,,,
33,Supplement__G+S,8.654,0.22061731573020366,2.0,94.0,8.498,95.0,8.81,,,,,,,,,,,,
34,Supplement__Pyr,8.662766666666666,0.12523107974194514,3.0,96.0,8.5194,97.0,8.7508,98.0,8.7181,,,,,,,,,,
35,Supplement__Gly,7.776133333333334,0.2425898252881457,3.0,99.0,7.7515,100.0,7.5468,101.0,8.0301,,,,,,,,,,
36,Supplement__Glucon,8.008033333333334,0.22588121509619447,3.0,102.0,8.0654,103.0,7.759,104.0,8.1997,,,,,,,,,,
37,Stressors__aero,7.162400000000001,0.10016047124489769,3.0,105.0,7.1942,106.0,7.2428,107.0,7.0502,,,,,,,,,,
38,Stressors__nit,8.830866666666667,0.7422152136229306,3.0,108.0,9.3035,109.0,7.9754000000000005,110.0,9.2137,,,,,,,,,,
39,Stressors__ferm,8.797566666666667,0.9483098456376657,3.0,111.0,8.8551,112.0,7.8218,113.0,9.7158,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,7.3913,,1.0,114.0,7.3913,,,,,,,,,,,,,,
