,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,11.206966666666666,0.21808696277708461,3.0,0.0,11.1718,1.0,11.4405,2.0,11.0086,,,,,,,,,,
1,LB__LBtran,11.403599999999999,0.09860527369263798,3.0,3.0,11.5096,4.0,11.3866,5.0,11.3146,,,,,,,,,,
2,LB__LBstat,10.904066666666665,0.030464460168093066,3.0,6.0,10.8909,7.0,10.9389,8.0,10.8824,,,,,,,,,,
3,LB__LBGexp,11.816333333333333,0.5391211212087066,3.0,9.0,11.5235,10.0,12.4385,11.0,11.487,,,,,,,,,,
4,LB__LBGtran,11.49285,0.03387041481883582,2.0,12.0,11.4689,13.0,11.5168,,,,,,,,,,,,
5,LB__LBGstat,11.7787,0.2679979850670522,3.0,14.0,12.0659,15.0,11.5353,16.0,11.7349,,,,,,,,,,
6,Life Cycle__S0,14.300066666666668,0.4442829766413894,3.0,17.0,13.8207,18.0,14.698,19.0,14.3815,,,,,,,,,,
7,Life Cycle__S1,13.960433333333333,0.34575642196976314,3.0,20.0,13.8439,21.0,13.688,22.0,14.3494,,,,,,,,,,
8,Life Cycle__S2,13.8223,0.5277371599574922,3.0,23.0,14.1109,24.0,14.1428,25.0,13.2132,,,,,,,,,,
9,Life Cycle__S3,14.1342,0.5911412690719526,2.0,26.0,13.7162,27.0,14.5522,,,,,,,,,,,,
10,Life Cycle__S4,14.293766666666668,0.4008720036786469,3.0,28.0,14.7492,29.0,14.1377,30.0,13.9944,,,,,,,,,,
11,Life Cycle__S5,13.9938,0.5407748052563099,3.0,31.0,13.7116,32.0,13.6525,33.0,14.6173,,,,,,,,,,
12,Life Cycle__S6,12.5715875,1.659624305538972,8.0,34.0,13.1665,35.0,10.0651,36.0,13.6912,37.0,13.3097,38.0,9.7689,39.0,13.0999,40.0,13.7606,41.0,13.7108
13,Life Cycle__S7,13.383333333333333,0.3663645224818224,3.0,42.0,13.7399,43.0,13.0079,44.0,13.4022,,,,,,,,,,
14,Life Cycle__S8,11.9078,1.0603773290673473,2.0,45.0,12.6576,46.0,11.158,,,,,,,,,,,,
15,Life Cycle__G135,9.73935,0.9627258825854841,2.0,47.0,10.4201,48.0,9.0586,,,,,,,,,,,,
16,Life Cycle__G150,10.281766666666668,0.39445616148481377,3.0,49.0,9.8927,50.0,10.6814,51.0,10.2712,,,,,,,,,,
17,Life Cycle__G180,10.337766666666665,0.14351060355713616,3.0,52.0,10.2961,53.0,10.4975,54.0,10.2197,,,,,,,,,,
18,Stress Time Course__C30,11.00265,0.5031064748142279,2.0,55.0,10.6469,56.0,11.3584,,,,,,,,,,,,
19,Stress Time Course__C90,11.09365,0.1105207898994573,2.0,57.0,11.1718,58.0,11.0155,,,,,,,,,,,,
20,Biofilm__BI,10.97965,0.2568918936050732,2.0,59.0,10.798,60.0,11.1613,,,,,,,,,,,,
21,Biofilm__BC,12.42655,0.5910772904902819,4.0,61.0,12.1419,62.0,12.563,63.0,13.1853,64.0,11.816,,,,,,,,
22,Biofilm__Sw,11.95685,0.37483730470698823,2.0,65.0,12.2219,66.0,11.6918,,,,,,,,,,,,
23,Life Cycle__BT,10.72955,0.4329614821205226,2.0,67.0,11.0357,68.0,10.4234,,,,,,,,,,,,
24,Life Cycle__B36,13.14475,0.6610741297313025,2.0,69.0,13.6122,70.0,12.6773,,,,,,,,,,,,
25,Life Cycle__B60,14.151299999999999,0.15146227253015843,2.0,71.0,14.0442,72.0,14.2584,,,,,,,,,,,,
26,M9__M9exp,15.054133333333333,0.22948832940551347,3.0,73.0,15.2888,74.0,15.0434,75.0,14.8302,,,,,,,,,,
27,M9__M9tran,14.258866666666668,0.42581362511471316,3.0,76.0,14.4091,77.0,13.7783,78.0,14.5892,,,,,,,,,,
28,M9__M9stat,13.026033333333332,0.3317823131713525,3.0,79.0,12.66,80.0,13.307,81.0,13.1111,,,,,,,,,,
29,Supplement__M+G,14.672233333333333,0.20039576675502274,3.0,82.0,14.6885,83.0,14.4642,84.0,14.864,,,,,,,,,,
30,Supplement__Glu,14.892833333333334,0.13988457146280744,3.0,85.0,15.0535,86.0,14.7981,87.0,14.8269,,,,,,,,,,
31,Supplement__Fru,14.667033333333334,0.18415798471240208,3.0,88.0,14.7924,89.0,14.7531,90.0,14.4556,,,,,,,,,,
32,Supplement__Mal,14.1088,0.5252876926028252,3.0,91.0,13.9254,92.0,13.6998,93.0,14.7012,,,,,,,,,,
33,Supplement__G+S,14.1387,0.10903586565896524,2.0,94.0,14.0616,95.0,14.2158,,,,,,,,,,,,
34,Supplement__Pyr,13.980166666666667,0.29098904332179487,3.0,96.0,13.6662,97.0,14.2408,98.0,14.0335,,,,,,,,,,
35,Supplement__Gly,12.909799999999999,0.8987746825539756,3.0,99.0,12.9417,100.0,13.7922,101.0,11.9955,,,,,,,,,,
36,Supplement__Glucon,13.556600000000001,0.7024502615844055,3.0,102.0,13.857,103.0,14.0589,104.0,12.7539,,,,,,,,,,
37,Stressors__aero,11.2021,0.6244352408376712,3.0,105.0,11.6317,106.0,10.4858,107.0,11.4888,,,,,,,,,,
38,Stressors__nit,10.8803,0.1732536579700415,3.0,108.0,10.879,109.0,11.0542,110.0,10.707699999999999,,,,,,,,,,
39,Stressors__ferm,10.849333333333334,0.6893399475827097,3.0,111.0,11.0086,112.0,10.0943,113.0,11.4451,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,15.8989,,1.0,114.0,15.8989,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,15.141,,1.0,115.0,15.141,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,14.9544,,1.0,116.0,14.9544,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,14.912,,1.0,117.0,14.912,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,14.8798,,1.0,118.0,14.8798,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,14.6527,,1.0,119.0,14.6527,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,14.5568,,1.0,120.0,14.5568,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,14.3391,,1.0,121.0,14.3391,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,14.0743,,1.0,122.0,14.0743,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,12.9919,,1.0,123.0,12.9919,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,12.0369,,1.0,124.0,12.0369,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,11.3544,,1.0,125.0,11.3544,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,11.4087,,1.0,126.0,11.4087,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,10.7348,,1.0,127.0,10.7348,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,10.7743,,1.0,128.0,10.7743,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,10.6996,,1.0,129.0,10.6996,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,10.2141,,1.0,130.0,10.2141,,,,,,,,,,,,,,
57,Stressors__HPh,15.4736,0.24685953495864776,3.0,131.0,15.4007,132.0,15.2714,133.0,15.7487,,,,,,,,,,
58,Stressors__LPh,15.4743,0.12055832613303807,3.0,134.0,15.5017,135.0,15.5788,136.0,15.3424,,,,,,,,,,
59,Stressors__LPhT,15.369733333333334,0.18715213953715143,3.0,137.0,15.1557,138.0,15.5026,139.0,15.4509,,,,,,,,,,
60,Stressors__SMMPr,14.5634,0.04103766562561759,3.0,140.0,14.5297,141.0,14.5514,142.0,14.6091,,,,,,,,,,
61,Stressors__HiTm,14.550833333333335,0.622756166836855,3.0,143.0,13.8321,144.0,14.93,145.0,14.8904,,,,,,,,,,
62,Stressors__LoTm,15.155566666666667,0.11836457803470299,3.0,146.0,15.2921,147.0,15.0819,148.0,15.0927,,,,,,,,,,
63,Stressors__HiOs,15.132433333333333,0.22934197900369963,3.0,149.0,15.391,150.0,15.0527,151.0,14.9536,,,,,,,,,,
64,Stressors__BMM,15.280366666666666,0.05421626447232668,3.0,152.0,15.3395,153.0,15.233,154.0,15.2686,,,,,,,,,,
65,Stressors__Heat,14.646999999999998,0.22187566337929027,3.0,155.0,14.8559,156.0,14.671,157.0,14.4141,,,,,,,,,,
66,Stressors__Cold,13.990900000000002,0.4963554472351443,3.0,158.0,14.4725,159.0,14.0192,160.0,13.481,,,,,,,,,,
67,Stressors__Etha,13.304766666666666,0.23919116483125685,3.0,161.0,13.5069,162.0,13.0407,163.0,13.3667,,,,,,,,,,
68,Stress Time Course__SMM,15.068600000000002,0.15017213456563797,3.0,164.0,15.242,165.0,14.9809,166.0,14.9829,,,,,,,,,,
69,Stress Time Course__Salt,14.374866666666668,0.18836290328335142,3.0,167.0,14.4667,168.0,14.1582,169.0,14.4997,,,,,,,,,,
70,Stress Time Course__Mt0,11.0919,0.462447834896002,2.0,170.0,11.4189,171.0,10.7649,,,,,,,,,,,,
71,Stress Time Course__M0t45,11.137033333333335,0.14555525869350516,3.0,172.0,11.1517,173.0,10.9847,174.0,11.2747,,,,,,,,,,
72,Stress Time Course__M0t90,10.946666666666667,0.654337568334062,3.0,175.0,10.2712,176.0,11.5776,177.0,10.9912,,,,,,,,,,
73,Stress Time Course__M40t45,11.051,0.676572509048365,3.0,178.0,10.304,179.0,11.6226,180.0,11.2264,,,,,,,,,,
74,Stress Time Course__M40t90,10.821866666666665,0.8069913774838813,3.0,181.0,9.8922,182.0,11.3417,183.0,11.2317,,,,,,,,,,
75,Stress Time Course__dia0,11.374,0.19341284859077945,3.0,184.0,11.2713,185.0,11.5971,186.0,11.2536,,,,,,,,,,
76,Stress Time Course__dia5,11.560766666666666,0.44961174732577197,3.0,187.0,11.0438,188.0,11.8606,189.0,11.7779,,,,,,,,,,
77,Stress Time Course__dia15,12.932166666666667,0.9271979418297551,3.0,190.0,13.36,191.0,13.568200000000001,192.0,11.8683,,,,,,,,,,
78,Stressors__Diami,12.737,0.11825041226143758,3.0,193.0,12.8636,194.0,12.6294,195.0,12.718,,,,,,,,,,
79,Stressors__Paraq,11.317100000000002,1.069466722249926,3.0,196.0,11.4273,197.0,12.3272,198.0,10.1968,,,,,,,,,,
80,Stressors__H2O2,12.7031,0.17816500778772515,3.0,199.0,12.4988,200.0,12.7843,201.0,12.8262,,,,,,,,,,
81,Stressors__Oxctl,11.292533333333333,0.6008098645439615,3.0,202.0,10.7652,203.0,11.1658,204.0,11.9466,,,,,,,,,,
