,ABUW_1997
SRX3737100,-0.7386116139000001
SRX3737101,-0.24735054480000002
SRX3737103,-0.24489868820000002
SRX3737104,0.06439000880000001
SRX3737105,0.0233394431
SRX3737106,0.0118088868
SRX3737107,-0.0995383387
SRX3737108,-0.023832476000000002
SRX3737109,-0.1510686656
SRX3737110,0.8154759687
SRX3737111,0.0863151431
Abaum_0017,0.08401364680000001
Abaum_0018,0.4675240161
Abaum_0019,0.36602951110000004
Abaum_0020,1.0143110286
Abaum_0021,0.7439483459
Abaum_0022,-0.2848409737
Abaum_0023,-0.08401364680000001
Abaum_0024,0.9428612740000001
Abaum_0025,0.9417631969
Abaum_0026,0.0749858061
SRX3141471,-0.1697269324
SRX3141472,-0.0164761517
SRX3141473,-0.1529663739
SRX3141474,0.1694425256
SRX3141475,0.8773360802
SRX3141476,1.0152097185
SRX3141477,0.7297181314000001
SRX3141478,0.4003384319
SRX3141479,-0.29201484850000003
SRX8944518,0.1091246621
SRX8944519,0.3450731476
SRX8944520,-0.1390128696
SRX8944521,0.2661515266
SRX8944522,0.0298882075
SRX8944523,0.280847507
SRX5930997,0.0065385275
SRX5930998,0.2235208116
SRX5930999,-0.230059339
SRX5931001,-1.9471225275
SRX5931002,-2.0547214708
SRX4488546,1.1916506136
SRX4488547,-0.48482590130000003
SRX4488548,0.2710342562
SRX4488549,-0.7068247123
SRX4488550,1.3908284479
SRX4488551,0.9955732479
SRX4488552,0.8537266045
SRX4488553,0.45571606610000004
SRX4488554,1.8234765468
SRX4488555,-0.000821166
SRX4488556,1.3727944559
SRX4488557,0.5586014554000001
SRX2568047,-1.4563777137
SRX2568048,-1.4936601223000001
SRX2568049,1.4357425198
SRX2568050,-2.9395437781
SRX2568051,-3.1317626849
SRX2568052,-3.6161276569
SRX2568053,2.3639651251
SRX2568054,-2.5248925364
SRX2568055,-2.1763679191
SRX2568056,-3.8567469264
SRX2568057,-2.9577244254
SRX2568058,-3.2422785885
SRX2568059,-0.0177460925
SRX2568060,0.0467834851
SRX2568061,0.3926316911
SRX2568062,0.1859528228
SRX2568063,0.3194948152
SRX2568064,-0.505447638
Abaum_0001,-0.5050334525
Abaum_0002,-1.0007431076
Abaum_0003,-1.3125628927
Abaum_0004,-0.6167217619
Abaum_0005,-0.8350538116
Abaum_0006,-0.0064956518
Abaum_0007,-1.3282292548
Abaum_0008,-1.4747351713
Abaum_0009,-1.2323521724
Abaum_0010,-0.7539392309
Abaum_0011,0.18689046110000002
Abaum_0012,-0.18689046110000002
Abaum_0013,-0.5821535069
Abaum_0014,-1.0759488703
Abaum_0015,-0.5511163809
Abaum_0016,-0.9691607288
ERX1221046,0.0
ERX1221048,0.0
ERX1221049,0.0
ERX1221050,0.0
ERX1221052,0.0
ERX1221053,0.0
ABNM035,0.45749768900000004
ABNM036,-0.45749768900000004
ABNM037,0.9201239710000001
ABNM038,0.022611118000000003
ABNM041,1.197177031
ABNM042,0.569830826
ABNM019,-0.0979034705
ABNM020,0.0979034705
ABNM021,0.44277402460000004
ABNM022,-0.0227516042
ABNM023,0.9417067218
ABNM024,0.5008433214
ABNM025,0.5316974904
ABNM026,0.34098794260000004
ABNM027,-0.0229674019
ABNM028,0.0229674019
ABNM029,-0.2838845464
ABNM030,0.0106832867
ABNM031,-0.0024747589
ABNM032,0.383795547
ABNM033,0.2886628497
ABNM034,0.1730215161
ABNM001,-0.24621975310000002
ABNM002,0.24621975310000002
ABNM003,-1.0904186775
ABNM004,-0.5369931969
ABNM005,-2.6525228179
ABNM006,-1.3091926758999999
ABNM007,-2.4283274039
ABNM008,-1.9218684915000002
ABNM009,-1.4889181188
ABNM010,-0.9745909745
ABNM043,-0.431241123
ABNM044,0.431241123
ABNM045,0.13182744300000002
ABNM046,0.404270136
ABNM047,1.094165312
ABNM048,1.486592845
ABNM011,0.021145225400000002
ABNM012,-0.021145225400000002
ABNM013,0.5017218443
ABNM014,0.8723236926
ABNM015,0.29475575
ABNM016,0.11796698550000001
ABNM017,0.0070716843000000005
ABNM018,0.2943075599
