k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,-0.016646946705877786,,,
5,Lead,False,0.005765556977130473,,,
11,Chromium,False,-0.005501757031306624,,,
13,UC-6,False,0.00453432735055685,,,
3,Cadmium,False,0.004331584004685283,,,
12,Zinc - Intermediate,False,0.003311423531254533,,,
4,UC-4,False,-0.003256031684577465,,,
1,UC-2,False,0.0024294233787804844,,,
0,UC-1,False,0.001993432724848389,,,
6,Iron,False,-0.0013917119428515435,,,
8,Zinc - Fast,False,0.0011630133673315867,,,
14,UC-7,False,-0.0011602998618036508,,,
10,Copper,False,-0.0009886887297034263,,,
9,UC-5,False,-0.0008907167360899096,,,
2,UC-3,False,-0.0002009898460528348,,,
