,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.1692876908484493,3.0,0.0,0.1928149352,1.0,-0.0685664395,2.0,-0.1242484957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,1.7545023842666667,0.5107350545840758,3.0,3.0,2.1064545543,4.0,1.9883403406000002,5.0,1.1687122579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,0.9890556836666667,0.46248671812682496,3.0,6.0,0.6313778409,7.0,0.8244650125,8.0,1.5113241976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,4.761910442682836e-12,0.43695855956815266,21.0,9.0,0.3512273676,10.0,0.5204240969,11.0,-0.15631530670000002,12.0,0.28938362700000003,13.0,-0.14046769350000002,14.0,-0.4927720645,15.0,0.042315822100000004,16.0,-0.4925819436,17.0,-0.4504516884,18.0,0.8993301257,19.0,0.1385785317,20.0,-0.6590038525,21.0,0.1614254493,22.0,-0.43220226440000004,23.0,0.0889806861,24.0,0.7675819872,25.0,0.3638743669,26.0,0.0745276745,27.0,-0.0188229361,28.0,-0.55058529,29.0,-0.3044466952
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,1.4981609279333332,0.367870545571753,21.0,30.0,1.3096061863,31.0,1.7445626099,32.0,1.2598500458,33.0,2.1948863199,34.0,2.0831310977,35.0,1.8699317436,36.0,1.6219544184,37.0,1.5128376776999999,38.0,1.1456600578,39.0,1.6833433082,40.0,1.7150583667000001,41.0,1.6160690253999999,42.0,0.868544434,43.0,1.7642672666,44.0,1.9319750317,45.0,1.2595351979,46.0,0.9411914447,47.0,1.3890316839,48.0,1.2880296501,49.0,1.17746707,50.0,1.0844468503
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.21670338280694254,3.0,51.0,0.18355438300000002,52.0,0.055502126400000004,53.0,-0.2390565094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,2.4520058435250003,0.13351699303311426,4.0,54.0,2.3457727882,55.0,2.4517126507,56.0,2.3701377471000002,57.0,2.6404001881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.19144283903305448,4.0,58.0,-0.2774414518,59.0,0.12342662800000001,60.0,0.0227722425,61.0,0.1312425813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,1.164949851325,0.29009039069095294,4.0,62.0,0.8978193245,63.0,0.9663985623,64.0,1.2688601679,65.0,1.5267213506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.5238884552,0.3533786822746665,4.0,66.0,0.6254454993,67.0,0.0006555964000000001,68.0,0.7061101506,69.0,0.7633425745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.044986506225000014,0.2334713428195629,4.0,70.0,0.1697072903,71.0,0.30106359860000004,72.0,-0.2157414487,73.0,-0.0750834153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,1.6666686549389926e-11,0.5832934258202653,6.0,74.0,0.4509551885,75.0,0.6344132813000001,76.0,0.49717080100000005,86.0,-0.43508069860000004,88.0,-0.5897089997,90.0,-0.5577495724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
