,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,-0.6134239610176025,1.0851573510724186,2.0,0.0,0.1538981605801357,1.0,-1.3807460826153408,,
1,Chrom__sac_sta,3.741884012735815,4.392066806841789,2.0,2.0,0.6362237901936397,3.0,6.84754423527799,,
2,Chrom__sac_MW001,1.9984014443252818e-15,2.3958800804731513,2.0,4.0,1.6941430518123384,5.0,-1.6941430518123344,,
3,Chrom__sac_fadR,0.6776637321813491,1.1601556390148078,2.0,6.0,1.498017651760532,7.0,-0.14269018739783376,,
4,FadR__wt_p,-2.220446049250313e-16,1.5503427347036294,2.0,8.0,-1.096257860872233,9.0,1.0962578608722326,,
5,FadR__ko_p,-0.030148735563503032,0.3136022266914808,2.0,10.0,-0.25189899665225,11.0,0.19160152552524395,,
6,GDGT__75_2.4_log,2.4054832200211726e-15,1.123375134250742,3.0,12.0,0.4955074173222894,27.0,-1.2859376961059583,50.0,0.7904302787836761
7,GDGT__80_3.5_stat,7.013151198796461,0.14915574315720317,3.0,13.0,6.885119304867736,20.0,6.977400862280153,42.0,7.176933429241493
8,GDGT__80_2.4_log,-0.5224114497303629,1.0456178357038624,3.0,14.0,-0.3512031209996542,37.0,0.42703628772948,41.0,-1.6430675159209145
9,GDGT__75_3.5_stat,7.020977286300382,0.2925722735026343,3.0,15.0,6.83793543322644,24.0,6.866591126237669,28.0,7.358405299437034
10,GDGT__80_1.6_stat,2.0921713811484857,1.2123497333373061,3.0,16.0,1.6846365935182237,17.0,3.455778601653667,33.0,1.1360989482735668
11,GDGT__75_2.4_stat,6.657800848712436,0.49351947468199325,3.0,18.0,6.480031242134273,26.0,7.215577907347216,31.0,6.277793396655822
12,GDGT__80_2.4_stat,6.94364034784489,0.15030828767693247,3.0,19.0,7.086688605640342,29.0,6.957236594302515,30.0,6.7869958435918125
13,GDGT__80_1.6_log,-0.0029230708106024045,0.15078165376862143,2.0,21.0,-0.10954180066891678,39.0,0.10369565904771197,,
14,GDGT__65_3.5_stat,7.66936394032312,3.7389627477160183,3.0,22.0,5.796704902103991,23.0,5.236761355079696,34.0,11.974625563785677
15,GDGT__75_1.6_stat,2.6113850000982746,3.275536796397403,3.0,25.0,6.375856476974673,32.0,1.0464932066021224,38.0,0.41180531671802784
16,GDGT__75_1.6_log,0.5466852861210407,1.779050306140151,2.0,35.0,1.8046638216647448,36.0,-0.7112932494226633,,
17,GDGT__65_2.4_stat,0.7286950591504118,2.07085359096505,3.0,40.0,0.13083725428625453,46.0,3.0327072838125417,49.0,-0.9774593606475606
18,GDGT__65_2.4_log,3.18614698907099,0.9662143093561272,3.0,43.0,3.0460995254528456,44.0,4.2147426391809955,47.0,2.2975988025791287
19,GDGT__80_3.5_log,-1.056412110153952,0.8668557370281674,3.0,45.0,-0.18066830120066465,51.0,-1.9140976097280369,52.0,-1.0744704195331547
20,GDGT__65_1.6_log,3.006836900150716,0.5724384468425681,3.0,48.0,2.4983906663299904,53.0,3.62684355401794,54.0,2.895276480104217
21,NutLim__t0,1.8041124150158794e-15,0.6110004912222781,2.0,55.0,0.4320425906515863,56.0,-0.4320425906515827,,
22,NutLim__t05,3.1687179961225636,2.736697502181425,3.0,57.0,4.9694468323590595,58.0,0.019454967082556982,59.0,4.517252188926075
23,NutLim__t1,4.298295380222679,4.144546806336636,3.0,60.0,4.439877645338425,61.0,0.08477156541644064,62.0,8.370236929913169
24,NutLim__t15,6.972297908028499,2.5995367785570527,3.0,63.0,4.7458353981665935,64.0,9.829014173564747,65.0,6.342044152354157
25,NutLim__t2,4.882726730068112,2.7883056745114843,3.0,66.0,3.4241664496546043,67.0,8.097786419191662,68.0,3.126227321358067
26,NutLim__t4,-0.7956143123449655,0.4685514788878262,2.0,69.0,-0.4642983842883981,70.0,-1.126930240401533,,
27,UV_irr__wt0,-6.846375318521799e-16,0.39624915235492103,3.0,71.0,0.11076957622647728,72.0,0.32907712999952776,73.0,-0.4398467062260071
28,UV_irr__wt1,1.5390878081682866,0.23414405968617033,3.0,74.0,1.391673661263587,75.0,1.4165163992146668,76.0,1.8090733640266063
29,UV_irr__wt2,0.9531815602736643,0.8952171143628098,3.0,77.0,0.5052366093523721,78.0,1.9839518248711963,79.0,0.3703562465974243
30,UV_irr__mut0,0.049008294137073416,0.32174096043261313,3.0,80.0,0.1120046178076886,81.0,0.334591893087672,82.0,-0.2995716284841404
31,UV_irr__mut1,-1.1597957722077104,0.15055882602895204,3.0,83.0,-1.10384617966514,84.0,-1.0452216561157073,85.0,-1.3303194808422842
32,UV_irr__mut2,1.0551674174399421,1.3591407166982798,3.0,86.0,0.986724799327848,87.0,2.4472363592613835,88.0,-0.26845890626940505
33,YtrA__overexpr,0.11627274842343827,0.3687572138049136,3.0,89.0,0.3176738813126129,90.0,0.3404722750634491,91.0,-0.3093279111057472
34,YtrA__wt,-2.229697907788856e-15,0.33986573838983325,3.0,92.0,0.17390259936482927,93.0,-0.3916267574762527,94.0,0.21772415811141674
