,name,x,y,cog,color,link
meta,start,0.30597283966839317,,,,
zntA,zntA,2199.0,0.4056803533434868,Unknown,#1e90ff,
rpoS,rpoS,993.0,-0.004681450515054165,Unknown,#1e90ff,
rihC,rihC,915.0,0.020704422108829026,Unknown,#1e90ff,
ypfH,ypfH,699.0,-0.005992814148776234,Unknown,#1e90ff,
alsI,alsI,450.0,-8.550729577336824e-06,Unknown,#1e90ff,
ygdQ,ygdQ,714.0,0.04372191350907087,Unknown,#1e90ff,
yabP,yabP,579.0,0.00950133079662919,Unknown,#1e90ff,
ypfJ,ypfJ,864.0,0.008096372624859214,Unknown,#1e90ff,
talB,talB,954.0,-0.003002403839491308,Unknown,#1e90ff,
yqeI,yqeI,810.0,-0.004838792681694031,Unknown,#1e90ff,
yabI,yabI,765.0,0.002621628795750439,Unknown,#1e90ff,
hda,hda,702.0,-0.009483701726421713,Unknown,#1e90ff,
talA,talA,951.0,-0.0015440743137151002,Unknown,#1e90ff,
ygeH,ygeH,1377.0,0.0005994026904227212,Unknown,#1e90ff,
ilvI,ilvI,1725.0,0.0009795761958230288,Unknown,#1e90ff,
yfgB,yfgB,384.0,-0.005540183065459132,Unknown,#1e90ff,
pfkB,pfkB,930.0,-0.004622754426673054,Unknown,#1e90ff,
ygeY,ygeY,1212.0,-0.02689546663314104,Unknown,#1e90ff,
secM,secM,513.0,-7.447480129485483e-05,Unknown,#1e90ff,
iscS,iscS,1215.0,0.0040138584608212105,Unknown,#1e90ff,
setB,setB,1182.0,-0.0056181187881156796,Unknown,#1e90ff,
ygiL,ygiL,552.0,-0.00482277975883335,Unknown,#1e90ff,
yacL,yacL,363.0,-0.0027488578227348624,Unknown,#1e90ff,
iscR,iscR,489.0,-0.006941448682919143,Unknown,#1e90ff,
crp,crp,633.0,0.002790942187421024,Unknown,#1e90ff,
eaeH,eaeH,872.0,-0.004567077686078847,Unknown,#1e90ff,
proB,proB,1104.0,-0.003720272802747786,Unknown,#1e90ff,
yfjL,yfjL,1617.0,-1.8527752763475293e-05,Unknown,#1e90ff,
pdhR,pdhR,765.0,-0.005507415332831442,Unknown,#1e90ff,
ykgD,ykgD,284.0,-0.0042050346685573465,Unknown,#1e90ff,
aroL,aroL,525.0,-0.00738767108414322,Unknown,#1e90ff,
ydaQ,ydaQ,216.0,-0.004081091657280922,Unknown,#1e90ff,
pykF,pykF,1413.0,-0.006875475561246276,Unknown,#1e90ff,
gsk,gsk,1305.0,-0.0051184358773753045,Unknown,#1e90ff,
serC,serC,1089.0,-0.008934644600376487,Unknown,#1e90ff,
yohC,yohC,588.0,-0.0015159332973416894,Unknown,#1e90ff,
sdhC,sdhC,390.0,-0.00819421493448317,Unknown,#1e90ff,
smtA,smtA,786.0,-0.0031712106335908177,Unknown,#1e90ff,
cysB,cysB,975.0,-0.0005960501823574305,Unknown,#1e90ff,
csgC,csgC,333.0,-0.0010834107594564558,Unknown,#1e90ff,
mngR,mngR,723.0,-0.002523570768535137,Unknown,#1e90ff,
amiA,amiA,870.0,-0.004394238614477217,Unknown,#1e90ff,
aroH,aroH,1047.0,-0.01556755043566227,Unknown,#1e90ff,
mviN,mviN,511.0,-0.0121000434178859,Unknown,#1e90ff,
tktA,tktA,1992.0,-0.00699132639914751,Unknown,#1e90ff,
slp,slp,567.0,-0.0038625818933360283,Unknown,#1e90ff,
ycjL,ycjL,258.0,0.004507675389759242,Unknown,#1e90ff,
ycgM,ycgM,660.0,-0.004361822325736285,Unknown,#1e90ff,
nuoM,nuoM,1530.0,-0.007412509457208216,Unknown,#1e90ff,
rfaD,rfaD,310.0,0.018129958864301444,Unknown,#1e90ff,
ycjX,ycjX,1398.0,-0.007268000510521233,Unknown,#1e90ff,
ycjM,ycjM,1680.0,-0.008424846976995469,Unknown,#1e90ff,
insB_4,insB_4,167.0,-0.00903324095532298,Unknown,#1e90ff,
murC,murC,1476.0,0.0012273628090042619,Unknown,#1e90ff,
yncE,yncE,1062.0,-0.01241401263512671,Unknown,#1e90ff,
ycbR,ycbR,699.0,0.022083485741168262,Unknown,#1e90ff,
hydN,hydN,528.0,-0.0015340118668973445,Unknown,#1e90ff,
mrcB,mrcB,2535.0,-0.010465590981766582,Unknown,#1e90ff,
yneJ,yneJ,882.0,-0.02392581358551979,Unknown,#1e90ff,
ycbB,ycbB,615.0,0.00023332420736551284,Unknown,#1e90ff,
hycB,hycB,612.0,-0.006943351831287145,Unknown,#1e90ff,
fhuA,fhuA,2244.0,-0.013487300937995314,Unknown,#1e90ff,
ydiQ,ydiQ,765.0,0.0001867280494479928,Unknown,#1e90ff,
hemG,hemG,546.0,0.000494398383598309,Unknown,#1e90ff,
cueO,cueO,1551.0,-0.006312739420682193,Unknown,#1e90ff,
rpoH,rpoH,855.0,-0.0030467734206467865,Unknown,#1e90ff,
b4285,b4285,1041.0,-0.00018074268504278732,Unknown,#1e90ff,
cusC,cusC,1374.0,-0.001617753638420254,Unknown,#1e90ff,
nac,nac,918.0,0.00415786737576127,Unknown,#1e90ff,
yiaT,yiaT,741.0,0.0035643565049394968,Unknown,#1e90ff,
wrbA,wrbA,597.0,-0.004391564573161304,Unknown,#1e90ff,
ybdR,ybdR,1239.0,-0.005666460143402219,Unknown,#1e90ff,
yidK,yidK,1716.0,-0.004923585904762149,Unknown,#1e90ff,
appA,appA,1299.0,-0.0007585109013598413,Unknown,#1e90ff,
ybeR,ybeR,708.0,-0.002764987833797932,Unknown,#1e90ff,
rsuA,rsuA,696.0,-0.0029018997843377288,Unknown,#1e90ff,
yidR,yidR,1248.0,-0.0016631520132068544,Unknown,#1e90ff,
phoH,phoH,1065.0,0.0076412393571808936,Unknown,#1e90ff,
ybeU,ybeU,708.0,-0.0005210402468219398,Unknown,#1e90ff,
yfiC,yfiC,735.0,0.002859293627552688,Unknown,#1e90ff,
yidH,yidH,348.0,-0.005274577816016972,Unknown,#1e90ff,
ycjY,ycjY,921.0,-0.0024476052797399463,Unknown,#1e90ff,
ubiF,ubiF,1176.0,-0.0049825723702088,Unknown,#1e90ff,
yagY,yagY,669.0,-0.004789041290059685,Unknown,#1e90ff,
yajG,yajG,579.0,0.005201065372675657,Unknown,#1e90ff,
fepA,fepA,2241.0,0.0096708292234689,Unknown,#1e90ff,
ybhE,ybhE,993.0,-0.005581037690863013,Unknown,#1e90ff,
yagZ,yagZ,585.0,-0.003507658981252461,Unknown,#1e90ff,
mlc,mlc,1221.0,-0.004585487814620137,Unknown,#1e90ff,
