,PSPTO_4296
SRX1828913,0.4760829621
SRX1828914,-0.3719572251
SRX1828915,-0.6372197629
SRX1828916,-0.7510436671
SRX1828917,0.16113680090000002
SRX1828918,0.1813252112
SRX3983989,-1.20071974
SRX3983990,-1.145361212
SRX3983993,-2.6232699527000003
SRX3983994,-2.1035523386
SRX3983995,-1.1315580537
SRX3983996,-1.9058742068
SRX3983997,-2.6716607951
SRX3983998,-1.0689278667
SRX3983999,-1.9189946673
SRX3984000,-1.551280111
SRX3984001,-2.7460415472
SRX3984002,-2.9434584087999998
SRX3984003,-1.9638047310000002
SRX3984004,-1.1089892748
SRX3984005,-1.288215493
SRX3984006,-1.7666542506
SRX3984007,-1.8561538297
SRX3984008,-1.4841832651
SRX3984009,-0.8305591429
SRX3984010,-2.4185485744
SRX3984011,-1.387270733
SRX3984012,-0.8439469806000001
SRX3984013,-0.6968057952000001
SRX3984014,-0.9067758992
SRX3984015,-1.7894318763000001
SRX3984016,-1.0469218914
SRX3984017,-2.5494441276
SRX3984019,-0.7071406438000001
SRX3984020,-2.6604479234
SRX3984021,-2.1984249099
SRX3984022,-2.5231870817
SRX3984023,0.122749406
SRX3984024,-1.514367509
SRX3984025,-1.6417819799000002
SRX3984026,-2.9070472817
SRX3984027,-1.5256184837
SRX3984028,-1.270892587
SRX3984029,-1.5105065906
SRX3984031,-2.1569771028
SRX3984032,-2.3256197424
SRX3984034,-0.1230521467
SRX3984035,-1.5507146298999999
SRX3984036,-1.9413683858000002
SRX3984037,-2.5735762722
SRX3984038,-2.2291030159
SRX3984039,-1.8827614347
SRX3984040,-1.3906642181
SRX3984041,-2.5935343912
SRX3984042,-1.5396395374
SRX3984043,-1.6549982657
SRX3984045,-1.0999121987
SRX3984046,-0.1001172765
SRX3984047,-2.3027966104
SRX3984048,-1.8220668459
SRX3984049,-1.9715236355
SRX3984050,-1.6254785464000001
SRX3984051,-2.6989272876
SRX3984052,-1.3325774285
SRX3984056,-2.5764587159
SRX3984057,-2.4736061903
SRX3984058,-3.2263463796
SRX3984059,-0.7795303556000001
SRX3984061,-0.6455615673
SRX3984062,-1.0944166307
SRX3984063,-1.3337865434
SRX3984064,-1.8663613803999999
SRX3984065,-1.1184260363
SRX3984066,-1.0603837095
SRX3984067,-0.8359098664
SRX3984068,-0.9511668645
SRX3984069,-2.5774336241
SRX3984070,-2.5574180552
SRX3984071,-2.2912426747
SRX3984073,-1.6793641097
SRX3984074,-1.4373523156
SRX3984077,-0.43084206220000004
SRX3984078,-0.6552587161
SRX3984079,-1.7340686101
SRX3984080,0.1004200172
SRX3984082,-1.5877500485
SRX3984084,-2.4537183007
SRX6997963,0.0049557599
SRX6997964,0.8684112555
SRX6997965,0.9349163595000001
SRX6997967,0.0329361833
SRX6997968,0.8522259574000001
SRX6997969,1.1752663295
SRX6997971,-0.0378919431
SRX6997972,0.5583952941
SRX6997973,1.2346042141
SRX3159100,-0.0369249617
SRX3159101,-0.065765274
SRX3159102,-0.0354333914
SRX3159103,0.138123627
SRX3159000,0.5453494164
SRX3159001,0.18889681700000002
SRX3159002,0.487695688
SRX3159003,0.09973648210000001
SRX3159004,0.2776276019
SRX3159005,0.4750532891
SRX3159006,-0.25644975670000003
SRX3159007,-0.7150577313
SRX3159008,0.2170474252
SRX3159009,0.3642937698
SRX3159010,1.432489152
SRX3159012,1.471146719
SRX3159013,2.1304926982
SRX3159014,0.5856185207
SRX3159015,0.9210891888
SRX3159016,-0.16464126340000002
SRX3159017,0.7039338795
SRX3159018,0.40613043050000003
SRX3159019,0.8992315946
SRX3159020,0.2725264127
SRX3159021,0.0249612128
SRX3159022,0.3116596224
SRX3159023,0.47552005700000005
SRX3159024,0.0168487088
SRX3159025,-0.683150531
SRX3159026,0.0302606945
SRX3159027,0.9828243168
SRX3159028,-0.2060650655
SRX3159029,0.0874353008
SRX3159030,0.8397538355
SRX3159034,0.33866264220000003
SRX3159036,0.3402338243
SRX3159037,0.3800822513
SRX3159041,-0.1303694131
SRX3159042,-0.4059670892
SRX3159043,0.11015663740000001
SRX3159045,0.2980369571
SRX3159047,-0.17254350640000002
SRX3159048,-0.0588334171
SRX3159049,0.3051995215
SRX3159050,-0.27916522450000003
SRX3159051,0.34520053300000003
SRX3159052,0.729627176
SRX3159053,1.2915027729
SRX3159054,0.2484874625
SRX3159055,0.451198659
SRX3159056,0.04458629
SRX3159057,0.9693943572
SRX3159058,0.4829669516
SRX3159060,-0.2336511993
SRX3159061,-0.5583866343
SRX3159062,0.3131646329
SRX3159063,-0.1209076124
SRX3159066,0.0321227304
SRX3159069,2.0121264132
SRX3159070,0.6423386903
SRX3159071,0.3461365738
SRX3159073,1.0863335084
SRX3159074,1.0435811191
SRX3159075,-0.31988062510000004
SRX3159076,-0.043180182000000004
SRX3159080,-1.1194670701
SRX3159082,-1.2837383825
SRX3159083,-0.2996437549
SRX3159086,-0.5118320003
SRX3159087,0.008183611700000001
SRX3159088,0.48446994390000003
SRX3159089,-0.0261288216
SRX3159090,0.6429358618000001
SRX3159091,-0.4998696845
SRX3159092,0.3553506206
SRX3159093,0.46492149730000004
SRX3159094,0.015209735700000001
SRX3159095,0.20050294130000001
SRX3159096,-0.47190889550000004
SRX3159097,-1.2498341096
SRX3159098,-2.0888134328
SRX3159099,-1.1769669687
SRX3158988,0.9663138285
SRX3158989,0.9010449886
SRX3158990,1.2572755717
SRX3158991,1.1903616264
SRX3158992,-0.2201139805
SRX3158996,-0.746199848
SRX3644656,0.2931277064
SRX3644657,-0.041853498
SRX3644658,-0.25127420840000003
SRX3644659,0.6158394211
SRX3644660,0.40190329100000005
SRX3644661,0.3041234022
SRX3644662,0.2408967951
SRX3644663,1.2329869397
SRX3644664,-1.2918442488
SRX3644665,0.061501985
SRX3644666,0.5656424606
SRX3644667,-0.6328644449
SRX3644668,-0.46928872320000004
SRX3644669,0.1715011157
SRX3644670,-1.1613278728
SRX3644671,-0.23690376200000002
SRX3644672,-0.0443756451
SRX3644673,-0.5461501139
