,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,8.881784197001252e-16,0.00401168122760659,2.0,0.0,0.002836687000000282,1.0,-0.0028366869999985056,,,,,,,,
1,fur__wt_dpd,0.6673300900000019,0.04474272605180075,2.0,2.0,0.6989679750000022,3.0,0.6356922050000016,,,,,,,,
2,fur__wt_fe,-1.0415713279999985,0.31017374155564476,2.0,4.0,-0.8222453719999985,5.0,-1.2608972839999986,,,,,,,,
3,fur__delfur_dpd,0.23270088850000104,0.16742657778128006,2.0,6.0,0.3510893570000011,7.0,0.11431242000000096,,,,,,,,
4,fur__delfur_fe2,0.2618754420000009,0.042038725678912196,2.0,8.0,0.2916013100000008,9.0,0.23214957400000105,,,,,,,,
5,acid__wt_ph5,-0.2865349204999985,0.0032419028652979497,2.0,10.0,-0.2888272919999988,11.0,-0.28424254899999823,,,,,,,,
6,acid__delgadx_ph5,-0.9619668489999986,,1.0,12.0,-0.9619668489999986,,,,,,,,,,
7,acid__delgadw_ph5,-2.812348310999999,0.06839472380514515,2.0,13.0,-2.860710683999998,14.0,-2.763985938,,,,,,,,
8,acid__delgade_ph5,-0.36661228749999974,0.01792901134214274,2.0,15.0,-0.3539345620000001,16.0,-0.3792900129999994,,,,,,,,
9,oxidative__wt_pq,0.24427162250000212,0.05688897853942002,2.0,17.0,0.20404504000000226,18.0,0.284498205000002,,,,,,,,
10,oxidative__deloxyr_pq,0.48202503600000046,0.009872439616950496,2.0,19.0,0.4750441670000001,20.0,0.4890059050000009,,,,,,,,
11,oxidative__delsoxr_pq,0.36178404600000125,0.031048426608438394,2.0,21.0,0.3837385990000009,22.0,0.33982949300000165,,,,,,,,
12,oxidative__delsoxs_pq,0.44739977650000107,0.0277637536823744,2.0,23.0,0.467031715000001,24.0,0.4277678380000012,,,,,,,,
13,nac_ntrc__wt_csn,0.23444560900000155,0.005698702243016738,2.0,25.0,0.23041601800000144,26.0,0.2384752000000017,,,,,,,,
14,nac_ntrc__wt_cytd,0.5864282470000015,0.02440658675489039,2.0,27.0,0.6036863100000023,28.0,0.5691701840000007,,,,,,,,
15,nac_ntrc__wt_gln,-0.9270133559999993,0.020529786145794437,2.0,29.0,-0.9415301070000002,30.0,-0.9124966049999984,,,,,,,,
16,nac_ntrc__bw_delnac_csn,0.4403361720000012,0.062385498447598664,2.0,31.0,0.48444938100000107,32.0,0.39622296300000137,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,0.14372829650000174,0.025039423989526546,2.0,33.0,0.16143384300000108,34.0,0.1260227500000024,,,,,,,,
18,nac_ntrc__bw_delnac_gln,0.36442493800000175,0.04503383767097351,2.0,35.0,0.3325812060000022,36.0,0.3962686700000013,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,0.07331192900000172,0.007488635579359558,2.0,37.0,0.06801666400000173,38.0,0.07860719400000171,,,,,,,,
20,misc__wt_no_te,0.5224722485000015,0.008772595122890943,2.0,39.0,0.5162690870000013,40.0,0.5286754100000017,,,,,,,,
21,misc__bw_delcbl,0.4270676490000014,0.01300905357542092,2.0,41.0,0.41786885900000215,42.0,0.4362664390000006,,,,,,,,
22,misc__bw_delfabr,-0.33376213499999885,0.03645942124432597,2.0,43.0,-0.3595428389999986,44.0,-0.3079814309999991,,,,,,,,
23,misc__bw_delfadr,0.46823577550000195,0.09022762360295838,2.0,45.0,0.4044352110000027,46.0,0.5320363400000012,,,,,,,,
24,misc__nitr_031,0.20658136900000199,,1.0,47.0,0.20658136900000199,,,,,,,,,,
25,omics__wt_glu,-2.6074645459999988,0.018598492264396475,2.0,48.0,-2.5943134259999985,49.0,-2.620615665999999,,,,,,,,
26,omics__wt_gly,-0.8431723904999986,0.010758344711720462,2.0,50.0,-0.8507796889999986,51.0,-0.8355650919999986,,,,,,,,
27,omics__wt_thr,-2.1453878704999987,0.09327147080859456,2.0,52.0,-2.0794349809999986,53.0,-2.2113407599999992,,,,,,,,
28,omics__bw_ac,-0.26515421149999874,0.03101126602576812,2.0,54.0,-0.28708248799999936,55.0,-0.2432259349999981,,,,,,,,
29,omics__bw_fum,-0.2612584769999988,0.0030815628671294676,2.0,56.0,-0.2590794829999989,57.0,-0.2634374709999987,,,,,,,,
30,omics__bw_glc,-0.23576945549999895,0.0016217288965545487,2.0,58.0,-0.23462271999999906,59.0,-0.23691619099999886,,,,,,,,
31,omics__bw_pyr,-0.22803197299999936,0.09288481845667965,2.0,60.0,-0.1623524879999998,61.0,-0.2937114579999989,,,,,,,,
32,ompr__wt_nacl,-0.0980115839999991,0.0924708413774209,2.0,62.0,-0.163398342999999,63.0,-0.032624824999999184,,,,,,,,
33,ompr__bw_delompr_nacl,-0.5760515039999983,0.020746604883895264,2.0,64.0,-0.5907215689999985,65.0,-0.5613814389999979,,,,,,,,
34,minspan__wt_ade,-2.3875501509999983,,1.0,66.0,-2.3875501509999983,,,,,,,,,,
35,minspan__wt_glc,-1.7786967136666652,0.09927741325236396,3.0,67.0,-1.8835764179999988,68.0,-1.6861795549999972,69.0,-1.766334167999999,,,,,,
36,minspan__wt_glc_anaero,-3.9420696449999983,0.2184157769507449,2.0,70.0,-4.096512921999999,71.0,-3.7876263679999984,,,,,,,,
37,minspan__wt_trp,-4.384360176999999,,1.0,72.0,-4.384360176999999,,,,,,,,,,
38,minspan__bw_delcra_glc,-3.5974516579999984,,1.0,73.0,-3.5974516579999984,,,,,,,,,,
39,minspan__bw_delcra_trp,-4.290713782999998,,1.0,74.0,-4.290713782999998,,,,,,,,,,
40,minspan__bw_delmntr,-4.269278201999999,,1.0,75.0,-4.269278201999999,,,,,,,,,,
41,minspan__bw_delnac_ade,-0.9610651449999984,,1.0,76.0,-0.9610651449999984,,,,,,,,,,
42,minspan__bw_delnac_glc,-3.918852119999999,,1.0,77.0,-3.918852119999999,,,,,,,,,,
43,cra_crp__wt_ac,0.02394228450000213,0.07477167509450205,2.0,78.0,0.07681384300000182,79.0,-0.028929273999997562,,,,,,,,
44,cra_crp__wt_fru,-0.5724516804999991,0.04769114566177966,2.0,80.0,-0.6061744129999989,81.0,-0.5387289479999993,,,,,,,,
45,cra_crp__delcra_ac,0.372437273500001,0.041842590521267174,2.0,82.0,0.402024453000001,83.0,0.34285009400000105,,,,,,,,
46,cra_crp__delcra_fru,0.3039830975000015,0.0051432974435594745,2.0,84.0,0.3003462370000012,85.0,0.30761995800000186,,,,,,,,
47,cra_crp__delcra_glc,0.45696973200000107,0.021867574193041438,2.0,86.0,0.4415070220000015,87.0,0.4724324420000006,,,,,,,,
48,rpoB__wt_031,-1.2875681879999992,,1.0,88.0,-1.2875681879999992,,,,,,,,,,
49,rpoB__wt_044,-1.3083418019999993,,1.0,89.0,-1.3083418019999993,,,,,,,,,,
50,rpoB__wt_lb,-0.7753707079999987,0.026317210490858636,2.0,90.0,-0.7567616299999989,91.0,-0.7939797859999986,,,,,,,,
51,rpoB__rpoBE546V_031,-1.0424419979999993,,1.0,92.0,-1.0424419979999993,,,,,,,,,,
52,rpoB__rpoBE546V_044,-0.8650879209999989,,1.0,93.0,-0.8650879209999989,,,,,,,,,,
53,rpoB__rpoBE546V_lb,-0.6450277144999976,3.285854501546331e-05,2.0,94.0,-0.6450509489999979,95.0,-0.6450044799999972,,,,,,,,
54,rpoB__rpoBE546V_glc,0.01162292500000106,,1.0,96.0,0.01162292500000106,,,,,,,,,,
55,rpoB__rpoBE672K_glc,-0.1245665504999991,0.023721620194127997,2.0,97.0,-0.10779283199999944,98.0,-0.14134026899999874,,,,,,,,
56,rpoB__rpoBE672K_lb,-1.4515192454999983,0.01820895491681516,2.0,99.0,-1.4643949209999985,100.0,-1.4386435699999982,,,,,,,,
57,crp__wt_fru,-0.7640941649999986,,1.0,101.0,-0.7640941649999986,,,,,,,,,,
58,crp__wt_glyc,-0.4986748984999987,0.14279363483202448,2.0,102.0,-0.5996452459999988,103.0,-0.3977045509999986,,,,,,,,
59,crp__delar1_glyc,1.2071388300000017,0.2547718969654081,2.0,104.0,1.0269878940000012,105.0,1.387289766000002,,,,,,,,
60,crp__delar1ar2_glyc,-0.5117929589999987,0.332823603324889,3.0,106.0,-0.8301200609999988,107.0,-0.5391031139999978,108.0,-0.1661557019999993,,,,,,
