,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.13492083351245765,2.0,0.0,0.0954034363,1.0,-0.0954034363,,,,,,,,
1,fur__wt_dpd,-0.12925074150000002,0.1121679374463181,2.0,2.0,-0.20856545070000002,3.0,-0.0499360323,,,,,,,,
2,fur__wt_fe,0.0696529017,0.07593499712999431,2.0,4.0,0.1233470531,5.0,0.0159587503,,,,,,,,
3,fur__delfur_dpd,-0.2579375291,0.09298145223508264,2.0,6.0,-0.3236853445,7.0,-0.19218971370000001,,,,,,,,
4,fur__delfur_fe2,0.7129672931500001,0.43292382536102303,2.0,8.0,0.4068439205,9.0,1.0190906658,,,,,,,,
5,acid__wt_ph5,1.59671027365,0.20828520086154412,2.0,10.0,1.7439901516,11.0,1.4494303957,,,,,,,,
6,acid__delgadx_ph5,1.0514145422,,1.0,12.0,1.0514145422,,,,,,,,,,
7,acid__delgadw_ph5,1.08975155815,0.27104647650018354,2.0,13.0,1.2814103597,14.0,0.8980927566,,,,,,,,
8,acid__delgade_ph5,1.0613625016500001,0.11424846967870789,2.0,15.0,0.9805766340000001,16.0,1.1421483693,,,,,,,,
9,oxidative__wt_pq,-2.1210322428,0.2881498457108507,2.0,17.0,-1.9172795329,18.0,-2.3247849527,,,,,,,,
10,oxidative__deloxyr_pq,-1.6564115368999999,0.2186670694071709,2.0,19.0,-1.5017905693,20.0,-1.8110325045,,,,,,,,
11,oxidative__delsoxr_pq,-1.5011658915,0.013266224776205583,2.0,21.0,-1.491785254,22.0,-1.510546529,,,,,,,,
12,oxidative__delsoxs_pq,-1.3800783913999999,0.2831254875876853,2.0,23.0,-1.1798784392,24.0,-1.5802783435999999,,,,,,,,
13,nac_ntrc__wt_csn,1.3527932599999999,0.4101719932784571,2.0,25.0,1.0627578621,26.0,1.6428286579,,,,,,,,
14,nac_ntrc__wt_cytd,1.1607877280999999,0.25542476512094303,2.0,27.0,0.9801751446,28.0,1.3414003116,,,,,,,,
15,nac_ntrc__wt_gln,1.67889363565,0.06795174382201791,2.0,29.0,1.7269427744999999,30.0,1.6308444968,,,,,,,,
16,nac_ntrc__bw_delnac_csn,0.55693921415,0.4933763310324723,2.0,31.0,0.20806946480000002,32.0,0.9058089635000001,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,1.91576246275,0.1482258727233857,2.0,33.0,2.0205739825,34.0,1.810950943,,,,,,,,
18,nac_ntrc__bw_delnac_gln,2.0392491150999996,0.04191331548294293,2.0,35.0,2.0096119255,36.0,2.0688863047,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,0.5853938238,0.4060842938292314,2.0,37.0,0.2982488659,38.0,0.8725387817,,,,,,,,
20,misc__wt_no_te,0.42937015305,0.46205405724118626,2.0,39.0,0.1026485959,40.0,0.7560917102,,,,,,,,
21,misc__bw_delcbl,1.12867752875,0.31405751982374686,2.0,41.0,1.3507497307,42.0,0.9066053268,,,,,,,,
22,misc__bw_delfabr,0.44679417200000004,0.5985793154037601,2.0,43.0,0.023534679000000003,44.0,0.870053665,,,,,,,,
23,misc__bw_delfadr,0.7549442611000001,0.02607675741570276,2.0,45.0,0.7733833131000001,46.0,0.7365052091000001,,,,,,,,
24,misc__nitr_031,0.5326136507,,1.0,47.0,0.5326136507,,,,,,,,,,
25,omics__wt_glu,0.8975691685,0.03601662404830085,2.0,48.0,0.9230367676000001,49.0,0.8721015694,,,,,,,,
26,omics__wt_gly,1.09158280955,0.32880806369846094,2.0,50.0,1.3240852211,51.0,0.859080398,,,,,,,,
27,omics__wt_thr,-0.8518275578500001,0.3728398034984304,2.0,52.0,-1.1154651112,53.0,-0.5881900045,,,,,,,,
28,omics__bw_ac,0.7694195184999999,0.7373480763755389,2.0,54.0,1.2908033434,55.0,0.2480356936,,,,,,,,
29,omics__bw_fum,1.2745603031,0.048622389453410714,2.0,56.0,1.2401790818,57.0,1.3089415244,,,,,,,,
30,omics__bw_glc,1.4331632004000001,0.39250643436663485,2.0,58.0,1.7107071618,59.0,1.155619239,,,,,,,,
31,omics__bw_pyr,1.5238283005,0.4098012636984633,2.0,60.0,1.234055048,61.0,1.813601553,,,,,,,,
32,ompr__wt_nacl,-3.23165898815,0.1232857016357778,2.0,62.0,-3.3188351438,63.0,-3.1444828325,,,,,,,,
33,ompr__bw_delompr_nacl,-4.17915965425,0.21463957055442154,2.0,64.0,-4.3309327501,65.0,-4.0273865584,,,,,,,,
