,0
name,Zinc-1
TF,Zur/ZntR/CueR
regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120012020&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">Zur</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125257191&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">ZntR</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125257186&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">CueR</a>"
function,Zinc sensing and uptake; copper sensing and export
category,Metal Homeostasis
has_venn,True
scatter,3
exp_var,0.009916591440277678
precision,0.6428571428571429
recall,0.6428571428571429
