,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.00756884321063681,,1.0,0.0,0.00756884321063681
1,Cr__2,0.025554879972533397,,1.0,1.0,0.025554879972533397
2,Cr__3,0.08217980377198762,,1.0,2.0,0.08217980377198762
3,Cr__4,0.1633975716849745,,1.0,3.0,0.1633975716849745
4,Cr__5,0.2986695402279769,,1.0,4.0,0.2986695402279769
5,Cr__6,0.4093526904716874,,1.0,5.0,0.4093526904716874
6,Fe__1,-0.015608397633955494,,1.0,6.0,-0.015608397633955494
7,Fe__2,-0.026943521752371632,,1.0,7.0,-0.026943521752371632
8,Fe__3,-0.03210038932743449,,1.0,8.0,-0.03210038932743449
9,Fe__4,-0.033858756599098365,,1.0,9.0,-0.033858756599098365
10,Fe__5,-0.03806017333241712,,1.0,10.0,-0.03806017333241712
11,Fe__6,-0.047900557214324416,,1.0,11.0,-0.047900557214324416
12,Cd__1,0.0021515206972576363,,1.0,12.0,0.0021515206972576363
13,Cd__2,0.00720476721527314,,1.0,13.0,0.00720476721527314
14,Cd__3,0.009486346863683404,,1.0,14.0,0.009486346863683404
15,Cd__4,0.014854140620102456,,1.0,15.0,0.014854140620102456
16,Cd__5,0.01677640752040091,,1.0,16.0,0.01677640752040091
17,Cd__6,0.026114796424813826,,1.0,17.0,0.026114796424813826
18,Zn__1,0.000103928449383608,,1.0,18.0,0.000103928449383608
19,Zn__2,0.009212821902811462,,1.0,19.0,0.009212821902811462
20,Zn__3,0.033316011279472244,,1.0,20.0,0.033316011279472244
21,Zn__4,0.0519672344990299,,1.0,21.0,0.0519672344990299
22,Zn__5,0.0740285280677992,,1.0,22.0,0.0740285280677992
23,Zn__6,0.08332698045096637,,1.0,23.0,0.08332698045096637
24,Cu__1,0.004942403418157861,,1.0,24.0,0.004942403418157861
25,Cu__2,0.007709511122356538,,1.0,25.0,0.007709511122356538
26,Cu__3,0.014028460009856565,,1.0,26.0,0.014028460009856565
27,Cu__4,0.020854190965314844,,1.0,27.0,0.020854190965314844
28,Cu__5,0.030123772711698832,,1.0,28.0,0.030123772711698832
29,Cu__6,0.039345903582854384,,1.0,29.0,0.039345903582854384
30,Pb__1,-0.0032897288547644363,,1.0,30.0,-0.0032897288547644363
31,Pb__2,0.0003263064670696786,,1.0,31.0,0.0003263064670696786
32,Pb__3,0.004903698245103222,,1.0,32.0,0.004903698245103222
33,Pb__4,0.011551991900102244,,1.0,33.0,0.011551991900102244
34,Pb__5,0.011325510747335598,,1.0,34.0,0.011325510747335598
35,Pb__6,0.01847629872099842,,1.0,35.0,0.01847629872099842
