,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.004317894431113122,,1.0,0.0,0.004317894431113122
1,Cr__2,0.010177159464123273,,1.0,1.0,0.010177159464123273
2,Cr__3,0.030976216095568908,,1.0,2.0,0.030976216095568908
3,Cr__4,0.0460430483071681,,1.0,3.0,0.0460430483071681
4,Cr__5,0.06403596742498734,,1.0,4.0,0.06403596742498734
5,Cr__6,0.07446294254531408,,1.0,5.0,0.07446294254531408
6,Fe__1,-0.06407300374385452,,1.0,6.0,-0.06407300374385452
7,Fe__2,-0.15924184663164415,,1.0,7.0,-0.15924184663164415
8,Fe__3,-0.268207932703006,,1.0,8.0,-0.268207932703006
9,Fe__4,-0.1627544538016088,,1.0,9.0,-0.1627544538016088
10,Fe__5,-0.23755329824167426,,1.0,10.0,-0.23755329824167426
11,Fe__6,-0.2961621327149516,,1.0,11.0,-0.2961621327149516
12,Cd__1,0.00960230313697663,,1.0,12.0,0.00960230313697663
13,Cd__2,0.0251718740313282,,1.0,13.0,0.0251718740313282
14,Cd__3,0.03861958014153442,,1.0,14.0,0.03861958014153442
15,Cd__4,0.037310403923409965,,1.0,15.0,0.037310403923409965
16,Cd__5,0.038217097882799984,,1.0,16.0,0.038217097882799984
17,Cd__6,0.0465878027273702,,1.0,17.0,0.0465878027273702
18,Zn__1,-0.02321281028721206,,1.0,18.0,-0.02321281028721206
19,Zn__2,-0.046123597716025366,,1.0,19.0,-0.046123597716025366
20,Zn__3,-0.041463937622266835,,1.0,20.0,-0.041463937622266835
21,Zn__4,-0.04066543452030072,,1.0,21.0,-0.04066543452030072
22,Zn__5,-0.03798930251734341,,1.0,22.0,-0.03798930251734341
23,Zn__6,-0.032584662939346656,,1.0,23.0,-0.032584662939346656
24,Cu__1,0.0002793222479499561,,1.0,24.0,0.0002793222479499561
25,Cu__2,0.008818780826806006,,1.0,25.0,0.008818780826806006
26,Cu__3,0.012621466194578095,,1.0,26.0,0.012621466194578095
27,Cu__4,0.013294287033225912,,1.0,27.0,0.013294287033225912
28,Cu__5,0.015156165351528222,,1.0,28.0,0.015156165351528222
29,Cu__6,0.016346360327073702,,1.0,29.0,0.016346360327073702
30,Pb__1,-0.004165932367917546,,1.0,30.0,-0.004165932367917546
31,Pb__2,-0.008407627703621079,,1.0,31.0,-0.008407627703621079
32,Pb__3,-0.010412447131801951,,1.0,32.0,-0.010412447131801951
33,Pb__4,-0.012768105018729586,,1.0,33.0,-0.012768105018729586
34,Pb__5,-0.01644679640617899,,1.0,34.0,-0.01644679640617899
35,Pb__6,-0.015432612931977816,,1.0,35.0,-0.015432612931977816
