,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
32,immunity_isolated__WT_WT,2.7755575615628914e-17,0.908662309070853,12.0,102.0,0.6254142581000001,110.0,-1.6021852668,117.0,-0.2970060731,125.0,-0.34340329480000004,131.0,0.0651303874,134.0,0.5824512554,138.0,0.14689123210000002,159.0,0.9032869114000001,162.0,1.3173949716,164.0,-0.723774919,170.0,-1.3978570655,174.0,0.7236576032,,,,
33,immunity_isolated__WT_npr1,-0.3512112132,0.468019383359148,2.0,103.0,-0.0202715335,126.0,-0.6821508929,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-6.306760891164286,1.5197771309351342,14.0,106.0,-3.8237724088,113.0,-5.9228002219,121.0,-7.9191010029,127.0,-4.9685938312,136.0,-7.551120769,142.0,-5.5081389672,145.0,-5.3904739142,150.0,-4.80106666,160.0,-9.4475275335,161.0,-8.1559013374,163.0,-6.8511184557,167.0,-6.2136787244,172.0,-6.0459204675,176.0,-5.6954381826
35,immunity_isolated__AvrRpt2_npr1,-6.1832281298,2.0781317812761344,3.0,107.0,-5.1417287207,128.0,-8.5761666432,146.0,-4.8317890255,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-6.6060697242,0.4335332457176802,3.0,108.0,-6.4076969408,129.0,-7.1032978904,147.0,-6.3072143414,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-1.98265980325,0.3089932084703881,2.0,109.0,-2.2011509963,148.0,-1.7641686102,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,-1.030730892025,0.8422471484652342,4.0,111.0,-1.7419125787,119.0,-1.2475183564,140.0,0.1898252956,165.0,-1.3233179286,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,-1.5083680682749998,0.8244049818250855,4.0,112.0,-2.5177836467,120.0,-0.5834152705,141.0,-1.1824940741,166.0,-1.7497792818,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-6.680540710766667,0.7455161067612733,3.0,114.0,-7.53621972,122.0,-6.3342753461,143.0,-6.1711270662,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-7.45637811375,1.9982243065890444,4.0,115.0,-8.2643281407,123.0,-8.7891159377,144.0,-4.4809809676,168.0,-8.291087409,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,-4.6113225016,1.6489598467417317,3.0,116.0,-6.4352658488,124.0,-3.2260733451,169.0,-4.1726283109,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,0.07070982555000001,0.39643260906028066,2.0,118.0,-0.20961036060000002,139.0,0.35103001170000003,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,0.34002079483333336,0.5522957260566655,3.0,130.0,-0.059808313800000006,152.0,0.109664409,156.0,0.9702062893000001,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-1.2291474019,1.0724058953692106,2.0,132.0,-1.9874528827,135.0,-0.4708419211,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,-6.2253565398,0.1099773603776033,2.0,133.0,-6.3031222771,137.0,-6.1475908025,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,1.4315670867499999,0.8148726793188361,2.0,149.0,0.8553650894,151.0,2.0077690841,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,-0.03977439583333334,0.8369799189737895,3.0,153.0,-0.8753074185,155.0,0.7986449543,158.0,-0.0426607233,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,-1.2777604255000001,0.529710959172917,2.0,154.0,-1.6523226368000001,157.0,-0.9031982142,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-0.1100742616,1.2260669247793288,2.0,171.0,-0.9770344983,175.0,0.7568859751,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-5.78953453395,1.0873662711306324,2.0,173.0,-6.5584185979,177.0,-5.02065047,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,3.33333360913457e-11,1.5631395135898898,3.0,178.0,1.8046253546000002,182.0,-0.9323232785000001,183.0,-0.8723020760000001,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,-1.3807303905000001,0.9752485383341936,3.0,179.0,-1.8627952831,180.0,-2.0210717531,181.0,-0.25832413530000004,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,3.700743415417188e-17,0.8605690255785399,3.0,184.0,-0.8326878711,185.0,-0.053285950400000004,186.0,0.8859738215,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,-0.43247715763333333,0.41029620821108664,3.0,187.0,-0.8840677628,188.0,-0.33074805700000004,189.0,-0.0826156531,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,-4.101372785966666,3.6252712438889065,3.0,190.0,-3.714294421,191.0,-0.6851724562,192.0,-7.9046514807,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,-4.414893381066666,2.745167962055615,3.0,193.0,-3.0830276298,194.0,-2.5897326504000002,195.0,-7.571919863,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-1.1034819489666667,0.23192946863367175,3.0,196.0,-0.9367001119,197.0,-1.0054089798,198.0,-1.3683367552,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,-2.1960662553,1.3931565960075478,3.0,199.0,-1.5199544424,200.0,-1.2699861274,201.0,-3.7982581961,,,,,,,,,,,,,,,,,,,,,,
