,-0.08431476769375,-0.06898480993125,-0.05365485216875,-0.038324894406250004,-0.022994936643750005,-0.007664978881250006,0.0076649788812499925,0.02299493664374999,0.03832489440624999,0.05365485216875,0.06898480993124999,0.08431476769374997,0.09964472545624999,0.11497468321875,0.13030464098125,0.14563459874374995,0.16096455650624997,0.17629451426874998,0.19162447203125,0.20695442979374995
thresh,-0.06131983105,0.06131983105,1,,,,,,,,,,,,,,,,,
unreg,1,1,9,30,308,2760,2472,255,31,12,5,5,5,4,2,2,2,2,0,0
unreg_genes,['bfr'],['PSPTO_4611'],[],[],[],[],[],[],[],[],['PSPTO_2143' 'rpmE-1' 'PSPTO_0786' 'PSPTO_2603' 'PSPTO_1212'],['efeB' 'PSPTO_4366' 'PSPTO_2152' 'PSPTO_1211' 'PSPTO_3294'],['PSPTO_1204' 'efeO' 'PSPTO_2604' 'PSPTO_3596' 'tonB-1'],['PSPTO_3574' 'PSPTO_1208' 'PSPTO_1203' 'exbD'],['exbB' 'PSPTO_2605'],['PSPTO_1210' 'PSPTO_3157'],['PSPTO_3462' 'PSPTO_1209'],['pvdS' 'PSPTO_4159'],[],[]
