,SP5448_00415
SRX1726505,0.0286849368
SRX1726506,-0.1495742464
SRX1726507,0.12088930960000001
SRX1726508,-1.7251571819
SRX1726509,-1.6638235531
SRX1726510,-0.7484460024
SRX1726511,-1.8475799228
SRX1726512,-1.6971697901
SRX1726513,-1.4855169062
SRX1081650,-0.1202629087
SRX1081651,0.0077238707000000005
SRX1081652,-0.5571939913
SRX1081653,-0.2931248595
SRX1081654,0.3001313204
SRX1081655,-0.1039860356
SRX1081656,0.1469548109
SRX1081657,-0.23015788780000002
SRX1081658,-0.5244112286
SRX1081659,-0.18170129200000001
SRX1081660,-0.1420344523
SRX1081661,0.1638083781
SRX1081662,0.23548952950000002
SRX1081663,0.067252696
SRX1081664,0.2817911306
SRX1081665,0.5705821058
SRX1081666,0.11623222700000001
SRX1081668,0.1807201634
SRX1081669,0.0746740463
SRX1081670,-0.0823261658
SRX1081671,0.089838543
SRX1081672,-3.4014136674
SRX1081673,-2.8399319707
SRX1081674,-2.4558733274
SRX1081675,-2.6966530875
SRX1081676,-1.0810459476
SRX1081677,-2.5492232729
SRX1081678,-1.8899209971
SRX1081679,-2.4384141062999998
SRX1081680,-3.1912337176
SRX1081681,-2.7902819876000002
SRX1081682,-2.9080322411
SRX1081683,-3.3158903788
SRX1081684,-2.4050388270000003
SRX1081685,-3.5199053849
SRX1081686,-3.0626823359
SRX1081687,-2.7705802475
SRX1081688,-3.7097083951
SRX1081689,-3.0876747608
SRX1081690,-1.7962849303000001
SRX1081691,-2.3458047792
SRX1081692,-1.5958706106
SRX1962715,-0.2118703181
SRX1962716,0.1564765073
SRX1962717,0.055393810800000005
SRX1962718,0.5810827405
SRX1962719,-0.2675876896
SRX1962720,-0.1653146802
SRX1962721,0.4479367991
SRX4892146,0.0408994377
SRX4892147,-0.047538461500000004
SRX4892148,-0.0047625113
SRX4892149,0.011401535
SRX4892150,0.12750421110000001
SRX4892151,-0.1158048021
SRX4892152,0.0273257903
SRX4892153,0.0276688393
SRX4892154,-0.0063972977
SRX4892155,-0.0756817692
SRX4892156,-0.0546496527
SRX4892157,0.0027866432
SRX4892158,0.0125546541
SRX4892159,0.0023523798
SRX4892160,-0.1209542869
SRX4892161,-0.1068630234
SRX7620814,0.11916284020000001
SRX7620815,0.2780461006
SRX7620816,0.2094824087
SRX7620817,-0.7628824544
SRX7620818,-0.6268788574
SRX7620819,-0.701177445
SRX7620856,0.6756020345
SRX7620857,-2.1699574759
SRX7620858,0.2796507614
SRX7620859,-1.9742753131000002
SRX7620860,0.736790864
SRX7620861,-2.3219255376
SRX7620862,0.2391978075
SRX7620863,-0.998858698
SRX7620864,-0.11952127030000001
SRX7620865,-1.1360752621
SRX7620866,-0.7263678868
SRX7620867,-0.9185005192000001
SRX2161502,0.0425912684
SRX2161503,0.4032458913
SRX2161504,-0.44583715960000003
SRX2161505,-0.4100118508
SRX2161506,-0.06416825820000001
SRX2161507,0.0037185324000000002
SRX2161508,-0.1548805953
SRX2161509,-0.08912655500000001
SRX2161510,-0.0158264187
SRX2161511,-0.1819017144
SRX2161512,-0.2844792939
SRX2161513,-0.3795964752
SRX2161514,-1.4058604397
SRX2161515,-1.4933206901
SRX2161516,-1.4873359111
SRX2161517,-0.8576354206
SRX2161518,-0.6871458739
SRX2161519,-0.2763356825
SRX2161520,-0.8547193396
SRX2161521,-1.1762429295
SRX2161522,-0.9822498042000001
SRX2161523,-0.5905460648
SRX2161524,-0.8441179843000001
SRX2161525,-0.8350728739000001
