,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,-1.9299799383111573,0.39462223117827777,2.0,0.0,-2.209019993984283,1.0,-1.6509398826380317
1,RichMedia__BHIN_Growth_Mid,-2.7665798085887725,0.2406502979738376,2.0,2.0,-2.9367452661806364,3.0,-2.5964143509969086
2,RichMedia__BHIN_Growth_Stat,1.7716110443774786,0.670224430918369,2.0,4.0,2.245531284396752,5.0,1.2976908043582052
3,RichMedia__LBv2_Growth_Late,1.2364473773595248,0.6102839853239664,2.0,6.0,0.8049114328873966,7.0,1.6679833218316529
4,RichMedia__LBv2_Growth_Mid,8.854028621385623e-15,0.6281509086942387,2.0,8.0,0.4441697671461969,9.0,-0.4441697671461792
5,RichMedia__LBv2_Growth_Stat,2.6841129464244116,0.7539992480322785,2.0,10.0,2.1509549651312296,11.0,3.217270927717593
6,RichMedia__MHB_Rich_Mid,0.09469053381482406,0.9652908155726068,2.0,12.0,0.7772542153233073,13.0,-0.5878731476936592
7,RichMedia__NBO_Rich_Mid,-2.2048743148508656,0.28659198749895676,2.0,14.0,-2.002223177056623,15.0,-2.407525452645108
8,Carbon__M9Na_Arabinose_Mid,-2.2939164991155474,0.7562600896973147,2.0,16.0,-1.7591598613498294,17.0,-2.828673136881265
9,Carbon__M9Na_Galactose_Mid,0.7429412108934041,0.42919501103919283,2.0,18.0,0.4394545081361557,19.0,1.0464279136506525
10,Carbon__M9Na_GlcNAcGrowth_Late,0.7668368870836465,0.3777747752030361,2.0,20.0,1.033963992390937,21.0,0.4997097817763561
11,Carbon__M9Na_GlcNAcGrowth_Mid,2.47201922392856,0.01852373472079514,2.0,22.0,2.458920965494585,23.0,2.485117482362535
12,Carbon__M9Na_GlcNAcGrowth_Stat,-2.2526060300547126,0.11743838190733964,2.0,24.0,-2.335647506272968,25.0,-2.169564553836457
13,Carbon__M9Na_GlcNAc_Mid,-1.4255001502547606,0.8239936022296469,2.0,26.0,-2.0081516140456745,27.0,-0.8428486864638465
14,Carbon__M9Na_Gluconate_Mid,-0.5507542343318877,2.643805759673368,2.0,28.0,1.3186987464732025,29.0,-2.420207215136978
15,Carbon__M9Na_Glucosamine_Mid,-2.5329780660075008,0.22046619475192522,2.0,30.0,-2.6888712073389813,31.0,-2.3770849246760206
16,Carbon__M9Na_Glycerol_Mid,1.541740176276174,0.1450140903596523,2.0,32.0,1.6442806229370828,33.0,1.439199729615265
17,Carbon__M9Na_Maltose_Mid,-1.6094357404402655,0.29054132084154555,2.0,34.0,-1.8148794786222189,35.0,-1.4039920022583123
18,Carbon__M9Na_Mannitol_Mid,-0.6236901797932508,0.024201469078175195,2.0,36.0,-0.6065771568933966,37.0,-0.6408032026931051
19,Carbon__M9Na_Trehalose_Mid,0.538786464422134,0.8001727454344387,2.0,38.0,1.1045940388394826,39.0,-0.0270211099952147
20,Carbon__M9Na_ethanol_Mid,-2.3980572167451464,0.9852731690680719,2.0,40.0,-1.701363877575953,41.0,-3.09475055591434
21,Carbon__M9Na_fructose_Mid,2.8362711515944623,0.31922121301229917,2.0,42.0,2.61054766717487,43.0,3.061994636014054
22,Carbon__M9Na_fumarate_Mid,0.008259890327243169,1.7325812093364923,2.0,44.0,-1.2168600317509797,45.0,1.233379812405466
23,Carbon__M9Na_glucoseGrowth_Late,-0.15612406886837715,0.6361957139431976,2.0,46.0,0.2937342346226749,47.0,-0.6059823723594292
24,Carbon__M9Na_glucoseGrowth_Mid,5.4539706084710815e-15,0.33141217031390313,2.0,48.0,-0.2343437929967065,49.0,0.2343437929967174
25,Carbon__M9Na_glucoseGrowth_Stat,-1.173738180752319,1.1044624387830628,2.0,50.0,-1.954711060781655,51.0,-0.3927653007229832
26,Carbon__M9Na_ribose_Mid,1.136269928394198,0.20618608115677908,2.0,52.0,0.9904743522219596,53.0,1.2820655045664362
27,Carbon__M9Na_succinate_Mid,1.7685986578553088,0.3728130022605774,2.0,54.0,2.0322172598682786,55.0,1.5049800558423387
28,Carbon__M9Na_sucrose_Mid,-2.266201362919942,0.39585911063575324,2.0,56.0,-1.9862867013949248,57.0,-2.5461160244449585
29,TF__LBv2_HapROver_Late,-5.387408691160022,0.5128533128987062,2.0,58.0,-5.750050746464684,59.0,-5.024766635855361
30,TF__LBv2_HapROver_Mid,-0.48862875136998907,0.09161338498750642,2.0,60.0,-0.5534091971421087,61.0,-0.4238483055978694
31,TF__LBv2_HapROver_Stat,0.842877561481141,0.3645989159910766,2.0,62.0,0.5850671955705864,63.0,1.1006879273916956
32,TF__LBv2_LuxOOver_Late,-3.163338547523497,0.09939162093939291,2.0,64.0,-3.0930580583641296,65.0,-3.2336190366828648
33,TF__LBv2_LuxOOver_Mid,-0.563326782562373,0.33553826199181375,2.0,66.0,-0.3260654021604131,67.0,-0.8005881629643329
34,TF__LBv2_LuxOOver_Stat,3.475915041654485,0.5971273600952699,2.0,68.0,3.0536822360990983,69.0,3.898147847209872
35,TF__LBv2_QstROver_Late,-3.438417793401296,0.33196921013985986,2.0,70.0,-3.203680113766259,71.0,-3.6731554730363327
36,TF__LBv2_QstROver_Mid,35.17315382707401,0.3171035486026077,2.0,72.0,35.39737989662923,73.0,34.94892775751879
37,TF__LBv2_QstROver_Stat,33.39471926433852,0.3080421207120004,2.0,74.0,33.17690059189198,75.0,33.61253793678506
38,TF__LBv2_TfoXOver_Late,23.8261574219543,0.4478660967949811,2.0,76.0,24.14284657606158,77.0,23.509468267847016
39,TF__LBv2_TfoXOver_Mid,16.953448934446257,0.07438221460303013,2.0,78.0,17.00604510279173,79.0,16.90085276610078
40,TF__LBv2_TfoXOver_Stat,12.288068752057567,0.5187617922397564,2.0,80.0,12.654888733170786,81.0,11.921248770944349
41,Stress-I__20-300-T1,-0.6907713633737256,0.16812544491378525,2.0,82.0,-0.5718887211851826,83.0,-0.8096540055622684
42,Stress-I__20-300-T2,-0.201598560913886,1.0938762046676065,2.0,84.0,0.5718887211851824,85.0,-0.9750858430129544
43,Stress-II-1__LBv2_LowpH_Mid,3.525599018057714,0.01170857199902522,2.0,86.0,3.5173198073991925,87.0,3.533878228716236
44,Stress-II-1__LBv2_highSalt_Mid,18.171459511959807,0.28909469884354394,2.0,88.0,18.37588033391716,89.0,17.967038690002454
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,-1.7226718633970095,0.13926652838104098,2.0,90.0,-1.6241955567864668,91.0,-1.8211481700075525
46,Stress-III__R_wt,-1.7486012637846216e-15,0.30640789293900633,2.0,92.0,-0.2166630989062548,93.0,0.2166630989062513
47,Stress-III__R_s,-0.17819666777043563,0.18508241199942557,2.0,94.0,-0.0473236391672794,95.0,-0.3090696963735919
48,Competence-condition__OSS_TfoXOver_Stat,23.312505540118813,0.8352841586674316,2.0,96.0,23.903140632930253,97.0,22.72187044730737
49,Competence-condition__OSS_VectorOnly_Stat,1.2212453270876722e-15,0.5085920965164596,2.0,98.0,0.3596289203046729,99.0,-0.3596289203046705
50,Competence-Recovery__LBv2_TfoXOver_Recov,7.016907872110149,0.49581608013467937,2.0,100.0,6.666312959625585,101.0,7.367502784594714
51,Competence-Recovery__LBv2_VectorOnly_Recov,-4.052314039881821e-15,0.6021693614933074,2.0,102.0,0.4257980389346871,103.0,-0.4257980389346952
