,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.0037131897968736742,,1.0,0.0,0.0037131897968736742
1,Cr__2,0.009061752572038891,,1.0,1.0,0.009061752572038891
2,Cr__3,0.012995973716406622,,1.0,2.0,0.012995973716406622
3,Cr__4,0.0178318238665963,,1.0,3.0,0.0178318238665963
4,Cr__5,0.02025972728677427,,1.0,4.0,0.02025972728677427
5,Cr__6,0.019183908213378717,,1.0,5.0,0.019183908213378717
6,Fe__1,-0.0018311271900400728,,1.0,6.0,-0.0018311271900400728
7,Fe__2,-0.001226292452568126,,1.0,7.0,-0.001226292452568126
8,Fe__3,-0.00025058233879781707,,1.0,8.0,-0.00025058233879781707
9,Fe__4,-0.004597420843273665,,1.0,9.0,-0.004597420843273665
10,Fe__5,-0.007184351795289343,,1.0,10.0,-0.007184351795289343
11,Fe__6,-0.007251964682460769,,1.0,11.0,-0.007251964682460769
12,Cd__1,-0.0022143317907558553,,1.0,12.0,-0.0022143317907558553
13,Cd__2,-0.0005374770399553939,,1.0,13.0,-0.0005374770399553939
14,Cd__3,0.00018235579965597329,,1.0,14.0,0.00018235579965597329
15,Cd__4,0.0013681904043320293,,1.0,15.0,0.0013681904043320293
16,Cd__5,-0.002374178895016063,,1.0,16.0,-0.002374178895016063
17,Cd__6,0.0006745295504824152,,1.0,17.0,0.0006745295504824152
18,Zn__1,0.0045015599991883905,,1.0,18.0,0.0045015599991883905
19,Zn__2,0.000303527214683788,,1.0,19.0,0.000303527214683788
20,Zn__3,-0.0096534207482483,,1.0,20.0,-0.0096534207482483
21,Zn__4,-0.019689065140987,,1.0,21.0,-0.019689065140987
22,Zn__5,-0.02906753820828905,,1.0,22.0,-0.02906753820828905
23,Zn__6,-0.03390131611728051,,1.0,23.0,-0.03390131611728051
24,Cu__1,-0.00045793255567402717,,1.0,24.0,-0.00045793255567402717
25,Cu__2,0.0025964342133353263,,1.0,25.0,0.0025964342133353263
26,Cu__3,0.01355358446228645,,1.0,26.0,0.01355358446228645
27,Cu__4,0.024824922866460444,,1.0,27.0,0.024824922866460444
28,Cu__5,0.03909644789132752,,1.0,28.0,0.03909644789132752
29,Cu__6,0.05281840092910957,,1.0,29.0,0.05281840092910957
30,Pb__1,-0.0017473366933537173,,1.0,30.0,-0.0017473366933537173
31,Pb__2,0.0032182401515067987,,1.0,31.0,0.0032182401515067987
32,Pb__3,0.0058581415320162825,,1.0,32.0,0.0058581415320162825
33,Pb__4,0.010266324694119785,,1.0,33.0,0.010266324694119785
34,Pb__5,0.017586373012166232,,1.0,34.0,0.017586373012166232
35,Pb__6,0.032546599098749004,,1.0,35.0,0.032546599098749004
