,Value,list
TF,CysB/YdfF,
reg_genes,13,['PA0184' 'atsA' 'PA3441' 'cysA' 'PA3442' 'PA0185']
comp_genes,57,"['PA0284' 'PA3932' 'cysP' 'PA3449' 'tonB2' 'PA2599' 'PA2050' 'PA4193'
 'PA2203' 'PA3936' 'PA3938' 'PA5103' 'PA5102' 'PA4195' 'PA0202' 'sbp'
 'PA2299' 'PA2334' 'PA2600' 'PA5383' 'cysI' 'PA2786' 'PA2308' 'PA2309'
 'PA4192' 'PA2051' 'PA2602' 'PA2331' 'PA0201' 'PA3450' 'PA4194' 'PA2204'
 'PA2086' 'PA2083' 'PA3937' 'cysD' 'PA0191' 'PA2310' 'cysH' 'PA2594'
 'cysN' 'sfa3' 'PA1837' 'PA2095' 'PA3931' 'PA3939' 'PA2312' 'PA5024'
 'PA2311' 'PA2062']"
both_genes,7,['cysT' 'cysW' 'atsR' 'PA3445' 'PA3443' 'PA3444' 'PA3446']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
