,0
Title,<i>A. baumannii</i> AbaumPRECISE139
Organism,<i>Acinetobacter baumannii</i>
Strain,CC1
Publication,"Menon, et al., Forthcoming"
Number of Samples,139
Number of Unique Conditions,58
Number of Genes,3895
Number of iModulons,49
