,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,4.832926502933334,7.09493835910592,3.0,0.0,0.9795870477,1.0,0.4984476457,2.0,13.0207448154,,
1,AB0057_PGcoculture__AB ,-2.4999988190721467e-11,0.38860430558564724,4.0,3.0,0.3372067762,4.0,-0.2674679712,5.0,-0.3991225034,6.0,0.3293836983
2,AB0057_PGcoculture__ABPG,2.1005113422250004,1.1610652586216401,4.0,7.0,2.7848292775,8.0,2.9863309028,9.0,0.4326673126,10.0,2.198217876
3,AB5075_AZI__AZI_000,0.0,0.2790487132210717,2.0,11.0,-0.1973172374,17.0,0.1973172374,,,,
4,AB5075_AZI__preculture,2.47883536415,0.19989429462522737,2.0,12.0,2.6201819754,13.0,2.3374887529,,,,
5,AB5075_AZI__AZI_040,0.6258653431,0.03962193482713699,2.0,14.0,0.6538822819,18.0,0.5978484043,,,,
6,AB5075_AZI__AZI_028,2.1440217123,0.44819364957608937,2.0,15.0,2.4609424812,19.0,1.8271009434,,,,
7,AB5075_AZI__AZI_003,-0.47701578195000005,0.10650745199137232,2.0,16.0,-0.4017036404,20.0,-0.5523279235,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,-0.9650680548,1.3369789971949497,3.0,21.0,-2.5013561287,28.0,-0.32874607380000004,29.0,-0.0651019619,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,1.4387100728267626,3.0,22.0,1.3551780322,23.0,0.1545804675,24.0,-1.5097584997,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-0.5718796103333333,0.8989188501264602,3.0,25.0,-0.1600515917,26.0,-1.6029320088999999,27.0,0.0473447696,,
11,AB5075_VIR-O_LSO__VIR-O,0.0,0.9378234289206373,3.0,30.0,-0.0972321781,32.0,0.9826515335,34.0,-0.8854193554,,
12,AB5075_VIR-O_LSO__LSO,-1.5657887569666666,1.4541884161684164,3.0,31.0,-2.2046690205,33.0,-2.5911675559000003,35.0,0.09847030550000001,,
13,AB5075_Zinc__Control,-3.333344711364816e-11,3.8174477872935495,3.0,36.0,3.4048222278,37.0,-4.1269310265,38.0,0.7221087986,,
14,AB5075_Zinc__Zinc,-5.06263236895,11.913518004188907,2.0,39.0,3.3614969996,40.0,-13.4867617375,,,,
15,AB5075_biofilm+abx__planktonic,-2.9605947323337506e-16,9.816147634896044,3.0,41.0,-11.3134310998,42.0,5.0554984904,44.0,6.2579326094,,
16,AB5075_biofilm+abx__biofilm,1.7114457135333332,6.528427560215754,3.0,43.0,9.2275779055,45.0,-2.5478030474,46.0,-1.5454377175,,
17,AB5075_biofilm+abx__cip_biofilm,6.219751869700001,4.874254178774638,3.0,47.0,11.5263056868,48.0,5.1908883134,50.0,1.9420616089,,
18,AB5075_biofilm+abx__tet_biofilm,-2.0242225005666667,6.136861778331931,3.0,49.0,-5.2025617557,51.0,-5.9200043013,52.0,5.0498985553,,
19,AB5075_gigAB__kan_gigB,-1.8001589942333334,0.8182034384033815,3.0,53.0,-0.9378550979,54.0,-2.5656473888,55.0,-1.896974496,,
20,AB5075_gigAB__gigB,0.8617554754666669,0.521864898699438,3.0,56.0,1.4616790154000001,57.0,0.5126838066,58.0,0.6109036044,,
21,AB5075_gigAB__kan_gigA,-1.1493274094333332,1.623365422834341,3.0,59.0,-0.38790314670000003,60.0,-0.046634634800000005,61.0,-3.0134444468,,
22,AB5075_gigAB__gigA,1.5971710072666667,0.46512331364443504,3.0,62.0,1.0611693553000001,63.0,1.8946059752000002,64.0,1.8357376913,,
23,AB5075_gigAB__kan_WT,-1.7628419590666666,0.6239650004073436,3.0,65.0,-1.2041297163,66.0,-1.6482275307,67.0,-2.4361686302,,
24,AB5075_gigAB__WT,0.0,0.2678152528514487,3.0,68.0,-0.30638634330000003,69.0,0.18953276630000002,70.0,0.11685357700000001,,
25,AB5075_med__CA-MHB,-1.10429856635,1.6076374332635615,2.0,71.0,0.0324727644,72.0,-2.2410698971,,,,
26,AB5075_med__CA-MHB_pH6,-2.9964993603499996,2.819467278484542,2.0,73.0,-1.0028349284,74.0,-4.9901637923,,,,
27,AB5075_med__RPMI+_pH7,-5.27153890025,2.3464045029604716,2.0,75.0,-3.6123803648,76.0,-6.9306974357,,,,
28,AB5075_med__RPMI+_pH6,-3.3690489644,3.8592570422260812,2.0,77.0,-6.0979557893,78.0,-0.6401421395,,,,
29,AB5075_med__RPMI+_-HCO3,-0.7839209515,0.7405254691820821,2.0,79.0,-1.3075515324,80.0,-0.2602903706,,,,
30,AB5075_med__LB,0.0,0.11417125213327807,2.0,81.0,-0.0807312666,82.0,0.0807312666,,,,
31,AB5075_med__M9+AA,-0.013321204749999982,1.3281765858249235,2.0,83.0,0.9258414657,84.0,-0.9524838752,,,,
32,AB5075_med__M9-AA,-0.6125075651499999,1.0242949799387093,2.0,85.0,0.1117783611,86.0,-1.3367934914,,,,
33,AYE_adeB__WT,-9.25185853854297e-18,0.3215104021733701,3.0,87.0,0.3670120099,88.0,-0.1350748461,89.0,-0.2319371638,,
34,AYE_adeB__adeB,2.4448132892000003,1.2837825167179286,3.0,90.0,0.9883047127000001,91.0,3.4118868086,92.0,2.9342483463,,
35,COL__0ug/ml,0.0,1.6992025250893725,2.0,93.0,1.2015176281,94.0,-1.2015176281,,,,
36,COL__0.25ug/ml,0.9270141915500001,1.2190955684281308,2.0,95.0,0.0649834482,96.0,1.7890449349000002,,,,
37,COL__1ug/ml,-0.94573616605,0.9906038575596764,2.0,97.0,-0.24527346090000002,98.0,-1.6461988712,,,,
