,-0.12405806844497722,-0.09648960879053783,-0.06892114913609845,-0.04135268948165907,-0.01378422982721969,0.01378422982721969,0.04135268948165907,0.06892114913609845,0.09648960879053783,0.12405806844497722,0.1516265280994166,0.17919498775385598,0.20676344740829536,0.23433190706273474,0.2619003667171741,0.28946882637161353,0.31703728602605286,0.3446057456804923,0.3721742053349316,0.39974266498937094
thresh,-0.1378422982721969,0.1378422982721969,2,,,,,,,,,,,,,,,,,
unreg,0,0,3,82,1884,1839,77,4,0,0,0,0,0,0,0,0,0,0,0,0
BfmR,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
BfmR_genes,[],[],[],[],[],[],[],[],[],[],[],[],['ABUW_1492'],['ABUW_1489' 'ABUW_1491'],['ABUW_1488' 'ABUW_1490'],[],[],['ABUW_1487'],[],[]
