,Value,list
TF,BfmR,
reg_genes,0,[]
comp_genes,0,[]
both_genes,0,['ABUW_1488' 'ABUW_1490' 'ABUW_1489' 'ABUW_1487' 'ABUW_1491' 'ABUW_1492']
reg_genes2,0,
comp_genes2,0,
both_genes2,6,
