k,name,in_iM,gene_weight,regulator,function,category
14,UC-7,False,0.023536300603300333,,,
6,Iron,False,0.017666313238441943,,,
10,Copper,False,0.012928263917565344,,,
8,Zinc - Fast,False,-0.012079703863710165,,,
13,UC-6,False,-0.009572668951004743,,,
1,UC-2,False,-0.006074008853174746,,,
11,Chromium,False,0.005878988108597696,,,
3,Cadmium,False,-0.0054405944840982545,,,
12,Zinc - Intermediate,False,-0.005435937880931129,,,
0,UC-1,False,0.00526106053031981,,,
2,UC-3,False,-0.003987280046567321,,,
7,Zinc - Steady,False,0.003574305032379925,,,
5,Lead,False,-0.003353750132955611,,,
4,UC-4,False,0.0031097144121304157,,,
9,UC-5,False,-0.0007610170578995036,,,
