,SP5448_02180
SRX1726505,-0.0853657783
SRX1726506,-0.1186725443
SRX1726507,0.20403832260000002
SRX1726508,-1.6290076252999999
SRX1726509,-1.6456184779
SRX1726510,-0.7857479944
SRX1726511,-2.1875283439
SRX1726512,-2.0319201627
SRX1726513,-1.9836441388
SRX1081650,-0.138354804
SRX1081651,-0.0801473875
SRX1081652,0.21891708410000002
SRX1081653,0.0428716118
SRX1081654,-0.26261331860000003
SRX1081655,0.0835234905
SRX1081656,0.0162359875
SRX1081657,0.0734768079
SRX1081658,0.2534157166
SRX1081659,0.1577250829
SRX1081660,0.329019022
SRX1081661,-0.14653375670000002
SRX1081662,-0.253208572
SRX1081663,-0.13476328710000002
SRX1081664,-0.1554493922
SRX1081665,-0.1498229567
SRX1081666,0.0653059178
SRX1081668,-0.11624561650000001
SRX1081669,0.21868263240000002
SRX1081670,-0.2407028927
SRX1081671,0.21866863050000002
SRX1081672,-0.7691114825
SRX1081673,-1.2340434491
SRX1081674,-0.9356876719
SRX1081675,-0.9514433338
SRX1081676,-0.6560301371
SRX1081677,-0.8969824307
SRX1081678,-0.6181780880000001
SRX1081679,-0.6943005922000001
SRX1081680,-0.6316900725
SRX1081681,-0.9354470225
SRX1081682,-0.8831373266
SRX1081683,-1.0446415482
SRX1081684,-1.028161941
SRX1081685,-1.1638297627
SRX1081686,-1.6649709755000002
SRX1081687,-0.9711692227000001
SRX1081688,-2.1810287069
SRX1081689,-1.1340160639
SRX1081690,-1.1920404777
SRX1081691,-0.9007423094
SRX1081692,-1.0712034724
SRX1962715,0.00796556
SRX1962716,0.037714533
SRX1962717,-0.045680093000000005
SRX1962718,-0.7782344717
SRX1962719,-0.41973325250000004
SRX1962720,-0.5014329327
SRX1962721,-0.3787632884
SRX4892146,0.0328430368
SRX4892147,0.0066331142
SRX4892148,-0.0599786041
SRX4892149,0.0205024531
SRX4892150,0.1866124245
SRX4892151,0.2073648068
SRX4892152,0.18384827010000002
SRX4892153,0.1305543369
SRX4892154,0.10657993760000001
SRX4892155,0.2158612031
SRX4892156,0.22764632270000001
SRX4892157,0.21345338360000002
SRX4892158,-0.3142711292
SRX4892159,-0.347880415
SRX4892160,-0.1130314879
SRX4892161,-0.1454173678
SRX7620814,0.43004192010000003
SRX7620815,0.42101661690000003
SRX7620816,0.3393404263
SRX7620817,-0.7071744875
SRX7620818,-0.6111190471
SRX7620819,-0.6293264094000001
SRX7620856,-0.305517757
SRX7620857,-2.308046402
SRX7620858,-0.1590056191
SRX7620859,-1.8428787608000001
SRX7620860,-0.46170522540000003
SRX7620861,-2.2962181045
SRX7620862,-0.7189185811000001
SRX7620863,-1.0236714502
SRX7620864,-0.10533079940000001
SRX7620865,-1.1419473373
SRX7620866,-0.3661495829
SRX7620867,-1.5561679945
SRX2161502,-0.0646475553
SRX2161503,0.0237933331
SRX2161504,0.0408542222
SRX2161505,0.23689374640000002
SRX2161506,0.351881355
SRX2161507,0.1740605817
SRX2161508,0.3547470756
SRX2161509,0.6284943656
SRX2161510,0.42321623540000003
SRX2161511,0.4978299619
SRX2161512,0.4452588964
SRX2161513,0.46245677820000003
SRX2161514,-1.2147305611
SRX2161515,-1.3419307942
SRX2161516,-1.2677225672999999
SRX2161517,-1.3438961844000001
SRX2161518,-0.9765066619
SRX2161519,-1.2833944059
SRX2161520,-0.7471309087
SRX2161521,-0.8068883384000001
SRX2161522,-0.5777280033000001
SRX2161523,-1.7715551007
SRX2161524,-1.6876429415
SRX2161525,-1.5731133794
