,ABUW_0085
SRX3737100,-1.2049604337
SRX3737101,-0.735036271
SRX3737103,0.1050796816
SRX3737104,0.0384473839
SRX3737105,0.134120819
SRX3737106,-0.1224577562
SRX3737107,-0.0501104468
SRX3737108,-0.0840493418
SRX3737109,-0.4541207581
SRX3737110,0.171424542
SRX3737111,-0.1445117366
Abaum_0017,0.020471200800000002
Abaum_0018,-0.5239265769
Abaum_0019,-0.054140017900000004
Abaum_0020,1.4544654914000001
Abaum_0021,1.5259013627
Abaum_0022,0.223830834
Abaum_0023,-0.020471200800000002
Abaum_0024,1.3529479894
Abaum_0025,1.6133514988000002
Abaum_0026,0.5322133348
SRX3141471,0.5196669912
SRX3141472,0.5598986602
SRX3141473,0.009351154
SRX3141474,-0.5692498142
SRX3141475,0.5154480014
SRX3141476,0.19569775250000002
SRX3141477,-0.0505871301
SRX3141478,0.584239437
SRX3141479,0.6825708229
SRX8944518,-0.37042862200000004
SRX8944519,0.43053608250000003
SRX8944520,0.07453175520000001
SRX8944521,-0.5505664608
SRX8944522,0.2958968668
SRX8944523,-0.38803281570000003
SRX5930997,0.4001370977
SRX5930998,0.3558972396
SRX5930999,-0.7560343373
SRX5931001,-0.1741918059
SRX5931002,-0.1766497629
SRX4488546,0.9849373128000001
SRX4488547,-0.28068241780000003
SRX4488548,1.7705399134
SRX4488549,-0.7042548949
SRX4488550,2.7477508364
SRX4488551,2.0444327787
SRX4488552,1.4539617675
SRX4488553,1.8607166857
SRX4488554,2.3100947904
SRX4488555,3.6491426487
SRX4488556,2.2642184435
SRX4488557,2.3443726883
SRX2568047,4.05543659
SRX2568048,3.8262447340000003
SRX2568049,3.464639548
SRX2568050,1.2369820273
SRX2568051,0.2659521198
SRX2568052,0.4902264637
SRX2568053,4.0281348295
SRX2568054,1.1291210423
SRX2568055,3.6479598168000003
SRX2568056,1.0761093018
SRX2568057,0.7879666043
SRX2568058,2.1266977901
SRX2568059,-2.0153286877
SRX2568060,-2.0153286877
SRX2568061,-1.0999679177
SRX2568062,-0.9987813113
SRX2568063,1.4270303777
SRX2568064,-0.4282490664
Abaum_0001,-0.9061640053000001
Abaum_0002,-0.9587836137
Abaum_0003,0.5841039825000001
Abaum_0004,0.577200799
Abaum_0005,0.6777628533000001
Abaum_0006,1.2084991989
Abaum_0007,0.7819826398
Abaum_0008,-0.0719062168
Abaum_0009,0.3892482438
Abaum_0010,0.9362002075
Abaum_0011,0.0776843742
Abaum_0012,-0.0776843742
Abaum_0013,-0.1051458246
Abaum_0014,-0.9661431281
Abaum_0015,-0.8001956577
Abaum_0016,-0.26034960290000003
ERX1221046,-0.3771002995
ERX1221048,0.2046585793
ERX1221049,0.1724417202
ERX1221050,-0.7653592242
ERX1221052,-0.043316951
ERX1221053,-0.4369453357
ABNM035,-0.6424844695
ABNM036,0.6424844695
ABNM037,0.1369816345
ABNM038,-1.2157198905
ABNM041,0.3058495265
ABNM042,0.6763775985
ABNM019,0.6455576689
ABNM020,-0.6455576689
ABNM021,0.367038001
ABNM022,0.42314217540000004
ABNM023,0.2962660515
ABNM024,-0.4165280879
ABNM025,0.2226561722
ABNM026,1.0090053031
ABNM027,-0.4957381242
ABNM028,0.4957381242
ABNM029,-0.3131410112
ABNM030,0.29903020010000003
ABNM031,0.41272318550000003
ABNM032,-0.2962724724
ABNM033,0.3692716982
ABNM034,0.5044579220000001
ABNM001,-0.4022662819
ABNM002,0.4022662819
ABNM003,-1.4931441194000001
ABNM004,0.3209332344
ABNM005,-1.305834533
ABNM006,-0.7197136261
ABNM007,0.4070974086
ABNM008,-1.9393706238
ABNM009,-1.9393706238
ABNM010,-1.9393706238
ABNM043,-0.20957044
ABNM044,0.20957044
ABNM045,0.68808144
ABNM046,-0.37807255
ABNM047,0.935101332
ABNM048,0.24989139999999999
ABNM011,-0.163213357
ABNM012,0.163213357
ABNM013,-0.10548225060000001
ABNM014,-0.7354001979
ABNM015,0.3366109069
ABNM016,-0.4304673961
ABNM017,-0.1940029405
ABNM018,-0.9386329081
