,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.002863335859203061,,1.0,0.0,0.002863335859203061
1,Cr__2,0.0063274678720059326,,1.0,1.0,0.0063274678720059326
2,Cr__3,0.018663133078879443,,1.0,2.0,0.018663133078879443
3,Cr__4,0.022645311850919992,,1.0,3.0,0.022645311850919992
4,Cr__5,0.03214536828471048,,1.0,4.0,0.03214536828471048
5,Cr__6,0.040099834875555164,,1.0,5.0,0.040099834875555164
6,Fe__1,-0.01453000390369396,,1.0,6.0,-0.01453000390369396
7,Fe__2,-0.0293254365551381,,1.0,7.0,-0.0293254365551381
8,Fe__3,-0.03351095747405132,,1.0,8.0,-0.03351095747405132
9,Fe__4,-0.03479407514458488,,1.0,9.0,-0.03479407514458488
10,Fe__5,-0.029101715643073338,,1.0,10.0,-0.029101715643073338
11,Fe__6,-0.01669835339569567,,1.0,11.0,-0.01669835339569567
12,Cd__1,-0.0054914358016521095,,1.0,12.0,-0.0054914358016521095
13,Cd__2,-0.00838483644413837,,1.0,13.0,-0.00838483644413837
14,Cd__3,-0.007052323363066142,,1.0,14.0,-0.007052323363066142
15,Cd__4,-0.000925208022105691,,1.0,15.0,-0.000925208022105691
16,Cd__5,0.00329689497297953,,1.0,16.0,0.00329689497297953
17,Cd__6,0.01393631875441366,,1.0,17.0,0.01393631875441366
18,Zn__1,0.005510677353351388,,1.0,18.0,0.005510677353351388
19,Zn__2,-0.003131686558102112,,1.0,19.0,-0.003131686558102112
20,Zn__3,0.002000076104281895,,1.0,20.0,0.002000076104281895
21,Zn__4,0.002044072789748048,,1.0,21.0,0.002044072789748048
22,Zn__5,0.007292128013497305,,1.0,22.0,0.007292128013497305
23,Zn__6,0.01989698703119468,,1.0,23.0,0.01989698703119468
24,Cu__1,0.002452030404739538,,1.0,24.0,0.002452030404739538
25,Cu__2,0.008143633261776775,,1.0,25.0,0.008143633261776775
26,Cu__3,0.011957400766586957,,1.0,26.0,0.011957400766586957
27,Cu__4,0.01268648065206544,,1.0,27.0,0.01268648065206544
28,Cu__5,0.0208125788016988,,1.0,28.0,0.0208125788016988
29,Cu__6,0.03800436388492359,,1.0,29.0,0.03800436388492359
30,Pb__1,0.001037108507576242,,1.0,30.0,0.001037108507576242
31,Pb__2,0.009092810867528778,,1.0,31.0,0.009092810867528778
32,Pb__3,0.01765415794106936,,1.0,32.0,0.01765415794106936
33,Pb__4,0.013208910655030964,,1.0,33.0,0.013208910655030964
34,Pb__5,0.010792515316937978,,1.0,34.0,0.010792515316937978
35,Pb__6,0.01454160369723111,,1.0,35.0,0.01454160369723111
