,-0.15557898998457148,-0.12964915832047624,-0.103719326656381,-0.07778949499228577,-0.05185966332819053,-0.025929831664095293,-5.551115123125783e-17,0.025929831664095182,0.05185966332819042,0.07778949499228566,0.1037193266563809,0.12964915832047613,0.15557898998457137,0.1815088216486666,0.20743865331276184,0.23336848497685708,0.2592983166409523,0.28522814830504756,0.3111579799691428,0.33708781163323803
thresh,-0.1166842424884286,0.1166842424884286,1,,,,,,,,,,,,,,,,,
unreg,1,0,1,3,16,526,3177,500,26,1,1,2,1,0,0,1,0,1,0,0
unreg_genes,['bhsA'],[],[],[],[],[],[],[],[],[],[],['yegX' 'thiP'],['thiB'],[],[],['thiM'],[],['thiD'],[],[]
