,b0614
p1k_00001,-0.2695695445
p1k_00002,0.2695695445
p1k_00003,0.33838008550000004
p1k_00004,0.3878318305
p1k_00005,0.1549417675
p1k_00006,0.4229443125
p1k_00007,0.9853213175000002
p1k_00008,0.1501685525
p1k_00009,-0.02524932549999997
p1k_00010,0.20322568150000006
p1k_00011,-0.038611631499999986
p1k_00012,0.15497807449999998
p1k_00014,0.26091776850000004
p1k_00015,-0.2695695445
p1k_00016,0.011070114500000006
p1k_00017,0.3261200495
p1k_00018,-0.2695695445
p1k_00019,0.2705692505
p1k_00020,0.024447518500000043
p1k_00021,0.5026483985000001
p1k_00022,0.003867679499999999
p1k_00023,-0.2695695445
p1k_00024,0.06750908650000004
p1k_00025,0.2907032885
p1k_00026,0.4649906945000001
p1k_00027,0.7878026805
p1k_00028,0.38178092350000004
p1k_00029,-0.2695695445
p1k_00030,0.011582385500000014
p1k_00031,-0.2695695445
p1k_00032,0.35953690450000003
p1k_00033,1.4023922015
p1k_00034,0.6649981764999999
p1k_00035,0.1929688585
p1k_00036,-0.2695695445
p1k_00037,0.7053845154999999
p1k_00038,-0.2695695445
p1k_00039,-0.2695695445
p1k_00040,0.2400784325000001
p1k_00041,0.25923879850000003
p1k_00042,0.13862462250000013
p1k_00043,0.5097746135000001
p1k_00044,0.7067368705000001
p1k_00045,-0.2695695445
p1k_00046,0.3637426785
p1k_00047,0.1685066515
p1k_00048,0.8747909355000001
p1k_00049,0.03334528250000002
p1k_00050,0.27804163349999994
p1k_00051,0.2254419575000001
p1k_00052,0.0037012985000000045
p1k_00053,0.4214569045000001
p1k_00054,2.4353038634999997
p1k_00055,2.2960602585000003
p1k_00056,0.4283667614999999
p1k_00057,0.9176970815
p1k_00058,0.3272902385
p1k_00059,0.9350972065
p1k_00060,0.04328081550000002
p1k_00061,1.1698794995
p1k_00062,1.1188698845000002
p1k_00063,1.0288732235
p1k_00064,0.5047085225000001
p1k_00065,0.5551875775000001
p1k_00066,0.08017983650000005
p1k_00067,-0.2695695445
p1k_00068,0.4770225195000001
p1k_00070,0.5748490575
p1k_00071,0.4008378565000001
p1k_00072,0.4542788025
p1k_00073,0.9041096765
p1k_00074,-0.2695695445
p1k_00075,-0.2695695445
p1k_00077,0.2186942805
p1k_00078,1.2796472935000005
p1k_00079,1.3848320635
p1k_00080,-0.2695695445
p1k_00081,0.19227868750000005
p1k_00082,-0.0010583154999999622
p1k_00083,0.8367447405000001
p1k_00084,0.5827760835
p1k_00085,0.1943841375
p1k_00086,0.5889606535
p1k_00087,0.0991743405
p1k_00088,0.06383116550000001
p1k_00089,0.033608260500000035
p1k_00090,0.2408800785
p1k_00091,0.20113593850000003
p1k_00092,0.09827056350000002
p1k_00093,0.30389529449999997
p1k_00094,-0.2695695445
p1k_00095,0.2606673095
p1k_00096,0.4706801005
p1k_00097,0.8259315335000001
p1k_00098,0.6530014255000001
p1k_00099,0.2555937485
p1k_00100,0.8497478075
p1k_00101,-0.2695695445
p1k_00102,-0.2695695445
p1k_00103,0.4197514765
p1k_00104,-0.2695695445
p1k_00105,0.01817816650000004
p1k_00106,0.018748748500000027
p1k_00107,0.2609714495
p1k_00108,-0.2695695445
p1k_00109,-0.2695695445
p1k_00110,0.12775950950000006
p1k_00111,0.10911196350000002
p1k_00112,0.6491519925
p1k_00113,1.2684459184999999
p1k_00114,0.10350906650000002
p1k_00115,0.6768253104999999
p1k_00116,0.4146865315
p1k_00117,0.20267534550000002
p1k_00118,0.12334749250000004
p1k_00119,0.4006728005
p1k_00120,0.3178772975000001
p1k_00121,-0.2695695445
p1k_00122,0.1901339215
p1k_00123,1.0224347384999999
p1k_00124,0.1522198415
p1k_00125,0.7287518995000001
p1k_00126,0.4785104365
p1k_00127,-0.2695695445
p1k_00128,0.2360062185
p1k_00129,-0.2695695445
p1k_00130,0.18210619949999998
