,SP5448_04165
SRX1726505,-0.21216401780000002
SRX1726506,0.3249911541
SRX1726507,-0.1128271363
SRX1726508,-1.6084916131
SRX1726509,-1.7350457456
SRX1726510,-0.4597038317
SRX1726511,-2.0660450632
SRX1726512,-2.0917033581
SRX1726513,-1.9185270386000002
SRX1081650,0.3411660822
SRX1081651,0.0826477192
SRX1081652,-0.2875552622
SRX1081653,-0.1019998914
SRX1081654,-0.0969907017
SRX1081655,-0.218316001
SRX1081656,-0.079178553
SRX1081657,-0.1352304365
SRX1081658,-0.0864010167
SRX1081659,-0.3429889511
SRX1081660,-0.7013728585
SRX1081661,-0.5196495856
SRX1081662,0.1037568536
SRX1081663,0.24460677360000002
SRX1081664,0.1784513308
SRX1081665,0.5353868788
SRX1081666,0.5991028895
SRX1081668,0.1894917984
SRX1081669,0.1003909945
SRX1081670,0.1317334456
SRX1081671,0.0629484916
SRX1081672,-1.0893567203
SRX1081673,-1.180868836
SRX1081674,-1.2570007863
SRX1081675,-0.8692190709000001
SRX1081676,-0.5460273369
SRX1081677,-0.5532030880000001
SRX1081678,-0.301263919
SRX1081679,-0.8031249943000001
SRX1081680,-0.9915451272
SRX1081681,-0.5632983771
SRX1081682,-0.7522655894
SRX1081683,-1.0076487869
SRX1081684,-0.4870226193
SRX1081685,-0.9157339387000001
SRX1081686,-0.9574249950000001
SRX1081687,-0.9452818776
SRX1081688,-1.4435855937
SRX1081689,-1.0099693348
SRX1081690,-0.9050124316
SRX1081691,-0.6490943179
SRX1081692,-1.4294353021
SRX1962715,-0.0603728256
SRX1962716,0.0293871295
SRX1962717,0.0309856961
SRX1962718,-1.1491939925
SRX1962719,-0.890566351
SRX1962720,-0.7005632216000001
SRX1962721,-0.6498333343
SRX4892146,-0.0504323881
SRX4892147,-0.0114609037
SRX4892148,0.0120800197
SRX4892149,0.049813272000000006
SRX4892150,-0.0263605191
SRX4892151,-0.0119438743
SRX4892152,-0.0446256114
SRX4892153,-0.08225564070000001
SRX4892154,-0.0830451908
SRX4892155,-0.0041679683
SRX4892156,0.0336901286
SRX4892157,-0.0251584239
SRX4892158,-0.0183419864
SRX4892159,-0.017391222300000002
SRX4892160,-0.0834518629
SRX4892161,-0.0721745659
SRX7620814,0.0930267558
SRX7620815,0.2636680752
SRX7620816,0.2702107234
SRX7620817,-0.7660337148
SRX7620818,-0.6923587214
SRX7620819,-0.9748381174
SRX7620856,-0.42364451350000004
SRX7620857,-2.2571155472
SRX7620858,-0.3620289485
SRX7620859,-2.0700471666
SRX7620860,-0.2100981777
SRX7620861,-2.3316858931
SRX7620862,-0.3067706059
SRX7620863,-1.2994335768
SRX7620864,-0.2650237031
SRX7620865,-1.0101510796
SRX7620866,-0.0551112453
SRX7620867,-1.3172904333
SRX2161502,0.050163539
SRX2161503,-0.0225326501
SRX2161504,-0.027630889000000002
SRX2161505,-0.3187002735
SRX2161506,-0.0699136298
SRX2161507,-0.2095190176
SRX2161508,0.2024725768
SRX2161509,0.39631318460000003
SRX2161510,0.3723609935
SRX2161511,0.1563042876
SRX2161512,0.26851265420000003
SRX2161513,0.2228008351
SRX2161514,-1.218344384
SRX2161515,-1.1553274351
SRX2161516,-1.124263025
SRX2161517,-0.8974471273
SRX2161518,-1.0240526791
SRX2161519,-0.8878488707000001
SRX2161520,-0.7345305185000001
SRX2161521,-0.899342119
SRX2161522,-0.6449236551
SRX2161523,-1.1043171846
SRX2161524,-1.1465414228
SRX2161525,-1.1467285491
