,SP5448_04225
SRX1726505,0.1005196475
SRX1726506,-0.309094546
SRX1726507,0.20857489840000001
SRX1726508,-3.0073538811
SRX1726509,-2.9426844236000003
SRX1726510,-3.4328473702
SRX1726511,-3.0373607935
SRX1726512,-2.9691345835
SRX1726513,-4.0713773472
SRX1081650,0.5316627281
SRX1081651,0.7432067311
SRX1081652,-0.1396372495
SRX1081653,0.4254792325
SRX1081654,0.6995953810000001
SRX1081655,0.6617851885
SRX1081656,-1.3249884479
SRX1081657,0.6573365335
SRX1081658,0.7591742104
SRX1081659,-2.2478941197
SRX1081660,-0.5157856902
SRX1081661,0.1080016919
SRX1081662,0.06561061800000001
SRX1081663,0.8352840258
SRX1081664,0.7415437616
SRX1081665,-1.3369968885999999
SRX1081666,0.8935408475000001
SRX1081668,0.7241405919
SRX1081669,-1.7005474156
SRX1081670,-0.5688327152
SRX1081671,-0.0116790149
SRX1081672,-2.3546130398000003
SRX1081673,-2.9496507738
SRX1081674,-2.764386663
SRX1081675,-2.6744098244
SRX1081676,-2.2608862232
SRX1081677,-2.522481758
SRX1081678,-1.7799867879
SRX1081679,-2.3475347203
SRX1081680,-2.3210981346
SRX1081681,-2.8247374611
SRX1081682,-2.7091599814
SRX1081683,-2.8192198884
SRX1081684,-2.3747880597
SRX1081685,-2.5343545438
SRX1081686,-2.7510884884999998
SRX1081687,-2.6688200786
SRX1081688,-2.4577450371
SRX1081689,-2.5617777848000003
SRX1081690,-2.6837776884
SRX1081691,-2.4469828839
SRX1081692,-2.5464559484000002
SRX1962715,-0.0973402602
SRX1962716,0.0696910998
SRX1962717,0.027649160500000002
SRX1962718,-0.9347650509000001
SRX1962719,-0.9829999089
SRX1962720,-0.8862334161000001
SRX1962721,-0.7623316050000001
SRX4892146,0.0487219156
SRX4892147,0.0219496804
SRX4892148,0.0175903954
SRX4892149,-0.0882619914
SRX4892150,-0.15460032980000002
SRX4892151,-0.41520165940000003
SRX4892152,-0.2338158314
SRX4892153,-0.2780664026
SRX4892154,-0.1576714445
SRX4892155,-0.0624528721
SRX4892156,-0.128115231
SRX4892157,-0.1666559297
SRX4892158,-0.4252575303
SRX4892159,-0.22856940380000002
SRX4892160,-1.5309302059
SRX4892161,-1.8221894615
SRX7620814,0.0618533163
SRX7620815,-0.0945597496
SRX7620816,-0.0652308679
SRX7620817,-4.0863746364
SRX7620818,-4.0905371088
SRX7620819,-3.9613761883
SRX7620856,0.0172260327
SRX7620857,-4.3434490911
SRX7620858,-0.1880056679
SRX7620859,-4.2001433946
SRX7620860,0.0930603195
SRX7620861,-4.5075069409
SRX7620862,0.3121080089
SRX7620863,-3.8817708288
SRX7620864,-0.11122304840000001
SRX7620865,-4.0254922937
SRX7620866,-0.1029476592
SRX7620867,-4.4040429032
SRX2161502,-0.2071956956
SRX2161503,0.3220844433
SRX2161504,-0.1148887477
SRX2161505,0.5808178345
SRX2161506,0.7230536135000001
SRX2161507,0.5438308491
SRX2161508,-1.3782812924
SRX2161509,0.3962373521
SRX2161510,-1.8319070179999999
SRX2161511,0.7312095147000001
SRX2161512,0.7038304172000001
SRX2161513,0.4124266018
SRX2161514,-3.4886971417
SRX2161515,-3.5879611503
SRX2161516,-3.4492420916
SRX2161517,-2.9304279466
SRX2161518,-2.7065222563
SRX2161519,-2.1504928112
SRX2161520,-2.9076904498
SRX2161521,-2.9245814957
SRX2161522,-2.6689179715
SRX2161523,-3.0717897515
SRX2161524,-2.7738403548
SRX2161525,-2.8198371313
