,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,-5.349887199912473e-15,0.12448670020196875,2.0,0.0,-0.0880253898803542,1.0,0.0880253898803435,,,,,,,,
1,fur__wt_dpd,-0.959122477214813,0.36050866217888683,2.0,2.0,-0.7042043575116319,3.0,-1.2140405969179942,,,,,,,,
2,fur__wt_fe,-1.1612699351168012,0.2303266042281479,2.0,4.0,-0.9984044313794076,5.0,-1.3241354388541946,,,,,,,,
3,fur__delfur_dpd,-1.0811199009165773,0.11888267553910045,2.0,6.0,-0.9970571548772792,7.0,-1.1651826469558753,,,,,,,,
4,fur__delfur_fe2,-1.5126532849699514,0.31558191342618375,2.0,8.0,-1.7358033959734318,9.0,-1.2895031739664709,,,,,,,,
5,acid__wt_ph5,-0.7836308352354736,0.19156717190658792,2.0,10.0,-0.6481723889275962,11.0,-0.919089281543351,,,,,,,,
6,acid__delgadx_ph5,-0.5663311073499577,,1.0,12.0,-0.5663311073499577,,,,,,,,,,
7,acid__delgadw_ph5,-0.8361992343875353,0.0654717744890714,2.0,13.0,-0.8824947701050742,14.0,-0.7899036986699965,,,,,,,,
8,acid__delgade_ph5,-0.7636917433439439,0.0018454170143427171,2.0,15.0,-0.7623868364589851,16.0,-0.7649966502289026,,,,,,,,
9,oxidative__wt_pq,-0.7969148530600161,0.13812354967840462,2.0,17.0,-0.6992467544408592,18.0,-0.8945829516791729,,,,,,,,
10,oxidative__deloxyr_pq,-1.724746915648723,0.3484753012762647,2.0,19.0,-1.478337667040251,20.0,-1.9711561642571949,,,,,,,,
11,oxidative__delsoxr_pq,-1.2072609804388859,0.04085229763046928,2.0,21.0,-1.17837404375733,22.0,-1.236147917120442,,,,,,,,
12,oxidative__delsoxs_pq,-1.865720260838322,0.11580429688226437,2.0,23.0,-1.9476062644543115,24.0,-1.783834257222333,,,,,,,,
13,nac_ntrc__wt_csn,-0.4818985095741659,0.4014671418199234,2.0,25.0,-0.1980183711697167,26.0,-0.7657786479786152,,,,,,,,
14,nac_ntrc__wt_cytd,-0.31528715007928554,0.0014287699281778244,2.0,27.0,-0.3162974429842555,28.0,-0.3142768571743156,,,,,,,,
15,nac_ntrc__wt_gln,-0.3967092658676288,0.6532363613424456,2.0,29.0,-0.858617126690498,30.0,0.0651985949552404,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-0.9871228908109306,0.9940237878142631,2.0,31.0,-0.2842419297867273,32.0,-1.690003851835134,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-0.42957070897590544,0.22412135527493568,2.0,33.0,-0.271092978852279,34.0,-0.5880484390995319,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-0.7762862856305301,0.25054031005851,2.0,35.0,-0.9534450378334828,36.0,-0.5991275334275775,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,0.11367149986424059,0.4803532404140752,2.0,37.0,-0.2259895337974839,38.0,0.4533325335259651,,,,,,,,
20,misc__wt_no_te,-1.0029016442700427,0.2712803377418029,2.0,39.0,-1.1947258106898484,40.0,-0.811077477850237,,,,,,,,
21,misc__bw_delcbl,-1.1924078890366046,0.21530748580182837,2.0,41.0,-1.0401625057859054,42.0,-1.3446532722873037,,,,,,,,
22,misc__bw_delfabr,-0.9895101258274535,0.06450746148589478,2.0,43.0,-0.9438964623736472,44.0,-1.0351237892812597,,,,,,,,
23,misc__bw_delfadr,-1.0786291795144045,0.9806542448748331,2.0,45.0,-0.3852019129640369,46.0,-1.772056446064772,,,,,,,,
24,misc__nitr_031,-1.5909657655450944,,1.0,47.0,-1.5909657655450944,,,,,,,,,,
25,omics__wt_glu,-0.0447206947635807,0.17023682748382585,2.0,48.0,-0.1650963098850784,49.0,0.075654920357917,,,,,,,,
26,omics__wt_gly,0.23106602476349344,0.3259219754798591,2.0,50.0,0.4615276637630175,51.0,0.0006043857639694,,,,,,,,
27,omics__wt_thr,0.030787607235976497,0.20870829695200077,2.0,52.0,-0.1167914448286789,53.0,0.1783666593006319,,,,,,,,
28,omics__bw_ac,-2.2295118888126253,0.25856863280892406,2.0,54.0,-2.41234752247395,55.0,-2.0466762551513007,,,,,,,,
29,omics__bw_fum,-1.3247953747333634,0.15186469961459007,2.0,56.0,-1.2174108158130288,57.0,-1.4321799336536982,,,,,,,,
30,omics__bw_glc,-1.011845269778264,0.20977963914907252,2.0,58.0,-1.1601818751754402,59.0,-0.863508664381088,,,,,,,,
31,omics__bw_pyr,-1.474366941323796,0.6534046466874409,2.0,60.0,-1.9363937978552856,61.0,-1.0123400847923063,,,,,,,,
32,ompr__wt_nacl,0.4338933189575144,0.24075715351209123,2.0,62.0,0.2636523030899441,63.0,0.6041343348250847,,,,,,,,
33,ompr__bw_delompr_nacl,0.041177262773756745,0.015152685165462658,2.0,64.0,0.0304626963400733,65.0,0.0518918292074402,,,,,,,,
34,minspan__wt_ade,-2.418556152547252,,1.0,66.0,-2.418556152547252,,,,,,,,,,
35,minspan__wt_glc,-1.9192229392588918,0.48208449456737773,3.0,67.0,-1.4828886767648777,68.0,-1.838032811645123,69.0,-2.436747329366675,,,,,,
36,minspan__wt_glc_anaero,-3.723214538042698,0.1403217890956066,2.0,70.0,-3.6239920494249658,71.0,-3.8224370266604297,,,,,,,,
37,minspan__wt_trp,-2.130208002247966,,1.0,72.0,-2.130208002247966,,,,,,,,,,
38,minspan__bw_delcra_glc,-3.0208673586207238,,1.0,73.0,-3.0208673586207238,,,,,,,,,,
39,minspan__bw_delcra_trp,-3.442225133558217,,1.0,74.0,-3.442225133558217,,,,,,,,,,
40,minspan__bw_delmntr,-2.780379101441149,,1.0,75.0,-2.780379101441149,,,,,,,,,,
41,minspan__bw_delnac_ade,-2.617995650667214,,1.0,76.0,-2.617995650667214,,,,,,,,,,
42,minspan__bw_delnac_glc,-1.9868298901396,,1.0,77.0,-1.9868298901396,,,,,,,,,,
43,cra_crp__wt_ac,-0.4336904958156425,0.6718682377473997,2.0,78.0,0.0413920911593993,79.0,-0.9087730827906844,,,,,,,,
44,cra_crp__wt_fru,-0.6839435684266314,0.33345155489405665,2.0,80.0,-0.4481577127638457,81.0,-0.9197294240894172,,,,,,,,
45,cra_crp__delcra_ac,-1.1058054644318618,0.5285980827494134,2.0,82.0,-1.4795807532661798,83.0,-0.7320301755975437,,,,,,,,
46,cra_crp__delcra_fru,-0.8582113338491271,0.27422383100459646,2.0,84.0,-0.6643058033828231,85.0,-1.052116864315431,,,,,,,,
47,cra_crp__delcra_glc,-0.7961630034974029,0.025198837192946414,2.0,86.0,-0.7783447348402547,87.0,-0.8139812721545511,,,,,,,,
48,rpoB__wt_031,-2.01087306376492,,1.0,88.0,-2.01087306376492,,,,,,,,,,
49,rpoB__wt_044,-1.326539402604761,,1.0,89.0,-1.326539402604761,,,,,,,,,,
50,rpoB__wt_lb,-0.40213966233591303,0.41759393446163845,2.0,90.0,-0.6974231651761083,91.0,-0.1068561594957178,,,,,,,,
51,rpoB__rpoBE546V_031,-1.3722559424593657,,1.0,92.0,-1.3722559424593657,,,,,,,,,,
52,rpoB__rpoBE546V_044,-0.9542908602617676,,1.0,93.0,-0.9542908602617676,,,,,,,,,,
53,rpoB__rpoBE546V_lb,-0.49649760975233187,0.36047417538058824,2.0,94.0,-0.2416038758980891,95.0,-0.7513913436065747,,,,,,,,
54,rpoB__rpoBE546V_glc,-1.7495203612254009,,1.0,96.0,-1.7495203612254009,,,,,,,,,,
55,rpoB__rpoBE672K_glc,1.6462837815156566,0.5285718902718757,2.0,97.0,1.2725270135598217,98.0,2.0200405494714917,,,,,,,,
56,rpoB__rpoBE672K_lb,1.4398084067300285,0.08791777849496057,2.0,99.0,1.3776411493693852,100.0,1.501975664090672,,,,,,,,
57,crp__wt_fru,-1.637618395710898,,1.0,101.0,-1.637618395710898,,,,,,,,,,
58,crp__wt_glyc,-1.0364283007338155,0.032444943412390695,2.0,102.0,-1.0134862612317004,103.0,-1.059370340235931,,,,,,,,
59,crp__delar1_glyc,-0.3295969820710975,0.3992357935810032,2.0,104.0,-0.0472946451375774,105.0,-0.6118993190046176,,,,,,,,
60,crp__delar1ar2_glyc,-0.4693994914254856,0.45240774984894383,3.0,106.0,-0.2528044774097722,107.0,-0.1660081328430349,108.0,-0.9893858640236498,,,,,,
61,crp__delar2_glyc,-0.823029753713649,0.2763342511944609,3.0,109.0,-0.7247877097070408,110.0,-1.1350613954630109,111.0,-0.6092401559708954,,,,,,
62,crp__delcrp_fru,-0.882991955485041,0.15413706727245607,3.0,112.0,-0.7139958680148655,113.0,-1.015847804403814,114.0,-0.9191321940364432,,,,,,
63,crp__delcrp_glc,-0.960384061733485,0.45501289959031915,3.0,115.0,-0.7937720416902073,116.0,-0.6121613185110166,117.0,-1.4752188249992313,,,,,,
64,crp__delcrp_glyc,-0.9196184412921705,0.5067146579832998,3.0,118.0,-0.3761505636500099,119.0,-1.3790802259259505,120.0,-1.0036245343005512,,,,,,
65,glu__glu_ale3,0.6130716085478611,,1.0,121.0,0.6130716085478611,,,,,,,,,,
66,glu__glu_ale4,0.8688385851076417,,1.0,122.0,0.8688385851076417,,,,,,,,,,
67,glu__glu_ale5,-0.0234740198695569,,1.0,123.0,-0.0234740198695569,,,,,,,,,,
68,glu__glu_ale6,1.705449197504954,,1.0,124.0,1.705449197504954,,,,,,,,,,
69,glu__glu_ale8,-0.0682664142442187,,1.0,125.0,-0.0682664142442187,,,,,,,,,,
70,glu__glu_ale9,0.325429571096041,,1.0,126.0,0.325429571096041,,,,,,,,,,
71,glu__glu_ale10,0.0267915812731535,,1.0,127.0,0.0267915812731535,,,,,,,,,,
72,42c__wt_42c,-0.1978685322330051,,1.0,128.0,-0.1978685322330051,,,,,,,,,,
73,42c__42c_ale1,-0.216505982329057,,1.0,129.0,-0.216505982329057,,,,,,,,,,
74,42c__42c_ale2,-0.2827173999507873,,1.0,130.0,-0.2827173999507873,,,,,,,,,,
75,42c__42c_ale3,-1.2171582512257524,,1.0,131.0,-1.2171582512257524,,,,,,,,,,
76,42c__42c_ale4,-0.3117470993458168,,1.0,132.0,-0.3117470993458168,,,,,,,,,,
77,42c__42c_ale5,-0.6087693940114134,,1.0,133.0,-0.6087693940114134,,,,,,,,,,
78,42c__42c_ale6,-1.4067341916982556,,1.0,134.0,-1.4067341916982556,,,,,,,,,,
79,42c__42c_ale8,-1.1173642257268344,,1.0,135.0,-1.1173642257268344,,,,,,,,,,
80,42c__42c_ale9,0.0313060454898149,,1.0,136.0,0.0313060454898149,,,,,,,,,,
81,42c__42c_ale10,-1.0743209067748916,,1.0,137.0,-1.0743209067748916,,,,,,,,,,
82,ssw__wt_ac,-1.226719422320787,,1.0,138.0,-1.226719422320787,,,,,,,,,,
83,ssw__wt_glc,-0.5232875948669755,,1.0,139.0,-0.5232875948669755,,,,,,,,,,
84,ssw__wt_glyc,-2.3461785842890106,,1.0,140.0,-2.3461785842890106,,,,,,,,,,
85,ssw__wt_xyl,-0.645654148432996,,1.0,141.0,-0.645654148432996,,,,,,,,,,
86,ssw__glc_ale1,-2.484238407945775,,1.0,142.0,-2.484238407945775,,,,,,,,,,
87,ssw__glc_ale2,-1.4289889530584612,,1.0,143.0,-1.4289889530584612,,,,,,,,,,
88,ssw__glc_ale3,-2.495776812934514,,1.0,144.0,-2.495776812934514,,,,,,,,,,
89,ssw__glyc_ale1,-2.2965304547249703,,1.0,145.0,-2.2965304547249703,,,,,,,,,,
90,ssw__glyc_ale2,-2.745929422267839,,1.0,146.0,-2.745929422267839,,,,,,,,,,
91,ssw__xyl_ale1,9.26775299088242,,1.0,147.0,9.26775299088242,,,,,,,,,,
92,ssw__xyl_ale2,-1.1132972567271808,,1.0,148.0,-1.1132972567271808,,,,,,,,,,
93,ssw__xyl_ale3,10.190491450865537,,1.0,149.0,10.190491450865537,,,,,,,,,,
94,ssw__glc_ac_ac2,0.0145007574712847,,1.0,150.0,0.0145007574712847,,,,,,,,,,
95,ssw__glc_ac_glc1,10.052885777082578,,1.0,151.0,10.052885777082578,,,,,,,,,,
96,ssw__glc_glyc_glc,-0.9930813425224776,,1.0,152.0,-0.9930813425224776,,,,,,,,,,
97,ssw__glc_glyc_glyc,10.2816951795887,,1.0,153.0,10.2816951795887,,,,,,,,,,
98,ssw__glc_xyl_glc,0.8108842113169272,,1.0,154.0,0.8108842113169272,,,,,,,,,,
99,ssw__glc_xyl_xyl,-0.7563595096892626,,1.0,155.0,-0.7563595096892626,,,,,,,,,,
