sample,new_489666_490525_c
LBexp_1,9.9147
LBexp_2,9.4512
LBexp_3,9.1255
LBtran_1,7.4464
LBtran_2,7.6589
LBtran_3,7.6879
LBstat_1,8.1436
LBstat_2,8.0726
LBstat_3,7.5991
LBGexp_1,9.2969
LBGexp_2,8.95
LBGexp_3,9.1359
LBGtran_2,7.637
LBGtran_3,8.4408
LBGstat_1,7.3337
LBGstat_2,7.212999999999999
LBGstat_3,7.8089
S0_1,7.7582
S0_2,7.7771
S0_3,7.6783
S1_1,8.8525
S1_2,8.5357
S1_3,8.5427
S2_1,8.2434
S2_2,7.5578
S2_3,7.3547
S3_1,8.1032
S3_2,7.6629999999999985
S4_1,7.9655
S4_2,7.3261
S4_3,6.9675
S5_1,7.362
S5_2,7.6018
S5_3,7.4371
S6_1,7.19
S6_2,6.9326
S6_3,7.0197
S6/t_1,8.15
S6/t_2,7.2634
S6_4,7.8108
S6_5,7.8321
S6_6,7.8044
S7_4,8.9808
S7_5,8.8645
S7_6,8.9106
S8_4,8.5867
S8_5,8.692
G135_1,9.7814
G135_3,8.4328
G150_1,9.4673
G150_2,10.7294
G150_3,10.0431
G180_1,9.5327
G180_2,10.0989
G180_3,9.3517
C30_1,9.5936
C30_2,10.1163
C90_1,8.7779
C90_2,8.4328
BI_1,8.4694
BI_2,8.2256
BC_2,8.6544
BC/t_1,8.9899
BC/t_2,9.9465
BC_1,8.1192
Sw_1,9.019
Sw_2,8.1929
BT_1,7.4858
BT_2,7.1934
B36_1,7.194
B36_2,7.3638
B60_1,7.476
B60_2,8.0174
M9exp_1,8.8199
M9exp_2,8.5756
M9exp_3,8.477
M9tran_1,8.3223
M9tran_2,8.5403
M9tran_3,8.4794
M9stat_1,7.7187
M9stat_2,7.8532
M9stat_3,7.5759
M+G_1,9.2503
M+G_2,8.9936
M+G_3,8.8847
Glu_1,9.0845
Glu_2,9.2403
Glu_3,9.2169
Fru_1,8.9493
Fru_2,9.5899
Fru_3,8.744
Mal_1,7.8001
Mal_2,9.1389
Mal_3,8.526
G+S_2,8.4662
G+S_3,8.7494
Pyr_1,8.6171
Pyr_2,9.0564
Pyr_3,9.0858
Gly_1,8.1169
Gly_2,8.3979
Gly_3,8.8739
Glucon_1,8.9122
Glucon_2,8.9565
Glucon_3,8.7393
aero_1,10.2012
aero_2,8.4222
aero_3,8.8118
nit_1,8.9279
nit_2,8.9501
nit_3,8.4612
ferm_1,8.5055
ferm_2,8.5639
ferm_3,9.4495
T-5.40H_1,9.1115
T-4.40H_1,9.0678
T-3.40H_1,8.8595
T-2.40H_1,8.5789
T-1.40H_1,8.3023
T-1.10H_1,8.2602
T-0.40H_1,8.3015
T0.0H_1,7.8543
T0.30H_1,7.7970000000000015
T1.0H_1,7.5624
T1.30H_1,7.7907
T2.0H_1,7.8986
T2.30H_1,7.9508
T3.0H_1,7.8582
T3.30H_1,8.1365
T4.0H_1,7.9476
T5.0H_1,7.944
HPh_1,9.1777
HPh_2,8.7105
HPh_3,8.9847
LPh_1,8.9964
LPh_2,9.6612
LPh_3,9.0528
LPhT_1,7.8234
LPhT_2,7.4852
LPhT_3,7.8885
SMMPr_1,8.3574
SMMPr_2,8.4904
SMMPr_3,8.3293
HiTm_1,7.6211
HiTm_2,7.857
HiTm_3,7.8502
LoTm_1,9.0745
LoTm_2,8.4898
LoTm_3,8.6125
HiOs_1,8.1874
HiOs_2,8.4601
HiOs_3,8.3395
BMM_1,9.1134
BMM_2,8.9297
BMM_3,9.1099
Heat_1,9.0839
Heat_2,8.6842
Heat_3,8.5107
Cold_1,9.7715
Cold_2,9.1988
Cold_3,8.7844
Etha_1,7.5791
Etha_2,7.8355
Etha_3,7.3148
SMM_1,8.6823
SMM_2,8.6717
SMM_3,8.5661
Salt_1,8.0822
Salt_2,7.6594
Salt_3,7.443
Mt0_1,10.1749
Mt0_3,9.9693
M0t45_1,8.5801
M0t45_2,8.9143
M0t45_3,8.618
M0t90_1,7.5231
M0t90_2,7.6254
M0t90_3,7.4245
M40t45_1,8.2565
M40t45_2,7.6429
M40t45_3,9.039
M40t90_1,7.2798
M40t90_2,7.6329
M40t90_3,7.5503
dia0_1,8.7614
dia0_2,8.957
dia0_3,8.7524
dia5_1,8.5779
dia5_2,9.9524
dia5_3,9.8604
dia15_1,11.2723
dia15_2,11.2806
dia15_3,8.8606
Diami_1,10.1905
Diami_2,10.0749
Diami_3,10.4736
Paraq_1,10.7653
Paraq_2,10.9672
Paraq_3,9.3297
H2O2_1,10.7733
H2O2_2,11.041
H2O2_3,11.3947
Oxctl_1,10.0172
Oxctl_2,10.0343
Oxctl_3,10.3945
GM-0.1_1,8.3793
GM-0.2_1,8.4612
GM+5_1,8.2983
GM+15_1,8.4687
GM+25_1,8.8958
GM+45_1,8.8726
GM+60_1,8.8508
GM+90_1,8.9442
GM+120_1,8.7745
GM+150_1,8.9445
GM-0.1_2,8.7099
GM-0.2_2,8.4187
GM+5_2,8.3769
GM+10_2,8.2855
GM+15_2,8.3326
GM+25_2,8.4304
GM+45_2,8.0862
GM+60_2,8.2864
