,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,0.9173190027769024,3.0,0.0,0.050069625400000005,6.0,-0.9413283941,12.0,0.8912587687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.8722031530666667,0.4495452978392722,3.0,1.0,-0.5299538730000001,7.0,-1.3813219462,13.0,-0.70533364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-2.9922236561333335,1.508872040373259,3.0,2.0,-2.1919513658,8.0,-4.7326463491,14.0,-2.0520732535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-7.014773260766667,1.0732754865522371,3.0,3.0,-6.2652221467,9.0,-8.2442710625,15.0,-6.5348265731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-8.824386365466667,0.9950067681988132,3.0,4.0,-8.6163061358,10.0,-9.9069792036,16.0,-7.949873757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-8.732743122033334,0.2747600812900263,3.0,5.0,-8.4345876736,11.0,-8.9757388887,17.0,-8.7879028038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-2.7618439204,0.223547093035582,2.0,18.0,-2.9199155858,71.0,-2.603772255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.8307846218,0.5635403148335663,3.0,19.0,0.6888273391,70.0,1.4517303384,205.0,0.3517961879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.8578497507,1.8821312604149962,8.0,20.0,-4.7559496495,32.0,0.4998333641,55.0,0.1264840954,67.0,-0.8448620928,126.0,0.4343150861,147.0,0.5830893903000001,203.0,-0.3722749528,210.0,-2.5334332464,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.23232804303333332,0.604702259255266,3.0,21.0,-0.079309921,34.0,-0.1529871144,61.0,0.9292811645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,1.6460693205125,0.555046659711321,8.0,22.0,1.7927769621,104.0,2.4714116415,111.0,1.9019278810000002,133.0,2.2656184651,165.0,1.1696659987,238.0,1.2499248436000001,265.0,0.8889808024,270.0,1.4282479697000001,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,0.09006437662857143,0.7285129492131702,7.0,23.0,0.1332714636,56.0,-0.2696179724,82.0,-0.8326860189,118.0,0.9714161043,134.0,0.28469301010000003,137.0,1.0004494998,227.0,-0.6570754501,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.268260586525,0.4864012051850114,4.0,24.0,-0.38401958550000004,101.0,-0.39129786040000003,139.0,-0.7201365746,149.0,0.4224116744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-0.06386493127500001,0.5441735120469792,4.0,25.0,0.1444703203,123.0,-0.22205751210000002,155.0,-0.7287365559,191.0,0.5508640226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.9713846139666668,0.05950648516420191,3.0,26.0,1.0324003626,59.0,0.9135119705,159.0,0.9682415088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
