,-0.2965846860947141,-0.2509562728493735,-0.20532785960403288,-0.15969944635869227,-0.11407103311335165,-0.06844261986801103,-0.02281420662267042,0.022814206622670197,0.06844261986801081,0.11407103311335143,0.15969944635869204,0.20532785960403266,0.2509562728493733,0.2965846860947139,0.3422130993400545,0.3878415125853951,0.43346992583073574,0.47909833907607635,0.524726752321417,0.5703551655667576
thresh,-0.09125682649068126,0.09125682649068126,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,2,6,2743,2814,4,0,0,0,0,0,0,0,1,0,0,0
MexZ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unreg_genes,[],[],[],[],['PA2017' 'PA2021'],[],[],[],[],[],[],[],[],[],[],[],['mexZ'],[],[],[]
MexZ_genes,['PA2019' 'PA2018'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
