,BSU_18350
LBexp_1,8.9972
LBexp_2,9.5197
LBexp_3,9.3801
LBtran_1,11.9325
LBtran_2,11.1668
LBtran_3,11.127
LBstat_1,12.982
LBstat_2,13.109
LBstat_3,13.041
LBGexp_1,7.9382
LBGexp_2,8.1614
LBGexp_3,8.0158
LBGtran_2,10.1449
LBGtran_3,10.1453
LBGstat_1,9.1508
LBGstat_2,8.9284
LBGstat_3,9.5783
S0_1,11.2044
S0_2,11.0062
S0_3,11.3051
S1_1,12.1214
S1_2,12.2425
S1_3,12.3586
S2_1,12.9034
S2_2,12.9727
S2_3,13.0893
S3_1,12.5841
S3_2,12.4801
S4_1,12.4504
S4_2,12.5175
S4_3,11.8851
S5_1,12.2308
S5_2,12.3316
S5_3,12.4958
S6_1,11.6194
S6_2,10.0523
S6_3,11.8268
S6/t_1,11.14
S6/t_2,9.3667
S6_4,11.2009
S6_5,11.7519
S6_6,11.9081
S7_4,11.5636
S7_5,11.2623
S7_6,11.2913
S8_4,11.0027
S8_5,10.389
G135_1,7.8024000000000004
G135_3,7.5921
G150_1,7.9288
G150_2,7.7371
G150_3,7.9984
G180_1,7.6319
G180_2,7.5792
G180_3,7.3002
C30_1,8.826
C30_2,8.7902
C90_1,10.3915
C90_2,10.649000000000001
BI_1,12.1158
BI_2,12.4679
BC_2,13.3151
BC/t_1,12.8276
BC/t_2,13.1271
BC_1,12.7836
Sw_1,12.3634
Sw_2,12.7089
BT_1,13.0803
BT_2,12.4736
B36_1,12.2687
B36_2,12.0917
B60_1,12.2256
B60_2,11.7921
M9exp_1,10.8462
M9exp_2,10.4322
M9exp_3,9.9082
M9tran_1,11.0542
M9tran_2,11.2248
M9tran_3,11.3006
M9stat_1,11.7181
M9stat_2,11.3608
M9stat_3,11.1947
M+G_1,10.6488
M+G_2,10.1588
M+G_3,10.2382
Glu_1,10.6754
Glu_2,10.6193
Glu_3,10.8808
Fru_1,10.4283
Fru_2,11.3741
Fru_3,10.5785
Mal_1,10.877
Mal_2,10.6821
Mal_3,10.8568
G+S_2,12.1103
G+S_3,12.06
Pyr_1,11.5166
Pyr_2,11.5969
Pyr_3,11.6427
Gly_1,10.6173
Gly_2,11.2989
Gly_3,9.7478
Glucon_1,10.7689
Glucon_2,10.909
Glucon_3,10.171
aero_1,10.0886
aero_2,9.764
aero_3,10.5114
nit_1,11.6754
nit_2,12.2204
nit_3,11.9004
ferm_1,11.705
ferm_2,11.6798
ferm_3,12.2495
T-5.40H_1,11.5441
T-4.40H_1,11.4734
T-3.40H_1,11.3236
T-2.40H_1,11.3726
T-1.40H_1,11.4619
T-1.10H_1,11.5904
T-0.40H_1,11.2651
T0.0H_1,11.3071
T0.30H_1,11.3415
T1.0H_1,11.1519
T1.30H_1,11.2816
T2.0H_1,11.4317
T2.30H_1,12.4701
T3.0H_1,11.9698
T3.30H_1,12.3423
T4.0H_1,12.3058
T5.0H_1,11.6342
HPh_1,9.5934
HPh_2,9.4252
HPh_3,9.4982
LPh_1,9.5138
LPh_2,10.0479
LPh_3,9.5295
LPhT_1,10.4435
LPhT_2,10.3742
LPhT_3,10.7677
SMMPr_1,11.7672
SMMPr_2,11.7973
SMMPr_3,11.8044
HiTm_1,11.684
HiTm_2,10.5272
HiTm_3,11.1679
LoTm_1,11.7519
LoTm_2,11.4919
LoTm_3,11.2592
HiOs_1,11.8856
HiOs_2,11.6539
HiOs_3,11.830400000000001
BMM_1,9.8634
BMM_2,9.6377
BMM_3,9.6836
Heat_1,9.3228
Heat_2,9.0566
Heat_3,9.155100000000001
Cold_1,10.633
Cold_2,9.6745
Cold_3,9.3976
Etha_1,11.5236
Etha_2,10.8116
Etha_3,11.1353
SMM_1,10.529
SMM_2,10.6099
SMM_3,10.6118
Salt_1,10.5442
Salt_2,10.6046
Salt_3,10.6
Mt0_1,9.7292
Mt0_3,9.4703
M0t45_1,10.9359
M0t45_2,10.0124
M0t45_3,11.35
M0t90_1,11.6131
M0t90_2,12.7864
M0t90_3,12.3857
M40t45_1,10.7697
M40t45_2,12.3085
M40t45_3,11.3039
M40t90_1,11.9317
M40t90_2,12.4149
M40t90_3,12.5259
dia0_1,9.0749
dia0_2,9.4339
dia0_3,9.8817
dia5_1,8.9059
dia5_2,8.8453
dia5_3,8.7835
dia15_1,8.2395
dia15_2,8.0171
dia15_3,8.0522
Diami_1,7.7101
Diami_2,7.6704
Diami_3,8.0237
Paraq_1,8.3925
Paraq_2,8.4467
Paraq_3,7.7001
H2O2_1,8.1473
H2O2_2,8.5293
H2O2_3,8.4547
Oxctl_1,8.5016
Oxctl_2,8.4833
Oxctl_3,8.6062
GM-0.1_1,10.5638
GM-0.2_1,10.7071
GM+5_1,10.4718
GM+15_1,10.664
GM+25_1,10.682
GM+45_1,10.4911
GM+60_1,10.4616
GM+90_1,10.483
GM+120_1,9.8194
GM+150_1,10.6347
GM-0.1_2,10.5087
GM-0.2_2,10.4392
GM+5_2,10.3627
GM+10_2,10.2576
GM+15_2,9.7858
GM+25_2,9.7358
GM+45_2,8.9322
GM+60_2,9.2431
GM+90_2,10.0096
GM+150_2,11.1455
GM-0.1_3,10.5651
GM-0.2_3,10.4419
GM+5_3,10.772
GM+10_3,9.5351
GM+15_3,10.2162
GM+25_3,9.7383
GM+45_3,9.5383
GM+60_3,9.5342
GM+90_3,9.8287
GM+120_3,10.1602
