,PSPTO_4578
SRX1828913,-0.1481103198
SRX1828914,1.3325794586
SRX1828915,0.13239159620000002
SRX1828916,0.6853679609000001
SRX1828917,0.0157187237
SRX1828918,1.797429099
SRX3983989,-0.0053182635
SRX3983990,0.10933924090000001
SRX3983993,-0.1803331738
SRX3983994,-0.06664605400000001
SRX3983995,-0.1188931453
SRX3983996,0.3402302136
SRX3983997,-0.19033050640000002
SRX3983998,-0.0394652525
SRX3983999,-0.3740685918
SRX3984000,-0.3453823642
SRX3984001,-0.1017325117
SRX3984002,-0.5284446005
SRX3984003,0.5186589345
SRX3984004,-0.0608947123
SRX3984005,-0.41188663210000004
SRX3984006,0.4111534015
SRX3984007,-0.10691495520000001
SRX3984008,-0.3789825652
SRX3984009,1.1153072446
SRX3984010,-0.2928254037
SRX3984011,0.6243130594
SRX3984012,0.6746571504000001
SRX3984013,1.237741962
SRX3984014,0.0748757469
SRX3984015,0.2942579571
SRX3984016,0.1629507859
SRX3984017,-0.2721146908
SRX3984019,-0.1017918904
SRX3984020,-0.3670270111
SRX3984021,0.2806308818
SRX3984022,0.11060596290000001
SRX3984023,0.089891521
SRX3984024,0.2239527056
SRX3984025,0.0712147406
SRX3984026,-0.4883973338
SRX3984027,-0.2166806886
SRX3984028,-0.1020071255
SRX3984029,-0.026749677500000003
SRX3984031,0.9996210656000001
SRX3984032,0.06829350890000001
SRX3984034,0.1120923811
SRX3984035,-1.0093805427
SRX3984036,0.48476422280000003
SRX3984037,-0.2081591411
SRX3984038,0.3326544664
SRX3984039,0.6118712513
SRX3984040,-0.3176361897
SRX3984041,0.5335486156
SRX3984042,-0.36571618110000004
SRX3984043,-0.4827373642
SRX3984045,0.9386728438
SRX3984046,-0.2716130523
SRX3984047,0.6645117530000001
SRX3984048,0.08730904610000001
SRX3984049,0.0599885229
SRX3984050,0.25472554540000003
SRX3984051,0.6401534830000001
SRX3984052,0.3835889719
SRX3984056,0.3109729021
SRX3984057,0.4166816272
SRX3984058,0.0782760777
SRX3984059,0.16666614770000002
SRX3984061,0.151097688
SRX3984062,0.21374936690000002
SRX3984063,0.0639592804
SRX3984064,0.3639140857
SRX3984065,0.1280929827
SRX3984066,-0.0694641993
SRX3984067,0.7431313482
SRX3984068,0.2687461666
SRX3984069,-0.0653486395
SRX3984070,0.23069921980000002
SRX3984071,0.13239193770000002
SRX3984073,-0.21896010270000002
SRX3984074,-0.08651071340000001
SRX3984077,0.3213312524
SRX3984078,0.1454755582
SRX3984079,1.0890549879
SRX3984080,0.0696291502
SRX3984082,0.39911561240000004
SRX3984084,0.8398923989
SRX6997963,0.4971225402
SRX6997964,-0.1553889145
SRX6997965,-0.1021380544
SRX6997967,0.44322393720000003
SRX6997968,0.33674824140000004
SRX6997969,-0.2678569729
SRX6997971,-0.9403464774
SRX6997972,0.12527769700000002
SRX6997973,-0.3588960466
SRX3159100,-0.1726613646
SRX3159101,0.5770747898
SRX3159102,-0.0223941509
SRX3159103,-0.3820192743
SRX3159000,0.8720984604
SRX3159001,0.8891355289
SRX3159002,0.8236272788000001
SRX3159003,-0.072540715
SRX3159004,0.7642044253
SRX3159005,0.7101994696
SRX3159006,1.0054841199
SRX3159007,0.330586786
SRX3159008,0.8343429074000001
SRX3159009,0.23985775010000002
SRX3159010,-0.1844013257
SRX3159012,0.5512359312
SRX3159013,0.30729356010000003
SRX3159014,1.1055265495
SRX3159015,0.7210030494
SRX3159016,0.6243247551000001
SRX3159017,0.1328727401
SRX3159018,-0.2750251018
SRX3159019,-0.7753786279
SRX3159020,-0.1367904101
SRX3159021,-0.9961209223
SRX3159022,0.3017952298
SRX3159023,0.34483700110000004
SRX3159024,0.035314382000000005
SRX3159025,-0.5690334302
SRX3159026,0.4336287579
SRX3159027,0.3403503109
SRX3159028,1.002617544
SRX3159029,0.31487192610000003
SRX3159030,0.7127229255
SRX3159034,-0.29140652780000004
SRX3159036,0.2096235506
SRX3159037,0.0647668995
SRX3159041,0.5433599892000001
SRX3159042,0.1329901991
SRX3159043,-0.36448962030000004
SRX3159045,0.5139799765
SRX3159047,0.8790429620000001
SRX3159048,-0.9725891937000001
SRX3159049,0.9885807188000001
SRX3159050,0.3162487748
SRX3159051,0.9095683284
SRX3159052,1.3903051967
SRX3159053,1.8032940933
SRX3159054,1.0683057355
SRX3159055,0.6763299176
SRX3159056,-0.3186231082
SRX3159057,0.8374321755
SRX3159058,-0.040539958
SRX3159060,0.7773200935
SRX3159061,0.22411790820000002
SRX3159062,-1.2800606948
SRX3159063,0.4595354749
SRX3159066,0.5672028409000001
SRX3159069,0.4512504686
SRX3159070,0.7902741246
SRX3159071,0.2732014752
SRX3159073,1.0470698368
SRX3159074,0.5535920008
SRX3159075,0.3513172314
SRX3159076,1.3531732721
SRX3159080,1.1497247897
SRX3159082,0.47406030920000003
SRX3159083,0.1825850213
SRX3159086,0.2034647571
SRX3159087,0.3743547135
SRX3159088,-0.0640906505
SRX3159089,1.4705833025000001
SRX3159090,0.8094128497
SRX3159091,0.1192742715
SRX3159092,-0.6375976007
SRX3159093,0.0879975286
SRX3159094,0.6984773308000001
SRX3159095,0.8068009254
SRX3159096,-0.5590988623
SRX3159097,-1.1636494165
SRX3159098,0.569393098
SRX3159099,1.0836747803
SRX3158988,-0.0170247409
SRX3158989,0.0609367969
SRX3158990,-0.17851138660000002
SRX3158991,0.026290688700000002
SRX3158992,-0.11575491410000001
SRX3158996,0.132779655
SRX3644656,-0.1523528942
SRX3644657,0.14122384270000002
SRX3644658,0.0111290516
SRX3644659,-0.36516908730000003
SRX3644660,-0.0574842447
SRX3644661,-0.1494701139
SRX3644662,-0.6453526886000001
SRX3644663,-0.0327765865
SRX3644664,-1.3812200853
SRX3644665,-0.6979120845
SRX3644666,-0.9582610785000001
SRX3644667,-1.4331661338
SRX3644668,-0.6453515040000001
SRX3644669,-0.3505850267
SRX3644670,-0.39803606420000004
SRX3644671,-0.6899537226
SRX3644672,-1.2360380789
SRX3644673,-0.7429904559
