,new_1240279_1240355
LBexp_1,10.6456
LBexp_2,8.5904
LBexp_3,9.2502
LBtran_1,7.4734
LBtran_2,7.5969999999999995
LBtran_3,8.1396
LBstat_1,7.5598
LBstat_2,7.6563
LBstat_3,7.6456
LBGexp_1,10.4622
LBGexp_2,9.5491
LBGexp_3,10.33
LBGtran_2,7.7858
LBGtran_3,8.5012
LBGstat_1,7.8246
LBGstat_2,7.7195
LBGstat_3,7.9965
S0_1,7.4275
S0_2,7.6519
S0_3,7.7122
S1_1,9.3342
S1_2,9.0194
S1_3,9.5009
S2_1,8.3486
S2_2,7.6568000000000005
S2_3,7.2381
S3_1,8.0643
S3_2,8.0839
S4_1,9.9566
S4_2,9.4213
S4_3,9.187
S5_1,10.0501
S5_2,9.8506
S5_3,10.1882
S6_1,9.6274
S6_2,9.4002
S6_3,9.455
S6/t_1,9.9465
S6/t_2,9.0161
S6_4,8.9604
S6_5,9.366
S6_6,9.7676
S7_4,9.8629
S7_5,9.8059
S7_6,10.0259
S8_4,9.196
S8_5,9.7882
G135_1,10.732
G135_3,8.9128
G150_1,10.0255
G150_2,10.9828
G150_3,10.3575
G180_1,10.4847
G180_2,10.5062
G180_3,9.8786
C30_1,9.2869
C30_2,9.2338
C90_1,9.5722
C90_2,9.6252
BI_1,8.547
BI_2,8.4775
BC_2,7.5351
BC/t_1,7.604
BC/t_2,8.6228
BC_1,7.5847
Sw_1,7.0812
Sw_2,7.2204
BT_1,8.8315
BT_2,8.5851
B36_1,7.3544
B36_2,7.402
B60_1,7.4329
B60_2,7.487
M9exp_1,10.5348
M9exp_2,10.2991
M9exp_3,10.1911
M9tran_1,9.4296
M9tran_2,9.3789
M9tran_3,9.5392
M9stat_1,7.8537
M9stat_2,7.962
M9stat_3,7.5858
M+G_1,9.8585
M+G_2,9.9746
M+G_3,10.0101
Glu_1,10.1376
Glu_2,9.9814
Glu_3,9.7044
Fru_1,10.0346
Fru_2,9.7447
Fru_3,9.5323
Mal_1,8.8047
Mal_2,9.0378
Mal_3,9.5053
G+S_2,8.9664
G+S_3,9.0069
Pyr_1,8.6541
Pyr_2,9.0227
Pyr_3,8.8924
Gly_1,7.9350000000000005
Gly_2,8.4165
Gly_3,8.1607
Glucon_1,8.9416
Glucon_2,8.309
Glucon_3,8.5598
aero_1,10.9453
aero_2,8.8672
aero_3,9.4784
nit_1,9.2384
nit_2,8.837
nit_3,9.1477
ferm_1,9.2121
ferm_2,8.136
ferm_3,9.645199999999999
T-5.40H_1,10.2825
T-4.40H_1,10.0733
T-3.40H_1,10.0419
T-2.40H_1,9.7731
T-1.40H_1,9.7024
T-1.10H_1,9.4809
T-0.40H_1,9.4793
T0.0H_1,9.1568
T0.30H_1,7.677
T1.0H_1,7.3257
T1.30H_1,7.8269
T2.0H_1,8.0304
T2.30H_1,7.8411
T3.0H_1,7.6232
T3.30H_1,7.9463
T4.0H_1,7.8641000000000005
T5.0H_1,7.9155
HPh_1,10.5711
HPh_2,9.8743
HPh_3,9.9659
LPh_1,10.795
LPh_2,10.6776
LPh_3,10.1438
LPhT_1,9.5196
LPhT_2,9.4529
LPhT_3,9.5579
SMMPr_1,9.6744
SMMPr_2,9.653
SMMPr_3,9.761800000000001
HiTm_1,7.9122
HiTm_2,9.0826
HiTm_3,9.3081
LoTm_1,8.2568
LoTm_2,8.1992
LoTm_3,8.2788
HiOs_1,9.5407
HiOs_2,9.3591
HiOs_3,9.4172
BMM_1,11.0358
BMM_2,11.1482
BMM_3,11.5572
Heat_1,11.9481
Heat_2,11.6161
Heat_3,11.537
Cold_1,8.8033
Cold_2,8.535
Cold_3,8.4486
Etha_1,7.6794
Etha_2,7.9303
Etha_3,7.6265
SMM_1,10.1271
SMM_2,9.9079
SMM_3,9.9185
Salt_1,10.9169
Salt_2,10.8987
Salt_3,11.1111
Mt0_1,10.1652
Mt0_3,10.0911
M0t45_1,8.5751
M0t45_2,9.1145
M0t45_3,9.1819
M0t90_1,7.426
M0t90_2,7.4055
M0t90_3,7.3938
M40t45_1,9.1044
M40t45_2,7.5785
M40t45_3,9.3515
M40t90_1,7.2226
M40t90_2,7.1675
M40t90_3,7.2735
dia0_1,9.4228
dia0_2,9.864
dia0_3,9.6545
dia5_1,9.1412
dia5_2,11.0437
dia5_3,11.8889
dia15_1,14.2397
dia15_2,13.8939
dia15_3,9.7522
Diami_1,12.26
Diami_2,13.0758
Diami_3,13.1932
Paraq_1,11.4143
Paraq_2,12.6813
Paraq_3,10.6753
H2O2_1,13.2103
H2O2_2,13.4446
H2O2_3,13.4942
Oxctl_1,10.4719
Oxctl_2,10.8721
Oxctl_3,11.6878
GM-0.1_1,9.6329
GM-0.2_1,9.6514
GM+5_1,9.641
GM+15_1,10.0558
GM+25_1,10.266
GM+45_1,10.37
GM+60_1,10.1567
GM+90_1,10.3102
GM+120_1,9.043
GM+150_1,9.8201
GM-0.1_2,10.2075
GM-0.2_2,10.3303
GM+5_2,10.1704
GM+10_2,10.119
GM+15_2,7.4675
GM+25_2,10.5126
GM+45_2,9.3037
GM+60_2,9.2365
GM+90_2,10.3376
GM+150_2,8.1635
GM-0.1_3,10.3986
GM-0.2_3,9.9285
GM+5_3,10.051
GM+10_3,9.1836
GM+15_3,9.5707
GM+25_3,9.4178
GM+45_3,8.8889
GM+60_3,9.277
GM+90_3,9.8808
GM+120_3,9.7713
GM+150_3,9.6509
MG-0.1_1,10.1943
MG+5_1,10.3157
MG+10_1,10.8947
MG+15_1,10.143
MG+25_1,10.5885
MG+45_1,10.1913
MG+120_1,9.009
MG+150_1,8.9931
MG-0.1_2,9.3385
MG-0.2_2,9.8796
MG+5_2,9.4831
MG+10_2,10.5403
MG+15_2,11.0376
MG+25_2,10.1458
MG+45_2,9.6668
MG+60_2,10.2331
MG+90_2,9.5639
MG+120_2,9.7253
MG-0.1_3,10.7998
MG-0.2_3,10.205
MG+5_3,10.0621
MG+10_3,9.4348
MG+15_3,10.7142
MG+25_3,10.6155
MG+45_3,10.9311
MG+60_3,10.1396
MG+90_3,10.3463
MG+120_3,9.5256
MG+150_3,9.0253
