,SACI_RS01305
SRX5495523,-0.08135491537374584
SRX5495524,-0.24630426343191306
SRX5495525,1.3312126346850979
SRX5495526,1.541283959053528
SRX6762909,-0.20296129153917164
SRX6762910,0.20296129153917075
SRX6762911,0.09831042094640274
SRX6762912,-0.053863270380659856
SRX3467357,0.08292513921426448
SRX3467358,-0.08292513921426536
SRX3467359,0.12808574202967635
SRX3467360,-0.00828744671665671
SRX3565164,-0.2907350032782645
SRX3565165,1.0197215323450337
SRX3565166,0.8786720671132073
SRX3565167,0.4832658368936249
SRX3565168,1.1114371498006657
SRX3565169,1.1699758439011676
SRX3565170,0.36790725233175614
SRX3565171,0.4791452620417598
SRX3565172,0.7745187089125389
SRX3565173,0.12864467000526592
SRX3565174,0.7866938558757797
SRX3565176,0.901524191835068
SRX3565177,1.1314672849393217
SRX3565178,1.1378373975356741
SRX3565179,0.4812009067110532
SRX3565180,0.12809656995849572
SRX3565181,0.7285190092839997
SRX3565182,0.40151481090667307
SRX3565183,0.7587436824893121
SRX3565184,0.6623871531021246
SRX3565185,0.7773582887468091
SRX3565186,1.0392048103776972
SRX3565187,0.87847930034218
SRX3565188,-0.4560408292633058
SRX3565191,-0.4011047545349609
SRX3565192,0.4655645795293255
SRX3565193,0.6283379770520403
SRX3565194,0.2205444167327224
SRX3565195,0.5621358714883025
SRX3565197,0.9735358446483042
SRX3565198,1.0300349302804577
SRX3565199,0.2942721928957761
SRX3565200,0.1051235531156438
SRX3565201,0.3575454367919617
SRX3565202,1.12722035722971
SRX3565203,0.27616632634000826
SRX3565204,0.2065253572790544
SRX3565205,0.7026494540053081
SRX3565206,0.1626384333197688
SRX3565208,0.7382397822931726
SRX3565209,0.6750844866307508
SRX3565210,-0.018912891732121292
SRX3565211,0.19072630323293893
SRX4001511,0.09068184061727892
SRX4001513,-0.09068184061727802
SRX4001514,0.7991284774117995
SRX4001515,0.2880025552323993
SRX4001516,0.8876405676539392
SRX4001517,0.6736943548199346
SRX4001518,0.2259919875621934
SRX4001519,0.7014154900904197
SRX4001520,0.6722580598909875
SRX4001521,0.30422042218966805
SRX4001522,0.6766228482193588
SRX4001523,0.4755623027030955
SRX4001524,0.2094112218729567
SRX4001525,0.8711190911199527
SRX4001526,0.6221663251458365
SRX4001528,0.6297150792632733
SRX3823521,0.02566819074342952
SRX3823522,-0.005125306251769325
SRX3823523,-0.020542884491659308
SRX3823524,0.1745088044027634
SRX3823525,0.1374052951279232
SRX3823526,-0.08561754333348581
SRX3823527,0.1912641754225426
SRX3823528,0.038646737782575435
SRX3823529,0.05979356670589109
SRX3823530,0.21571421661763512
SRX3823531,0.13937060865503614
SRX3823532,0.3063223651862934
SRX3823533,0.4457692795912465
SRX3823534,0.46818913500687304
SRX3823536,0.314879628745139
SRX3823537,0.5685502764293453
SRX3823538,0.5374204980352992
SRX3823539,0.9033070109061524
SRX5653264,0.11510518724483898
SRX5653265,0.1486026197053283
SRX5653266,0.19435550093705967
SRX5653267,0.13004828325739126
SRX5653268,-0.16161014182602873
SRX5653269,0.031561858568639245
