,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,9.5310797132,0.04182930638901171,2.0,0.0,9.501501927,1.0,9.5606574994,,,,,,,,
1,Fur__wt_dpd,9.4386864028,0.03570825265970453,2.0,2.0,9.4639359504,3.0,9.4134368552,,,,,,,,
2,Fur__wt_fe,9.28157257525,0.018435361527894854,2.0,4.0,9.2685368061,5.0,9.2946083444,,,,,,,,
3,Fur__delfur_dpd,9.33469078245,0.07588763631987132,2.0,6.0,9.2810301202,7.0,9.3883514447,,,,,,,,
4,Fur__delfur_fe2,9.2548202663,0.01906160690098699,2.0,8.0,9.2682988578,9.0,9.2413416748,,,,,,,,
5,Acid__wt_ph5,9.510582019400001,0.03728494564252431,2.0,10.0,9.4842175815,11.0,9.536946457300001,,,,,,,,
6,Acid__delgadx_ph5,9.5024142387,0.013506806544794898,2.0,12.0,9.4928634842,13.0,9.5119649932,,,,,,,,
7,Acid__delgadw_ph5,9.47595849115,0.03251698705451097,2.0,14.0,9.4989514732,15.0,9.4529655091,,,,,,,,
8,Acid__delgade_ph5,9.5111649139,0.05582697161206509,2.0,16.0,9.4716892837,17.0,9.5506405441,,,,,,,,
9,Oxidative__wt_pq,8.9082180901,0.057863728914240915,2.0,18.0,8.867302255,19.0,8.9491339252,,,,,,,,
10,Oxidative__deloxyr_pq,9.22555344315,0.04589821214207477,2.0,20.0,9.2580083802,21.0,9.1930985061,,,,,,,,
11,Oxidative__delsoxr_pq,9.051191545350001,0.016367095123285824,2.0,22.0,9.0627648293,23.0,9.0396182614,,,,,,,,
12,Oxidative__delsoxs_pq,9.01909190405,0.03084281798769236,2.0,24.0,8.997282738300001,25.0,9.0409010698,,,,,,,,
13,Nac/NtrC__wt_csn,9.1282499835,0.0357876297799557,2.0,26.0,9.1029443078,27.0,9.1535556592,,,,,,,,
14,Nac/NtrC__wt_cytd,9.292027529999999,0.044182131937096684,2.0,28.0,9.3232690151,29.0,9.2607860449,,,,,,,,
15,Nac/NtrC__wt_gln,9.0871573171,0.022078997423559836,2.0,30.0,9.1027695259,31.0,9.0715451083,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,9.13357053945,0.0703309194214617,2.0,32.0,9.1833020095,33.0,9.0838390694,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,9.408580753599999,0.04077154181950173,2.0,34.0,9.4374105873,35.0,9.3797509199,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,9.24049756775,7.574082362825231e-05,2.0,36.0,9.2404440109,37.0,9.2405511246,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,9.58739007645,0.03866120956176677,2.0,38.0,9.6147276799,39.0,9.560052473,,,,,,,,
20,Misc__wt_no_te,9.451339515,0.09751430792997744,2.0,40.0,9.3823864866,41.0,9.5202925434,,,,,,,,
21,Misc__bw_delcbl,9.7678023719,0.022074002138414758,2.0,42.0,9.7521936953,43.0,9.7834110485,,,,,,,,
22,Misc__bw_delfabr,9.77619934085,0.0023467118321445083,2.0,44.0,9.774539965,45.0,9.7778587167,,,,,,,,
23,Misc__bw_delfadr,9.7218108242,0.01685536020457928,2.0,46.0,9.7337293637,47.0,9.7098922847,,,,,,,,
24,Misc__nitr_031,9.4796623882,,1.0,48.0,9.4796623882,,,,,,,,,,
25,Omics__wt_glu,9.42289842095,0.04611251824694119,2.0,49.0,9.3902919466,50.0,9.4555048953,,,,,,,,
