sample,USA300HOU_RS15640
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,0.0
USA300_LAC_U01-Set001_CAMHB_Control_1,0.0
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,0.0
USA300_LAC_U01-Set001_CAMHB_Control_2,0.0
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,0.0
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,0.0
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,0.0
USA300_TCH1516_U01-Set000_CAMHB_Control_1,5.892395222294406
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,5.506873054917199
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,5.854813068548262
USA300_LAC_U01-Set001_R10LB_PreCulture_1,0.0
USA300_LAC_U01-Set001_R10LB_PreCulture_2,0.0
USA300_LAC_U01-Set001_R10LB_Control_1,0.0
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_R10LB_Control_2,0.0
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,0.0
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,0.0
USA300_TCH1516_U01-Set000_R10LB_Control_1,7.436624345653538
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,7.066918810603093
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,7.6802190511380335
USA300_TCH1516_U01-Set000_R10LB_Control_2,7.81920514745111
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,7.580810058341132
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,7.3261209466980075
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,7.2320657520422875
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,6.755454565391031
USA300_TCH1516_U01-Set000_CAMHB_Control_2,6.069411992454662
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,5.614166860798715
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,5.980629466144053
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,6.516957993208525
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,6.227253667020552
USA300_LAC_U01-Set004_CAMHB_Control_1,0.0
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_CAMHB_Control_2,0.0
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,0.0
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,0.0
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,0.0
USA300_LAC_U01-Set004_R10LB_Control_1,0.0
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_R10LB_Control_2,0.0
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,0.0
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,0.0
USA300_TCH1516_U01-Set003_CAMHB_Control_2,5.268384785943371
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,6.390907449559207
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,5.532404329022773
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,5.349798517376295
USA300_TCH1516_U01-Set003_CAMHB_Control_3,6.698952032107925
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,6.300999916090423
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,5.287861297166097
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,5.637155664065531
USA300_LAC_ICA-Set001_R10LB_Control_1,0.0
USA300_LAC_ICA-Set001_R10LB_Control_2,0.0
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,0.0
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,0.0
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,0.0
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,0.0
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,0.0
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,0.0
USA300_TCH1516_BK-Set001_THB_Control_1,3.8451052388306053
USA300_TCH1516_BK-Set001_THB_Control_2,6.413272503481486
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,8.043559951239242
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,8.428157268140184
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,8.085447249672184
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,7.058093525505655
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,6.193284285470773
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,5.818710607305506
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,0.0
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,0.0
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,0.0
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,0.0
USA300_LAC_ICA-Set002_CAMHB_Control_1,0.0
USA300_LAC_ICA-Set002_CAMHB_Control_2,0.0
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,0.0
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,0.0
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,0.0
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,0.0
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,7.509428868632556
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,7.305123217297523
USA300_SNFM1_ICA-Set002_R10LB_Control_1,7.936063134478386
USA300_SNFM1_ICA-Set002_R10LB_Control_2,8.073966741029333
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,4.53548138924097
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,5.005610914974798
USA300_SNFR19_ICA-Set002_R10LB_Control_1,5.0530939467937115
USA300_SNFR19_ICA-Set002_R10LB_Control_2,4.272257007351378
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,7.026630196752808
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,7.21833487935418
USA300_TCH1516_ICA-Set002_R10LB_Control_1,6.580461928690362
USA300_TCH1516_ICA-Set002_R10LB_Control_2,6.880111419133298
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,0.0
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,0.0
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,0.0
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,0.0
USA300_TCH1516_ICA-Set003_250nMParaquat_1,5.835460275564955
USA300_TCH1516_ICA-Set003_250nMParaquat_2,4.885743756590243
USA300_TCH1516_ICA-Set003_2gLGalactose_1,5.7859483458342345
USA300_TCH1516_ICA-Set003_2gLGalactose_2,5.287525567761472
USA300_TCH1516_ICA-Set003_2gLPyruvate_1,5.286426321770891
USA300_TCH1516_ICA-Set003_2gLPyruvate_2,4.905126834983731
USA300_TCH1516_ICA-Set003_Control_1,5.837118116716483
USA300_TCH1516_ICA-Set003_Control_2,5.5317683286599735
USA300_TCH1516_ICA-Set003_StationaryPhase_1,6.619379627802843
USA300_TCH1516_ICA-Set003_StationaryPhase_2,6.645752818579134
