sample,new_3182591_3182678_c
LBexp_1,7.3475
LBexp_2,7.0906
LBexp_3,7.3734
LBtran_1,7.1661
LBtran_2,6.931
LBtran_3,7.2867
LBstat_1,7.2471
LBstat_2,7.4521
LBstat_3,7.5825
LBGexp_1,7.5857
LBGexp_2,7.057
LBGexp_3,7.1135
LBGtran_2,7.5361
LBGtran_3,7.5517
LBGstat_1,7.3762
LBGstat_2,7.2344
LBGstat_3,7.7794
S0_1,6.8432
S0_2,7.1339
S0_3,7.3785
S1_1,7.6382
S1_2,7.3395
S1_3,7.5605
S2_1,8.4417
S2_2,7.9291
S2_3,6.9975
S3_1,10.8918
S3_2,12.0025
S4_1,13.2927
S4_2,12.0729
S4_3,12.1115
S5_1,12.0056
S5_2,12.193
S5_3,12.9864
S6_1,11.8856
S6_2,10.7942
S6_3,12.6022
S6/t_1,12.5362
S6/t_2,10.008
S6_4,11.22
S6_5,11.9477
S6_6,11.8324
S7_4,11.8046
S7_5,11.782
S7_6,11.8598
S8_4,11.3257
S8_5,11.0843
G135_1,7.9459
G135_3,7.8307
G150_1,7.8205
G150_2,7.3479
G150_3,7.8349
G180_1,7.5024
G180_2,7.1684
G180_3,7.2008
C30_1,9.2631
C30_2,9.0903
C90_1,9.4608
C90_2,7.4843
BI_1,7.2812
BI_2,7.4361
BC_2,8.1898
BC/t_1,8.7964
BC/t_2,10.7633
BC_1,7.7939
Sw_1,6.8553
Sw_2,6.8757
BT_1,10.0244
BT_2,9.0164
B36_1,11.0229
B36_2,11.2622
B60_1,10.045
B60_2,10.8699
M9exp_1,7.3541
M9exp_2,7.3401
M9exp_3,7.1581
M9tran_1,7.7623
M9tran_2,7.5889
M9tran_3,7.4799
M9stat_1,9.0548
M9stat_2,8.0457
M9stat_3,7.8437
M+G_1,9.9219
M+G_2,7.9579
M+G_3,7.7829
Glu_1,8.8615
Glu_2,8.0948
Glu_3,7.9359
Fru_1,7.3139
Fru_2,8.3597
Fru_3,7.7157
Mal_1,7.3335
Mal_2,7.7404
Mal_3,7.5462
G+S_2,10.4593
